Start time: 1725126089
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.76,    4.88,  19.51,      0.125,   13.75,    2.44,  19.53,     0.250,   11.50,    5.84,  23.34
            1,      0.750,   15.14,   13.30,  17.73,      0.375,   15.07,    6.68,  17.81,     0.750,   14.31,   14.07,  18.76
            2,      1.250,   15.98,   21.00,  16.80,      0.625,   15.46,   10.85,  17.36,     1.250,   14.79,   22.69,  18.15
            3,      1.750,   16.25,   28.91,  16.52,      0.875,   16.23,   14.47,  16.54,     1.750,   15.58,   30.14,  17.23
            4,      2.250,   16.13,   37.45,  16.64,      1.125,   16.12,   18.74,  16.66,     2.250,   16.10,   37.52,  16.68
            6,      3.250,   17.41,   50.10,  15.42,      1.625,   17.38,   25.11,  15.45,     3.250,   16.42,   53.14,  16.35
            8,      4.250,   17.91,   63.72,  14.99,      2.125,   17.77,   32.10,  15.10,     4.250,   16.67,   68.42,  16.10
           12,      6.250,   19.49,   86.09,  13.78,      3.125,   19.52,   42.97,  13.75,     6.250,   20.77,   80.80,  12.93
           16,      8.250,   21.80,  101.60,  12.32,      4.125,   21.71,   50.99,  12.36,     8.250,   26.16,   84.67,  10.26
           20,     10.250,   26.22,  104.92,  10.24,      5.125,   26.22,   52.46,  10.24,    10.250,   31.74,   86.68,   8.46
           24,     12.250,   32.70,  100.58,   8.21,      6.125,   32.94,   49.92,   8.15,    12.250,   38.11,   86.29,   7.04
           28,     14.250,   35.84,  106.72,   7.49,      7.125,   35.60,   53.72,   7.54,    14.250,   44.33,   86.29,   6.06
           32,     16.250,   40.24,  108.41,   6.67,      8.125,   40.45,   53.92,   6.64,    16.250,   49.73,   87.72,   5.40
           40,     20.250,   49.80,  109.16,   5.39,     10.125,   49.83,   54.55,   5.39,    20.250,   61.58,   88.28,   4.36
           48,     24.250,   59.89,  108.69,   4.48,     12.125,   59.87,   54.37,   4.48,    24.250,   74.49,   87.39,   3.60
           56,     28.250,   70.40,  107.71,   3.81,     14.125,   70.37,   53.88,   3.81,    28.250,   87.43,   86.74,   3.07
           64,     32.250,   80.15,  108.01,   3.35,     16.125,   81.14,   53.34,   3.31,    32.250,  100.23,   86.37,   2.68
           80,     40.250,   99.85,  108.21,   2.69,     20.125,   99.88,   54.09,   2.69,    40.250,  125.21,   86.29,   2.14
          104,     52.250,  131.14,  106.96,   2.05,     26.125,  131.56,   53.31,   2.04,    52.250,  164.99,   85.01,   1.63
          120,     60.250,  152.24,  106.24,   1.76,     30.125,  154.68,   52.28,   1.74,    60.250,  190.65,   84.83,   1.41
          128,     64.250,  164.84,  104.63,   1.63,     32.125,  165.64,   52.06,   1.62,    64.250,  203.74,   84.65,   1.32
          160,     80.250,  200.36,  107.51,   1.34,     40.125,  201.58,   53.43,   1.33,    80.250,  257.85,   83.54,   1.04
          192,     96.250,  249.97,  103.36,   1.07,     48.125,  247.44,   52.21,   1.08,    96.250,  311.41,   82.97,   0.86
          256,    128.250,  327.22,  105.21,   0.82,     64.125,  328.04,   52.47,   0.82,   128.250,  414.75,   83.01,   0.65
          320,    160.250,  412.57,  104.27,   0.65,     80.125,  411.29,   52.29,   0.65,   160.250,  514.79,   83.56,   0.52
          512,    256.250,  672.24,  102.32,   0.40,    128.125,  673.24,   51.09,   0.40,   256.250,  823.63,   83.52,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126370
