Start time: 1725125792
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.87,      0.125,   13.46,    2.49,  19.94,     0.250,   11.42,    5.88,  23.51
            1,      0.750,   14.88,   13.53,  18.04,      0.375,   14.90,    6.75,  18.01,     0.750,   14.04,   14.34,  19.12
            2,      1.250,   15.48,   21.67,  17.34,      0.625,   15.03,   11.16,  17.86,     1.250,   14.33,   23.42,  18.73
            3,      1.750,   15.51,   30.28,  17.30,      0.875,   15.50,   15.16,  17.32,     1.750,   14.63,   32.11,  18.35
            4,      2.250,   15.88,   38.03,  16.90,      1.125,   15.86,   19.04,  16.92,     2.250,   15.61,   38.70,  17.20
            6,      3.250,   17.02,   51.27,  15.77,      1.625,   16.94,   25.75,  15.84,     3.250,   16.15,   54.01,  16.62
            8,      4.250,   17.56,   64.98,  15.29,      2.125,   17.56,   32.49,  15.29,     4.250,   16.34,   69.83,  16.43
           12,      6.250,   19.07,   87.97,  14.08,      3.125,   19.11,   43.89,  14.04,     6.250,   20.38,   82.31,  13.17
           16,      8.250,   21.32,  103.86,  12.59,      4.125,   21.26,   52.08,  12.63,     8.250,   25.53,   86.73,  10.51
           20,     10.250,   25.87,  106.37,  10.38,      5.125,   25.90,   53.11,  10.36,    10.250,   31.40,   87.63,   8.55
           24,     12.250,   32.29,  101.83,   8.31,      6.125,   32.30,   50.90,   8.31,    12.250,   37.31,   88.12,   7.19
           28,     14.250,   35.20,  108.67,   7.63,      7.125,   34.99,   54.66,   7.67,    14.250,   43.57,   87.79,   6.16
           32,     16.250,   39.58,  110.20,   6.78,      8.125,   39.58,   55.11,   6.78,    16.250,   48.65,   89.66,   5.52
           40,     20.250,   48.88,  111.21,   5.49,     10.125,   48.84,   55.65,   5.50,    20.250,   60.88,   89.28,   4.41
           48,     24.250,   58.62,  111.04,   4.58,     12.125,   58.75,   55.40,   4.57,    24.250,   73.21,   88.92,   3.67
           56,     28.250,   68.93,  110.01,   3.89,     14.125,   68.99,   54.96,   3.89,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.41,  109.02,   3.38,     16.125,   79.51,   54.44,   3.38,    32.250,   98.38,   87.99,   2.73
           80,     40.250,   98.01,  110.24,   2.74,     20.125,   97.74,   55.27,   2.75,    40.250,  123.86,   87.23,   2.17
          104,     52.250,  128.80,  108.90,   2.08,     26.125,  129.10,   54.32,   2.08,    52.250,  161.70,   86.74,   1.66
          120,     60.250,  149.83,  107.94,   1.79,     30.125,  151.56,   53.36,   1.77,    60.250,  186.91,   86.53,   1.44
          128,     64.250,  162.52,  106.12,   1.65,     32.125,  162.40,   53.10,   1.65,    64.250,  199.61,   86.40,   1.34
          160,     80.250,  197.67,  108.98,   1.36,     40.125,  197.40,   54.57,   1.36,    80.250,  254.59,   84.61,   1.05
          192,     96.250,  244.89,  105.50,   1.10,     48.125,  244.30,   52.88,   1.10,    96.250,  305.08,   84.69,   0.88
          256,    128.250,  323.08,  106.56,   0.83,     64.125,  323.21,   53.26,   0.83,   128.250,  406.41,   84.71,   0.66
          320,    160.250,  404.06,  106.46,   0.66,     80.125,  400.65,   53.68,   0.67,   160.250,  507.89,   84.70,   0.53
          512,    256.250,  664.11,  103.58,   0.40,    128.125,  663.98,   51.80,   0.40,   256.250,  812.43,   84.67,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126067
