Start time: 1725126355
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.49,    4.98,  19.90,      0.125,   13.48,    2.49,  19.92,     0.250,   11.48,    5.85,  23.38
            1,      0.750,   14.92,   13.49,  17.99,      0.375,   14.89,    6.76,  18.02,     0.750,   14.05,   14.33,  19.11
            2,      1.250,   15.50,   21.64,  17.32,      0.625,   15.02,   11.17,  17.87,     1.250,   14.35,   23.38,  18.71
            3,      1.750,   15.42,   30.46,  17.41,      0.875,   15.42,   15.23,  17.40,     1.750,   14.68,   32.01,  18.29
            4,      2.250,   15.77,   38.31,  17.03,      1.125,   15.81,   19.11,  16.98,     2.250,   15.45,   39.09,  17.37
            6,      3.250,   16.87,   51.73,  15.92,      1.625,   16.82,   25.93,  15.96,     3.250,   15.99,   54.57,  16.79
            8,      4.250,   17.45,   65.39,  15.39,      2.125,   17.49,   32.61,  15.35,     4.250,   16.37,   69.68,  16.40
           12,      6.250,   19.09,   87.89,  14.06,      3.125,   19.15,   43.81,  14.02,     6.250,   20.40,   82.24,  13.16
           16,      8.250,   21.27,  104.12,  12.62,      4.125,   21.24,   52.13,  12.64,     8.250,   25.55,   86.67,  10.51
           20,     10.250,   25.84,  106.50,  10.39,      5.125,   25.92,   53.08,  10.36,    10.250,   31.40,   87.62,   8.55
           24,     12.250,   32.29,  101.85,   8.31,      6.125,   32.22,   51.04,   8.33,    12.250,   37.34,   88.07,   7.19
           28,     14.250,   35.18,  108.74,   7.63,      7.125,   35.00,   54.64,   7.67,    14.250,   43.50,   87.93,   6.17
           32,     16.250,   39.62,  110.09,   6.77,      8.125,   39.56,   55.14,   6.79,    16.250,   48.62,   89.72,   5.52
           40,     20.250,   48.95,  111.05,   5.48,     10.125,   48.90,   55.58,   5.49,    20.250,   60.87,   89.30,   4.41
           48,     24.250,   58.73,  110.85,   4.57,     12.125,   58.75,   55.40,   4.57,    24.250,   73.18,   88.96,   3.67
           56,     28.250,   68.89,  110.07,   3.90,     14.125,   69.03,   54.93,   3.89,    28.250,   85.56,   88.63,   3.14
           64,     32.250,   79.57,  108.80,   3.37,     16.125,   79.50,   54.45,   3.38,    32.250,   98.49,   87.90,   2.73
           80,     40.250,   98.08,  110.16,   2.74,     20.125,   97.95,   55.15,   2.74,    40.250,  124.03,   87.11,   2.16
          104,     52.250,  128.81,  108.89,   2.08,     26.125,  129.10,   54.32,   2.08,    52.250,  161.52,   86.83,   1.66
          120,     60.250,  150.27,  107.63,   1.79,     30.125,  151.85,   53.25,   1.77,    60.250,  187.13,   86.43,   1.43
          128,     64.250,  162.85,  105.90,   1.65,     32.125,  162.80,   52.97,   1.65,    64.250,  199.50,   86.45,   1.35
          160,     80.250,  198.02,  108.79,   1.36,     40.125,  198.02,   54.39,   1.36,    80.250,  254.59,   84.62,   1.05
          192,     96.250,  245.53,  105.23,   1.09,     48.125,  244.99,   52.73,   1.10,    96.250,  305.49,   84.58,   0.88
          256,    128.250,  324.14,  106.21,   0.83,     64.125,  324.03,   53.12,   0.83,   128.250,  406.95,   84.60,   0.66
          320,    160.250,  405.46,  106.09,   0.66,     80.125,  402.72,   53.41,   0.67,   160.250,  509.05,   84.50,   0.53
          512,    256.250,  665.11,  103.42,   0.40,    128.125,  665.36,   51.69,   0.40,   256.250,  813.70,   84.54,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126631
