Start time: 1725126360
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.54,    4.96,  19.83,      0.125,   13.52,    2.48,  19.86,     0.250,   11.47,    5.85,  23.40
            1,      0.750,   14.87,   13.54,  18.05,      0.375,   14.88,    6.77,  18.04,     0.750,   14.04,   14.34,  19.12
            2,      1.250,   15.49,   21.66,  17.33,      0.625,   15.03,   11.16,  17.86,     1.250,   14.37,   23.35,  18.68
            3,      1.750,   15.42,   30.46,  17.40,      0.875,   15.37,   15.28,  17.47,     1.750,   14.66,   32.05,  18.31
            4,      2.250,   15.79,   38.25,  17.00,      1.125,   15.90,   19.00,  16.89,     2.250,   15.51,   38.94,  17.31
            6,      3.250,   16.82,   51.86,  15.96,      1.625,   16.80,   25.97,  15.98,     3.250,   15.97,   54.63,  16.81
            8,      4.250,   17.42,   65.49,  15.41,      2.125,   17.52,   32.55,  15.32,     4.250,   16.34,   69.83,  16.43
           12,      6.250,   19.11,   87.77,  14.04,      3.125,   19.05,   44.03,  14.09,     6.250,   20.39,   82.29,  13.17
           16,      8.250,   21.31,  103.91,  12.60,      4.125,   21.22,   52.18,  12.65,     8.250,   25.52,   86.80,  10.52
           20,     10.250,   25.83,  106.53,  10.39,      5.125,   25.90,   53.12,  10.37,    10.250,   31.46,   87.47,   8.53
           24,     12.250,   32.32,  101.73,   8.30,      6.125,   32.28,   50.94,   8.32,    12.250,   37.39,   87.95,   7.18
           28,     14.250,   35.22,  108.61,   7.62,      7.125,   35.00,   54.64,   7.67,    14.250,   43.48,   87.98,   6.17
           32,     16.250,   39.62,  110.10,   6.78,      8.125,   39.56,   55.13,   6.78,    16.250,   48.79,   89.40,   5.50
           40,     20.250,   48.88,  111.22,   5.49,     10.125,   48.82,   55.67,   5.50,    20.250,   60.92,   89.23,   4.41
           48,     24.250,   58.81,  110.69,   4.56,     12.125,   58.73,   55.42,   4.57,    24.250,   73.21,   88.92,   3.67
           56,     28.250,   68.91,  110.05,   3.90,     14.125,   68.79,   55.12,   3.90,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.42,  109.00,   3.38,     16.125,   79.63,   54.36,   3.37,    32.250,   98.39,   87.99,   2.73
           80,     40.250,   98.08,  110.17,   2.74,     20.125,   97.90,   55.18,   2.74,    40.250,  123.92,   87.19,   2.17
          104,     52.250,  128.81,  108.88,   2.08,     26.125,  129.15,   54.30,   2.08,    52.250,  161.88,   86.64,   1.66
          120,     60.250,  150.14,  107.72,   1.79,     30.125,  151.93,   53.23,   1.77,    60.250,  186.87,   86.55,   1.44
          128,     64.250,  162.76,  105.96,   1.65,     32.125,  162.39,   53.10,   1.65,    64.250,  199.83,   86.31,   1.34
          160,     80.250,  197.74,  108.94,   1.36,     40.125,  197.82,   54.45,   1.36,    80.250,  255.03,   84.47,   1.05
          192,     96.250,  245.49,  105.25,   1.09,     48.125,  244.45,   52.85,   1.10,    96.250,  305.79,   84.49,   0.88
          256,    128.250,  323.20,  106.52,   0.83,     64.125,  324.10,   53.11,   0.83,   128.250,  407.07,   84.57,   0.66
          320,    160.250,  405.44,  106.10,   0.66,     80.125,  403.63,   53.29,   0.67,   160.250,  509.22,   84.48,   0.53
          512,    256.250,  664.72,  103.48,   0.40,    128.125,  665.43,   51.69,   0.40,   256.250,  813.80,   84.53,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126636
