Start time: 1725125525
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.56,    4.95,  19.79,      0.125,   13.54,    2.48,  19.83,     0.250,   11.25,    5.96,  23.85
            1,      0.750,   14.91,   13.51,  18.01,      0.375,   14.90,    6.76,  18.02,     0.750,   14.09,   14.29,  19.05
            2,      1.250,   15.53,   21.60,  17.28,      0.625,   15.05,   11.15,  17.84,     1.250,   14.38,   23.33,  18.66
            3,      1.750,   15.46,   30.39,  17.37,      0.875,   15.43,   15.22,  17.39,     1.750,   14.73,   31.89,  18.22
            4,      2.250,   15.84,   38.13,  16.95,      1.125,   15.81,   19.10,  16.98,     2.250,   15.56,   38.82,  17.25
            6,      3.250,   17.07,   51.11,  15.72,      1.625,   16.95,   25.73,  15.84,     3.250,   16.00,   54.53,  16.78
            8,      4.250,   17.50,   65.21,  15.34,      2.125,   17.42,   32.75,  15.41,     4.250,   16.41,   69.50,  16.35
           12,      6.250,   19.09,   87.86,  14.06,      3.125,   19.09,   43.95,  14.06,     6.250,   20.42,   82.17,  13.15
           16,      8.250,   21.28,  104.06,  12.61,      4.125,   21.22,   52.18,  12.65,     8.250,   25.56,   86.66,  10.50
           20,     10.250,   25.82,  106.58,  10.40,      5.125,   25.92,   53.07,  10.36,    10.250,   31.38,   87.69,   8.55
           24,     12.250,   32.30,  101.80,   8.31,      6.125,   32.41,   50.74,   8.28,    12.250,   37.32,   88.10,   7.19
           28,     14.250,   35.16,  108.78,   7.63,      7.125,   34.98,   54.68,   7.67,    14.250,   43.72,   87.49,   6.14
           32,     16.250,   39.76,  109.71,   6.75,      8.125,   39.61,   55.06,   6.78,    16.250,   48.66,   89.64,   5.52
           40,     20.250,   49.15,  110.59,   5.46,     10.125,   48.81,   55.68,   5.50,    20.250,   61.10,   88.97,   4.39
           48,     24.250,   58.78,  110.75,   4.57,     12.125,   58.76,   55.39,   4.57,    24.250,   73.34,   88.76,   3.66
           56,     28.250,   69.08,  109.78,   3.89,     14.125,   69.09,   54.88,   3.89,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.60,  108.75,   3.37,     16.125,   79.74,   54.28,   3.37,    32.250,   98.62,   87.78,   2.72
           80,     40.250,   98.21,  110.02,   2.73,     20.125,   97.83,   55.22,   2.74,    40.250,  124.08,   87.07,   2.16
          104,     52.250,  129.02,  108.71,   2.08,     26.125,  129.46,   54.17,   2.07,    52.250,  161.89,   86.64,   1.66
          120,     60.250,  150.31,  107.60,   1.79,     30.125,  152.12,   53.16,   1.76,    60.250,  187.15,   86.42,   1.43
          128,     64.250,  162.66,  106.03,   1.65,     32.125,  162.82,   52.96,   1.65,    64.250,  199.79,   86.33,   1.34
          160,     80.250,  197.99,  108.80,   1.36,     40.125,  197.63,   54.50,   1.36,    80.250,  254.81,   84.54,   1.05
          192,     96.250,  245.37,  105.30,   1.09,     48.125,  244.70,   52.79,   1.10,    96.250,  305.31,   84.63,   0.88
          256,    128.250,  323.58,  106.39,   0.83,     64.125,  323.90,   53.14,   0.83,   128.250,  407.07,   84.57,   0.66
          320,    160.250,  410.49,  104.79,   0.65,     80.125,  410.27,   52.42,   0.65,   160.250,  508.76,   84.55,   0.53
          512,    256.250,  665.08,  103.43,   0.40,    128.125,  665.16,   51.71,   0.40,   256.250,  813.32,   84.58,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125801
