Start time: 1725159335
Point-to-point pairwise experiments for nodes cluster-256-hpc-212 cluster-256-hpc-177
# OSU MPI Latency Test v5.8
# Size          Latency (us)
32768                   6.88
65536                   9.08
131072                 13.76
262144                 17.26
524288                 27.90
1048576                50.00
2097152                92.38
4194304               176.87
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.06
2                       8.01
4                      16.27
8                      32.16
16                     65.13
32                    129.57
64                    243.55
128                   493.64
256                   933.16
512                  1753.94
1024                 3310.35
2048                 5920.10
4096                 9171.96
8192                13678.63
16384               19022.27
32768               21367.65
65536               23119.56
131072              23892.57
262144              24340.93
524288              24527.58
1048576             24611.05
2097152             24651.55
4194304             24670.83
Point-to-point pairwise experiments for nodes cluster-256-hpc-212 cluster-256-hpc-17
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.56
1                       1.56
2                       1.56
4                       1.56
8                       1.56
16                      1.57
32                      1.73
64                      1.77
128                     1.82
256                     2.33
512                     2.43
1024                    2.62
2048                    2.73
4096                    3.48
8192                    4.00
16384                   5.29
32768                   6.92
65536                   9.05
131072                 13.88
262144                 17.09
524288                 27.79
1048576                49.22
2097152                92.81
4194304               176.80
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.92
2                       7.82
4                      15.69
8                      31.36
16                     62.25
32                    124.85
64                    244.48
128                   491.45
256                   920.76
512                  1758.91
1024                 3338.82
2048                 5938.12
4096                 8981.27
8192                13473.60
16384               18807.31
32768               21735.37
65536               23367.81
131072              23910.66
262144              24355.40
524288              24528.93
1048576             24611.69
2097152             24653.14
4194304             24672.31
Point-to-point pairwise experiments for nodes cluster-256-hpc-212 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.56
1                       1.56
2                       1.56
4                       1.56
8                       1.56
16                      1.56
32                      1.73
64                      1.77
128                     1.80
256                     2.30
512                     2.41
1024                    2.61
2048                    2.73
4096                    3.47
8192                    3.99
16384                   5.29
32768                   6.86
65536                   8.96
131072                 13.72
262144                 17.10
524288                 27.80
1048576                49.79
2097152                92.27
4194304               176.78
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.02
2                       7.86
4                      15.98
8                      32.04
16                     64.65
32                    125.68
64                    247.03
128                   478.29
256                   942.35
512                  1718.20
1024                 3404.07
2048                 6007.95
4096                 9065.43
8192                13713.44
16384               19069.42
32768               21437.66
65536               23117.74
131072              24014.79
262144              24355.53
524288              24527.83
1048576             24612.57
2097152             24654.10
4194304             24671.87
Point-to-point pairwise experiments for nodes cluster-256-hpc-177 cluster-256-hpc-209
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.57
1                       1.57
2                       1.57
4                       1.57
8                       1.57
16                      1.57
32                      1.74
64                      1.79
128                     1.83
256                     2.33
512                     2.42
1024                    2.65
2048                    2.75
4096                    3.49
8192                    4.00
16384                   5.30
32768                   6.74
65536                   8.73
131072                 13.48
262144                 17.32
524288                 27.99
1048576                49.60
2097152                93.09
4194304               177.47
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.03
2                       7.68
4                      16.08
8                      31.12
16                     64.91
32                    125.23
64                    245.15
128                   484.72
256                   934.30
512                  1728.20
1024                 3397.63
2048                 5945.68
4096                 9081.76
8192                13594.31
16384               19030.87
32768               21795.66
65536               23355.13
131072              24015.33
262144              24258.48
524288              24478.85
1048576             24551.25
2097152             24633.78
4194304             24648.22
Point-to-point pairwise experiments for nodes cluster-256-hpc-177 cluster-256-hpc-40
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.59
2                       1.60
4                       1.60
8                       1.60
16                      1.60
32                      1.76
64                      1.81
128                     1.85
256                     2.37
512                     2.47
1024                    2.62
2048                    2.77
4096                    3.49
8192                    4.01
16384                   5.32
32768                   6.76
65536                   8.78
131072                 13.49
262144                 17.31
524288                 27.92
1048576                50.48
2097152                92.11
4194304               176.99
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.04
2                       8.01
4                      16.20
8                      32.20
16                     63.39
32                    129.02
64                    245.27
128                   491.71
256                   937.32
512                  1760.38
1024                 3308.82
2048                 6018.27
4096                 9271.08
8192                13778.19
16384               18971.76
32768               21375.90
65536               23272.84
131072              24009.37
262144              24324.56
524288              24530.83
1048576             24609.95
2097152             24647.98
4194304             24601.15
Point-to-point pairwise experiments for nodes cluster-256-hpc-177 cluster-256-hpc-226
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.57
1                       1.57
2                       1.57
4                       1.57
8                       1.57
16                      1.58
32                      1.73
64                      1.78
128                     1.83
256                     2.32
512                     2.44
1024                    2.64
2048                    2.74
4096                    3.48
8192                    3.99
16384                   5.28
32768                   6.81
65536                   9.01
131072                 13.76
262144                 17.23
524288                 27.89
1048576                49.35
2097152                93.00
4194304               177.00
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.06
2                       7.83
4                      16.10
8                      32.20
16                     64.20
32                    129.27
64                    243.28
128                   487.55
256                   929.49
512                  1802.71
1024                 3373.60
2048                 6019.03
4096                 9307.77
8192                13814.79
16384               18997.68
32768               21169.95
65536               23360.41
131072              23721.26
262144              24296.99
524288              24438.99
1048576             24509.97
2097152             24618.41
4194304             24658.07
Point-to-point pairwise experiments for nodes cluster-256-hpc-177 cluster-256-hpc-26
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.60
2                       1.60
4                       1.61
8                       1.60
16                      1.60
32                      1.77
64                      1.82
128                     1.88
256                     2.37
512                     2.47
1024                    2.66
2048                    2.76
4096                    3.51
8192                    4.03
16384                   5.32
32768                   6.77
65536                   8.85
131072                 13.48
262144                 17.34
524288                 28.01
1048576                50.03
2097152                92.55
4194304               177.01
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.01
2                       8.10
4                      15.55
8                      32.48
16                     64.88
32                    128.27
64                    246.54
128                   489.08
256                   947.71
512                  1791.24
1024                 3393.24
2048                 6040.07
4096                 9276.01
8192                13623.04
16384               19040.59
32768               21723.94
65536               23350.13
131072              23981.65
262144              24351.36
524288              24524.11
1048576             24610.78
2097152             24651.99
4194304             24671.37
Point-to-point pairwise experiments for nodes cluster-256-hpc-177 cluster-256-hpc-17
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.58
1                       1.58
2                       1.57
4                       1.58
8                       1.58
16                      1.58
32                      1.75
64                      1.79
128                     1.84
256                     2.34
512                     2.46
1024                    2.66
2048                    2.76
4096                    3.49
8192                    4.02
16384                   5.34
32768                   6.89
65536                   9.06
131072                 13.79
262144                 17.18
524288                 27.88
1048576                49.44
2097152                92.65
4194304               176.79
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.89
2                       7.87
4                      15.57
8                      31.40
16                     61.29
32                    125.09
64                    245.05
128                   490.19
256                   911.78
512                  1700.96
1024                 3310.59
2048                 5969.62
4096                 9193.61
8192                13604.76
16384               18852.97
32768               21729.30
65536               23273.92
131072              23922.91
262144              24201.43
524288              24385.30
1048576             24467.07
2097152             24510.46
4194304             24530.85
Point-to-point pairwise experiments for nodes cluster-256-hpc-177 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.58
1                       1.58
2                       1.58
4                       1.58
8                       1.58
16                      1.59
32                      1.75
64                      1.80
128                     1.85
256                     2.34
512                     2.45
1024                    2.67
2048                    2.76
4096                    3.48
8192                    4.00
16384                   5.30
32768                   6.69
65536                   8.75
131072                 13.38
262144                 17.26
524288                 27.88
1048576                49.36
2097152                92.34
4194304               176.96
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.87
2                       7.60
4                      15.52
8                      31.39
16                     62.19
32                    124.29
64                    245.68
128                   491.38
256                   913.92
512                  1705.53
1024                 3339.36
2048                 5992.78
4096                 9100.05
8192                13788.43
16384               18991.14
32768               21388.04
65536               23365.93
131072              23878.02
262144              24106.23
524288              24525.55
1048576             24612.88
2097152             24652.27
4194304             24671.64
Point-to-point pairwise experiments for nodes cluster-256-hpc-209 cluster-256-hpc-40
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.59
2                       1.59
4                       1.59
8                       1.59
16                      1.60
32                      1.75
64                      1.81
128                     1.85
256                     2.35
512                     2.44
1024                    2.67
2048                    2.78
4096                    3.49
8192                    4.01
16384                   5.31
32768                   6.71
65536                   8.73
131072                 13.35
262144                 17.24
524288                 28.00
1048576                49.82
2097152                92.87
4194304               177.44
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.04
2                       8.18
4                      16.21
8                      32.73
16                     64.66
32                    130.05
64                    247.35
128                   494.32
256                   942.24
512                  1796.65
1024                 3375.56
2048                 6066.41
4096                 9157.90
8192                13760.68
16384               19047.44
32768               21832.46
65536               23344.32
131072              24003.26
262144              24347.82
524288              24524.27
1048576             24606.55
2097152             24637.20
4194304             24670.41
Point-to-point pairwise experiments for nodes cluster-256-hpc-209 cluster-256-hpc-226
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.57
1                       1.56
2                       1.56
4                       1.57
8                       1.56
16                      1.57
32                      1.73
64                      1.78
128                     1.83
256                     2.34
512                     2.43
1024                    2.65
2048                    2.74
4096                    3.47
8192                    3.99
16384                   5.29
32768                   6.74
65536                   8.76
131072                 13.44
262144                 17.19
524288                 27.91
1048576                49.54
2097152                93.01
4194304               177.11
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.07
2                       7.97
4                      16.29
8                      32.53
16                     64.72
32                    129.32
64                    247.86
128                   497.58
256                   938.62
512                  1783.05
1024                 3377.27
2048                 6089.93
4096                 9231.09
8192                13713.17
16384               18746.85
32768               21758.72
65536               23349.82
131072              24012.43
262144              24327.90
524288              24165.90
1048576             24424.67
2097152             24435.16
4194304             24492.98
Point-to-point pairwise experiments for nodes cluster-256-hpc-209 cluster-256-hpc-26
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.60
2                       1.60
4                       1.60
8                       1.60
16                      1.60
32                      1.77
64                      1.81
128                     1.86
256                     2.36
512                     2.47
1024                    2.70
2048                    2.76
4096                    3.51
8192                    4.03
16384                   5.33
32768                   6.87
65536                   8.91
131072                 13.73
262144                 17.36
524288                 27.94
1048576                49.60
2097152                92.95
4194304               177.57
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.94
2                       8.01
4                      15.87
8                      32.30
16                     61.20
32                    121.70
64                    244.61
128                   491.66
256                   942.85
512                  1756.90
1024                 3350.89
2048                 6022.92
4096                 9085.23
8192                13659.03
16384               18970.44
32768               21411.90
65536               23127.23
131072              24003.16
262144              24295.00
524288              24525.59
1048576             24610.35
2097152             24651.76
4194304             24670.67
Point-to-point pairwise experiments for nodes cluster-256-hpc-209 cluster-256-hpc-17
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.57
1                       1.57
2                       1.57
4                       1.57
8                       1.57
16                      1.58
32                      1.74
64                      1.79
128                     1.84
256                     2.34
512                     2.44
1024                    2.64
2048                    2.75
4096                    3.50
8192                    4.01
16384                   5.30
32768                   6.89
65536                   9.13
131072                 13.99
262144                 17.20
524288                 27.86
1048576                49.49
2097152                93.16
4194304               177.49
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.85
2                       7.84
4                      15.69
8                      31.41
16                     61.91
32                    123.46
64                    246.76
128                   488.50
256                   929.13
512                  1722.97
1024                 3263.92
2048                 5913.16
4096                 9050.03
8192                13714.13
16384               18996.32
32768               21793.60
65536               23342.85
131072              24003.87
262144              24348.61
524288              24527.64
1048576             24612.39
2097152             24653.94
4194304             24672.25
Point-to-point pairwise experiments for nodes cluster-256-hpc-209 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.58
1                       1.57
2                       1.57
4                       1.58
8                       1.58
16                      1.58
32                      1.73
64                      1.79
128                     1.83
256                     2.34
512                     2.46
1024                    2.64
2048                    2.72
4096                    3.47
8192                    3.99
16384                   5.30
32768                   6.74
65536                   8.87
131072                 13.56
262144                 17.25
524288                 27.94
1048576                49.95
2097152                92.80
4194304               177.41
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.87
2                       7.80
4                      15.60
8                      31.28
16                     62.42
32                    124.86
64                    247.26
128                   491.33
256                   920.34
512                  1694.71
1024                 3256.94
2048                 5883.19
4096                 8987.73
8192                13568.25
16384               18940.37
32768               21442.88
65536               23136.90
131072              23883.54
262144              24199.38
524288              24528.85
1048576             24611.32
2097152             24652.76
4194304             24673.03
Point-to-point pairwise experiments for nodes cluster-256-hpc-40 cluster-256-hpc-226
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.59
1                       1.59
2                       1.59
4                       1.59
8                       1.59
16                      1.59
32                      1.74
64                      1.81
128                     1.86
256                     2.35
512                     2.47
1024                    2.61
2048                    2.76
4096                    3.49
8192                    3.99
16384                   5.31
32768                   6.86
65536                   8.93
131072                 13.73
262144                 17.25
524288                 27.86
1048576                49.40
2097152                92.41
4194304               177.04
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.03
2                       8.07
4                      15.75
8                      32.36
16                     64.15
32                    128.51
64                    248.03
128                   494.31
256                   951.67
512                  1760.16
1024                 3380.66
2048                 6109.85
4096                 9248.58
8192                13781.90
16384               18846.81
32768               21399.13
65536               23114.06
131072              23880.44
262144              24350.25
524288              24523.12
1048576             24609.78
2097152             24652.34
4194304             24672.20
Point-to-point pairwise experiments for nodes cluster-256-hpc-40 cluster-256-hpc-26
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.62
1                       1.62
2                       1.62
4                       1.62
8                       1.63
16                      1.63
32                      1.78
64                      1.84
128                     1.89
256                     2.39
512                     2.51
1024                    2.69
2048                    2.79
4096                    3.54
8192                    4.05
16384                   5.32
32768                   6.79
65536                   8.91
131072                 13.55
262144                 17.39
524288                 28.08
1048576                50.29
2097152                92.13
4194304               177.06
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.95
2                       8.03
4                      16.12
8                      32.42
16                     63.23
32                    128.50
64                    244.69
128                   491.37
256                   939.22
512                  1746.29
1024                 3278.36
2048                 6002.09
4096                 9158.84
8192                13806.59
16384               18677.68
32768               21376.19
65536               23095.36
131072              23883.97
262144              24343.47
524288              24522.78
1048576             24610.18
2097152             24652.69
4194304             24671.91
Point-to-point pairwise experiments for nodes cluster-256-hpc-40 cluster-256-hpc-17
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.59
2                       1.59
4                       1.60
8                       1.60
16                      1.60
32                      1.76
64                      1.80
128                     1.87
256                     2.36
512                     2.47
1024                    2.67
2048                    2.77
4096                    3.51
8192                    4.02
16384                   5.34
32768                   6.76
65536                   8.85
131072                 13.52
262144                 17.26
524288                 27.97
1048576                49.65
2097152                91.96
4194304               176.86
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.90
2                       7.84
4                      15.48
8                      30.45
16                     62.48
32                    123.81
64                    240.52
128                   491.35
256                   923.53
512                  1716.10
1024                 3248.98
2048                 5765.27
4096                 9067.33
8192                13549.74
16384               18929.38
32768               21766.89
65536               23340.06
131072              23993.54
262144              24343.43
524288              24525.75
1048576             24608.70
2097152             24653.39
4194304             24671.80
Point-to-point pairwise experiments for nodes cluster-256-hpc-40 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.59
2                       1.59
4                       1.60
8                       1.60
16                      1.60
32                      1.75
64                      1.82
128                     1.85
256                     2.36
512                     2.48
1024                    2.67
2048                    2.77
4096                    3.50
8192                    4.01
16384                   5.33
32768                   6.83
65536                   8.90
131072                 13.66
262144                 17.28
524288                 27.95
1048576                49.88
2097152                92.10
4194304               176.85
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.90
2                       7.76
4                      15.70
8                      31.20
16                     62.56
32                    122.97
64                    246.02
128                   488.93
256                   918.73
512                  1689.81
1024                 3266.73
2048                 5873.05
4096                 9120.28
8192                13681.03
16384               18815.46
32768               21431.08
65536               22966.61
131072              23852.42
262144              24288.32
524288              24525.86
1048576             24611.10
2097152             24653.20
4194304             24671.80
Point-to-point pairwise experiments for nodes cluster-256-hpc-226 cluster-256-hpc-26
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.60
2                       1.60
4                       1.60
8                       1.60
16                      1.60
32                      1.76
64                      1.81
128                     1.86
256                     2.36
512                     2.48
1024                    2.67
2048                    2.77
4096                    3.51
8192                    4.01
16384                   5.31
32768                   6.74
65536                   8.73
131072                 13.41
262144                 17.26
524288                 27.98
1048576                49.74
2097152                92.33
4194304               177.21
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.04
2                       7.75
4                      16.23
8                      32.09
16                     64.88
32                    127.50
64                    245.80
128                   486.77
256                   934.18
512                  1766.33
1024                 3410.70
2048                 5824.84
4096                 9050.02
8192                13832.44
16384               18991.30
32768               21422.57
65536               23348.86
131072              24006.30
262144              24351.28
524288              24526.38
1048576             24610.72
2097152             24653.01
4194304             24672.18
Point-to-point pairwise experiments for nodes cluster-256-hpc-226 cluster-256-hpc-17
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.58
1                       1.58
2                       1.57
4                       1.58
8                       1.58
16                      1.58
32                      1.75
64                      1.79
128                     1.85
256                     2.34
512                     2.44
1024                    2.63
2048                    2.74
4096                    3.47
8192                    3.99
16384                   5.28
32768                   6.90
65536                   9.07
131072                 13.81
262144                 17.22
524288                 27.85
1048576                49.45
2097152                93.04
4194304               176.79
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.83
2                       7.70
4                      15.64
8                      31.06
16                     62.07
32                    124.45
64                    246.52
128                   491.77
256                   915.91
512                  1788.67
1024                 3335.55
2048                 5984.98
4096                 9149.51
8192                13712.08
16384               18858.04
32768               21513.45
65536               23367.90
131072              23982.15
262144              24350.90
524288              24526.93
1048576             24612.74
2097152             24652.51
4194304             24673.81
Point-to-point pairwise experiments for nodes cluster-256-hpc-226 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.57
1                       1.57
2                       1.57
4                       1.57
8                       1.57
16                      1.57
32                      1.74
64                      1.77
128                     1.80
256                     2.33
512                     2.44
1024                    2.60
2048                    2.74
4096                    3.48
8192                    3.98
16384                   5.27
32768                   6.76
65536                   8.67
131072                 13.42
262144                 17.19
524288                 27.83
1048576                49.35
2097152                93.08
4194304               177.02
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.87
2                       7.67
4                      15.54
8                      29.89
16                     62.63
32                    122.28
64                    243.87
128                   480.18
256                   924.21
512                  1690.01
1024                 3354.58
2048                 6032.57
4096                 9121.03
8192                13725.61
16384               19007.80
32768               21838.21
65536               23372.38
131072              23910.53
262144              24355.58
524288              24528.57
1048576             24612.28
2097152             24652.66
4194304             24673.68
Point-to-point pairwise experiments for nodes cluster-256-hpc-26 cluster-256-hpc-17
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.60
2                       1.60
4                       1.60
8                       1.60
16                      1.61
32                      1.77
64                      1.81
128                     1.84
256                     2.37
512                     2.48
1024                    2.70
2048                    2.78
4096                    3.53
8192                    4.05
16384                   5.33
32768                   6.82
65536                   8.84
131072                 13.50
262144                 17.28
524288                 28.00
1048576                49.53
2097152                92.46
4194304               176.93
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       3.84
2                       7.72
4                      15.58
8                      31.23
16                     60.72
32                    124.10
64                    244.89
128                   491.28
256                   913.19
512                  1784.33
1024                 3211.51
2048                 6021.34
4096                 9213.15
8192                13531.65
16384               18838.82
32768               21750.10
65536               23346.38
131072              23974.83
262144              24350.19
524288              24525.19
1048576             24611.05
2097152             24653.33
4194304             24672.09
Point-to-point pairwise experiments for nodes cluster-256-hpc-26 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.60
1                       1.60
2                       1.60
4                       1.60
8                       1.60
16                      1.61
32                      1.77
64                      1.82
128                     1.87
256                     2.37
512                     2.56
1024                    2.60
2048                    2.78
4096                    3.49
8192                    4.01
16384                   5.32
32768                   6.73
65536                   8.77
131072                 13.36
262144                 17.31
524288                 27.94
1048576                50.17
2097152                91.99
4194304               176.93
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.05
2                       7.61
4                      16.28
8                      32.42
16                     62.96
32                    128.87
64                    244.45
128                   493.15
256                   941.62
512                  1752.30
1024                 3383.27
2048                 6082.21
4096                 9056.42
8192                13613.87
16384               19013.96
32768               21463.23
65536               23348.52
131072              23878.47
262144              24286.19
524288              24526.22
1048576             24611.01
2097152             24653.01
4194304             24673.42
Point-to-point pairwise experiments for nodes cluster-256-hpc-17 cluster-256-hpc-11
# OSU MPI Latency Test v5.8
# Size          Latency (us)
0                       1.58
1                       1.58
2                       1.58
4                       1.58
8                       1.58
16                      1.59
32                      1.75
64                      1.80
128                     1.85
256                     2.35
512                     2.46
1024                    2.66
2048                    2.76
4096                    3.49
8192                    4.01
16384                   5.32
32768                   6.73
65536                   8.85
131072                 13.60
262144                 17.22
524288                 27.92
1048576                49.39
2097152                92.67
4194304               176.81
# OSU MPI Bandwidth Test v5.8
# Size      Bandwidth (MB/s)
1                       4.03
2                       8.04
4                      16.30
8                      32.08
16                     65.13
32                    126.27
64                    247.52
128                   488.36
256                   947.10
512                  1751.38
1024                 3413.03
2048                 6010.81
4096                 9155.55
8192                13632.30
16384               19073.50
32768               21485.96
65536               22656.37
131072              23601.91
262144              24242.58
524288              24527.30
1048576             24611.53
2097152             24653.24
4194304             24672.87
Allreduce iteration 1

# OSU MPI Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     273.91
8                     388.66
16                    341.87
32                    363.57
64                    140.62
128                   264.51
256                   554.01
512                   289.04
1024                  229.31
2048                  171.43
4096                  147.23
8192                 1006.92
16384                1010.85
32768               25521.13
65536               71777.85
131072              72235.60
262144              71095.54
524288              73138.36
1048576             72965.10
Allreduce iteration 2
[1725159633.961706] [cluster-256-hpc-42:169878:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'ib0'(tcp), 'lo'(tcp)
[1725159634.065958] [cluster-256-hpc-42:169915:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'ib0'(tcp), 'lo'(tcp)
[1725159634.066013] [cluster-256-hpc-42:169954:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'ib0'(tcp), 'lo'(tcp)
[1725159634.160013] [cluster-256-hpc-42:169996:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.160085] [cluster-256-hpc-42:169979:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
