Start time: 1725087970
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.01,   22.27,  89.06,      0.125,    3.01,   11.13,  89.06,     0.250,    2.07,   32.40, 129.62
            1,      0.750,    3.53,   57.02,  76.02,      0.375,    3.52,   28.62,  76.33,     0.750,    3.10,   65.03,  86.70
            2,      1.250,    3.67,   91.48,  73.18,      0.625,    3.63,   46.18,  73.89,     1.250,    3.18,  105.42,  84.33
            3,      1.750,    3.75,  125.44,  71.68,      0.875,    3.72,   63.11,  72.12,     1.750,    3.36,  139.89,  79.94
            4,      2.250,    3.87,  156.03,  69.35,      1.125,    3.81,   79.24,  70.44,     2.250,    3.46,  174.56,  77.58
            6,      3.250,    4.09,  213.10,  65.57,      1.625,    4.04,  108.00,  66.46,     3.250,    3.73,  233.89,  71.97
            8,      4.250,    4.46,  255.91,  60.21,      2.125,    4.46,  127.90,  60.19,     4.250,    4.11,  277.31,  65.25
           12,      6.250,    5.53,  303.33,  48.53,      3.125,    5.47,  153.24,  49.04,     6.250,    6.29,  266.94,  42.71
           16,      8.250,    6.62,  334.28,  40.52,      4.125,    6.60,  167.72,  40.66,     8.250,    8.15,  271.73,  32.94
           20,     10.250,    8.28,  332.38,  32.43,      5.125,    8.29,  165.91,  32.37,    10.250,   10.22,  269.33,  26.28
           24,     12.250,   10.56,  311.42,  25.42,      6.125,   10.53,  156.22,  25.50,    12.250,   12.23,  268.94,  21.95
           28,     14.250,   11.54,  331.39,  23.26,      7.125,   11.46,  166.91,  23.43,    14.250,   14.31,  267.37,  18.76
           32,     16.250,   13.04,  334.44,  20.58,      8.125,   13.02,  167.54,  20.62,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.57,  16.52,     10.125,   16.23,  167.49,  16.54,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.63,  331.61,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.48,  10.95
           56,     28.250,   23.12,  328.01,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.75,  263.79,   9.34
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.74,  161.89,  10.04,    32.250,   33.09,  261.64,   8.11
           80,     40.250,   32.98,  327.57,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.78,  258.62,   6.43
          104,     52.250,   43.54,  322.16,   6.17,     26.125,   43.73,  160.37,   6.14,    52.250,   54.65,  256.67,   4.91
          120,     60.250,   50.75,  318.67,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.21,  255.85,   4.25
          128,     64.250,   55.16,  312.69,   4.87,     32.125,   55.20,  156.23,   4.86,    64.250,   67.53,  255.41,   3.98
          160,     80.250,   66.91,  321.96,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   83.04,  311.15,   3.23,     48.125,   82.82,  155.99,   3.24,    96.250,  103.35,  249.99,   2.60
          256,    128.250,  109.68,  313.89,   2.45,     64.125,  109.80,  156.77,   2.44,   128.250,  137.79,  249.86,   1.95
          320,    160.250,  139.26,  308.90,   1.93,     80.125,  139.37,  154.32,   1.93,   160.250,  172.30,  249.66,   1.56
          512,    256.250,  225.63,  304.87,   1.19,    128.125,  225.65,  152.42,   1.19,   256.250,  275.72,  249.48,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725088125
