Start time: 1725087640
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.05,   22.03,  88.13,      0.125,    3.13,   10.71,  85.65,     0.250,    2.03,   33.11, 132.43
            1,      0.750,    3.68,   54.75,  73.00,      0.375,    3.67,   27.39,  73.04,     0.750,    3.23,   62.29,  83.06
            2,      1.250,    3.75,   89.43,  71.54,      0.625,    3.76,   44.64,  71.43,     1.250,    3.52,   95.35,  76.28
            3,      1.750,    3.90,  120.33,  68.76,      0.875,    3.82,   61.46,  70.23,     1.750,    3.47,  135.22,  77.27
            4,      2.250,    3.95,  152.75,  67.89,      1.125,    3.92,   77.04,  68.48,     2.250,    3.66,  164.84,  73.26
            6,      3.250,    4.18,  208.71,  64.22,      1.625,    4.13,  105.64,  65.01,     3.250,    3.92,  222.84,  68.57
            8,      4.250,    4.46,  255.62,  60.15,      2.125,    4.46,  127.96,  60.21,     4.250,    4.14,  275.37,  64.79
           12,      6.250,    5.48,  306.27,  49.00,      3.125,    5.48,  153.13,  49.00,     6.250,    6.27,  267.62,  42.82
           16,      8.250,    6.61,  334.94,  40.60,      4.125,    6.58,  168.23,  40.78,     8.250,    8.13,  272.53,  33.03
           20,     10.250,    8.25,  333.51,  32.54,      5.125,    8.28,  166.19,  32.43,    10.250,   10.19,  269.91,  26.33
           24,     12.250,   10.56,  311.31,  25.41,      6.125,   10.55,  155.89,  25.45,    12.250,   12.24,  268.70,  21.93
           28,     14.250,   11.53,  331.82,  23.29,      7.125,   11.46,  166.92,  23.43,    14.250,   14.31,  267.29,  18.76
           32,     16.250,   13.05,  334.16,  20.56,      8.125,   13.03,  167.33,  20.60,    16.250,   16.11,  270.68,  16.66
           40,     20.250,   16.26,  334.33,  16.51,     10.125,   16.23,  167.47,  16.54,    20.250,   20.31,  267.62,  13.22
           48,     24.250,   19.63,  331.55,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.50,  265.67,  10.96
           56,     28.250,   23.10,  328.25,  11.62,     14.125,   23.14,  163.83,  11.60,    28.250,   28.74,  263.84,   9.34
           64,     32.250,   26.65,  324.84,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.09,  261.60,   8.11
           80,     40.250,   32.99,  327.52,   8.14,     20.125,   32.92,  164.09,   8.15,    40.250,   41.78,  258.60,   6.42
          104,     52.250,   43.54,  322.12,   6.16,     26.125,   43.69,  160.53,   6.14,    52.250,   54.65,  256.64,   4.91
          120,     60.250,   50.75,  318.67,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.22,  255.82,   4.25
          128,     64.250,   55.12,  312.88,   4.87,     32.125,   55.18,  156.29,   4.87,    64.250,   67.50,  255.51,   3.98
          160,     80.250,   66.88,  322.08,   4.01,     40.125,   66.87,  161.08,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   83.00,  311.28,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.65,  313.98,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.22,  308.97,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.26,  249.71,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087795
