Start time: 1725087804
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.81,   23.92,  95.66,      0.125,    2.90,   11.59,  92.69,     0.250,    1.71,   39.15, 156.61
            1,      0.750,    3.51,   57.41,  76.54,      0.375,    3.51,   28.70,  76.54,     0.750,    2.92,   68.90,  91.87
            2,      1.250,    3.57,   93.96,  75.17,      0.625,    3.57,   46.94,  75.11,     1.250,    3.09,  108.66,  86.93
            3,      1.750,    3.72,  126.35,  72.20,      0.875,    3.66,   64.21,  73.38,     1.750,    3.26,  143.97,  82.27
            4,      2.250,    3.83,  157.49,  70.00,      1.125,    3.80,   79.39,  70.57,     2.250,    3.40,  177.69,  78.97
            6,      3.250,    4.07,  214.19,  65.91,      1.625,    4.01,  108.70,  66.89,     3.250,    3.70,  235.98,  72.61
            8,      4.250,    4.41,  258.99,  60.94,      2.125,    4.39,  130.00,  61.17,     4.250,    4.06,  280.79,  66.07
           12,      6.250,    5.46,  307.28,  49.16,      3.125,    5.42,  154.63,  49.48,     6.250,    6.23,  269.21,  43.07
           16,      8.250,    6.59,  335.90,  40.72,      4.125,    6.51,  170.04,  41.22,     8.250,    8.09,  273.68,  33.17
           20,     10.250,    8.22,  334.77,  32.66,      5.125,    8.25,  166.67,  32.52,    10.250,   10.16,  270.81,  26.42
           24,     12.250,   10.51,  312.97,  25.55,      6.125,   10.49,  156.77,  25.59,    12.250,   12.20,  269.51,  22.00
           28,     14.250,   11.48,  333.12,  23.38,      7.125,   11.41,  167.55,  23.52,    14.250,   14.29,  267.70,  18.79
           32,     16.250,   13.00,  335.49,  20.65,      8.125,   13.01,  167.69,  20.64,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.48,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.66,  331.02,  13.65,     12.125,   19.62,  165.90,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.88,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.76,  263.70,   9.33
           64,     32.250,   26.68,  324.44,  10.06,     16.125,   26.74,  161.87,  10.04,    32.250,   33.07,  261.81,   8.12
           80,     40.250,   32.96,  327.83,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.79,  258.57,   6.42
          104,     52.250,   43.55,  322.02,   6.16,     26.125,   43.74,  160.31,   6.14,    52.250,   54.66,  256.61,   4.91
          120,     60.250,   50.76,  318.60,   5.29,     30.125,   51.35,  157.49,   5.23,    60.250,   63.23,  255.79,   4.25
          128,     64.250,   55.14,  312.77,   4.87,     32.125,   55.17,  156.29,   4.87,    64.250,   67.50,  255.50,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.92,  160.96,   4.01,    80.250,   86.16,  250.01,   3.12
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.86,  155.90,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.67,  313.92,   2.45,     64.125,  109.78,  156.81,   2.45,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.26,  308.89,   1.93,     80.125,  139.38,  154.32,   1.93,   160.250,  172.28,  249.68,   1.56
          512,    256.250,  225.65,  304.84,   1.19,    128.125,  225.64,  152.42,   1.19,   256.250,  275.70,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087959
