Start time: 1725087307
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.82,   23.76,  95.06,      0.125,    2.99,   11.21,  89.72,     0.250,    1.78,   37.68, 150.72
            1,      0.750,    3.58,   56.30,  75.07,      0.375,    3.61,   27.92,  74.44,     0.750,    3.02,   66.62,  88.83
            2,      1.250,    3.69,   91.01,  72.81,      0.625,    3.68,   45.64,  73.02,     1.250,    3.19,  105.12,  84.10
            3,      1.750,    3.82,  122.94,  70.25,      0.875,    3.78,   62.10,  70.98,     1.750,    3.34,  140.56,  80.32
            4,      2.250,    3.94,  153.14,  68.06,      1.125,    3.92,   76.98,  68.43,     2.250,    3.51,  172.27,  76.56
            6,      3.250,    4.17,  209.21,  64.37,      1.625,    4.12,  106.00,  65.23,     3.250,    3.84,  227.43,  69.98
            8,      4.250,    4.46,  256.08,  60.25,      2.125,    4.44,  128.39,  60.42,     4.250,    4.14,  275.37,  64.79
           12,      6.250,    5.47,  306.60,  49.06,      3.125,    5.47,  153.38,  49.08,     6.250,    6.27,  267.58,  42.81
           16,      8.250,    6.58,  336.41,  40.78,      4.125,    6.55,  169.05,  40.98,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.22,  334.69,  32.65,      5.125,    8.26,  166.53,  32.49,    10.250,   10.19,  270.02,  26.34
           24,     12.250,   10.53,  312.34,  25.50,      6.125,   10.51,  156.38,  25.53,    12.250,   12.22,  269.01,  21.96
           28,     14.250,   11.50,  332.60,  23.34,      7.125,   11.44,  167.26,  23.47,    14.250,   14.29,  267.61,  18.78
           32,     16.250,   13.04,  334.64,  20.59,      8.125,   13.02,  167.50,  20.62,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.62,  331.70,  13.68,     12.125,   19.62,  165.88,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.14,  163.89,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.66,  324.71,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.08,  261.67,   8.11
           80,     40.250,   32.98,  327.59,   8.14,     20.125,   32.92,  164.09,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.55,  322.09,   6.16,     26.125,   43.72,  160.39,   6.14,    52.250,   54.65,  256.67,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.33,  157.53,   5.23,    60.250,   63.20,  255.90,   4.25
          128,     64.250,   55.13,  312.85,   4.87,     32.125,   55.20,  156.22,   4.86,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.94,  321.83,   4.01,     40.125,   66.90,  161.01,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.66,  313.95,   2.45,     64.125,  109.75,  156.83,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.24,  308.95,   1.93,     80.125,  139.36,  154.34,   1.93,   160.250,  172.26,  249.71,   1.56
          512,    256.250,  225.61,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087463
