Start time: 1725087640
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.77,   24.21,  96.84,      0.125,    2.95,   11.39,  91.09,     0.250,    1.81,   37.08, 148.31
            1,      0.750,    3.61,   55.83,  74.44,      0.375,    3.63,   27.72,  73.93,     0.750,    3.00,   67.04,  89.39
            2,      1.250,    3.67,   91.40,  73.12,      0.625,    3.68,   45.63,  73.00,     1.250,    3.24,  103.47,  82.77
            3,      1.750,    3.84,  122.21,  69.83,      0.875,    3.77,   62.22,  71.11,     1.750,    3.39,  138.61,  79.21
            4,      2.250,    3.94,  153.45,  68.20,      1.125,    3.93,   76.78,  68.25,     2.250,    3.56,  169.70,  75.42
            6,      3.250,    4.19,  208.21,  64.07,      1.625,    4.13,  105.72,  65.06,     3.250,    3.82,  228.14,  70.20
            8,      4.250,    4.47,  255.00,  60.00,      2.125,    4.44,  128.53,  60.49,     4.250,    4.12,  276.77,  65.12
           12,      6.250,    5.46,  307.56,  49.21,      3.125,    5.43,  154.37,  49.40,     6.250,    6.23,  269.12,  43.06
           16,      8.250,    6.57,  337.08,  40.86,      4.125,    6.54,  169.31,  41.05,     8.250,    8.10,  273.58,  33.16
           20,     10.250,    8.23,  334.48,  32.63,      5.125,    8.26,  166.55,  32.50,    10.250,   10.17,  270.47,  26.39
           24,     12.250,   10.52,  312.49,  25.51,      6.125,   10.50,  156.60,  25.57,    12.250,   12.21,  269.27,  21.98
           28,     14.250,   11.48,  333.09,  23.37,      7.125,   11.44,  167.16,  23.46,    14.250,   14.30,  267.55,  18.78
           32,     16.250,   13.03,  334.69,  20.60,      8.125,   13.01,  167.62,  20.63,    16.250,   16.12,  270.58,  16.65
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.65,  331.31,  13.66,     12.125,   19.62,  165.85,  13.68,    24.250,   24.52,  265.48,  10.95
           56,     28.250,   23.12,  327.93,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.76,  263.64,   9.33
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.75,  161.78,  10.03,    32.250,   33.10,  261.53,   8.11
           80,     40.250,   33.01,  327.36,   8.13,     20.125,   32.94,  164.01,   8.15,    40.250,   41.79,  258.54,   6.42
          104,     52.250,   43.55,  322.05,   6.16,     26.125,   43.74,  160.31,   6.14,    52.250,   54.65,  256.63,   4.91
          120,     60.250,   50.76,  318.61,   5.29,     30.125,   51.35,  157.47,   5.23,    60.250,   63.23,  255.80,   4.25
          128,     64.250,   55.15,  312.72,   4.87,     32.125,   55.20,  156.23,   4.86,    64.250,   67.54,  255.35,   3.97
          160,     80.250,   66.93,  321.87,   4.01,     40.125,   66.91,  160.98,   4.01,    80.250,   86.16,  250.01,   3.12
          192,     96.250,   82.99,  311.33,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.35,  250.00,   2.60
          256,    128.250,  109.65,  313.97,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.27,  249.70,   1.56
          512,    256.250,  225.59,  304.91,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087795
