Start time: 1725157190
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.90,   23.12,  92.47,      0.125,    3.02,   11.13,  89.03,     0.250,    1.95,   34.36, 137.45
            1,      0.750,    3.60,   55.99,  74.65,      0.375,    3.60,   27.99,  74.65,     0.750,    3.09,   65.22,  86.96
            2,      1.250,    3.68,   91.13,  72.90,      0.625,    3.68,   45.54,  72.87,     1.250,    3.25,  103.31,  82.65
            3,      1.750,    3.80,  123.56,  70.60,      0.875,    3.77,   62.27,  71.17,     1.750,    3.39,  138.61,  79.21
            4,      2.250,    3.92,  154.08,  68.48,      1.125,    3.90,   77.45,  68.85,     2.250,    3.53,  171.00,  76.00
            6,      3.250,    4.15,  210.37,  64.73,      1.625,    4.07,  107.20,  65.97,     3.250,    3.79,  230.07,  70.79
            8,      4.250,    4.45,  256.66,  60.39,      2.125,    4.43,  128.74,  60.58,     4.250,    4.11,  277.51,  65.30
           12,      6.250,    5.47,  306.49,  49.04,      3.125,    5.44,  154.23,  49.35,     6.250,    6.33,  265.08,  42.41
           16,      8.250,    6.59,  336.00,  40.73,      4.125,    6.56,  168.87,  40.94,     8.250,    8.12,  272.83,  33.07
           20,     10.250,    8.25,  333.67,  32.55,      5.125,    8.27,  166.29,  32.45,    10.250,   10.18,  270.18,  26.36
           24,     12.250,   10.54,  312.05,  25.47,      6.125,   10.51,  156.41,  25.54,    12.250,   12.23,  268.83,  21.95
           28,     14.250,   11.52,  332.16,  23.31,      7.125,   11.45,  167.11,  23.45,    14.250,   14.30,  267.44,  18.77
           32,     16.250,   13.05,  334.31,  20.57,      8.125,   13.02,  167.48,  20.61,    16.250,   16.11,  270.80,  16.66
           40,     20.250,   16.25,  334.45,  16.52,     10.125,   16.23,  167.48,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.62,  331.73,  13.68,     12.125,   19.62,  165.89,  13.68,    24.250,   24.51,  265.56,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.74,  263.82,   9.34
           64,     32.250,   26.66,  324.77,  10.07,     16.125,   26.75,  161.81,  10.03,    32.250,   33.09,  261.66,   8.11
           80,     40.250,   32.99,  327.51,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.77,  258.64,   6.43
          104,     52.250,   43.47,  322.65,   6.18,     26.125,   43.74,  160.35,   6.14,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.75,  318.70,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.21,  255.88,   4.25
          128,     64.250,   55.13,  312.84,   4.87,     32.125,   55.16,  156.32,   4.87,    64.250,   67.53,  255.41,   3.98
          160,     80.250,   66.91,  321.96,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.04,  311.14,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.63,  314.04,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.27,  249.70,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.68,  249.51,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157346
