Start time: 1725157566
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.95,   22.75,  91.00,      0.125,    3.29,   10.21,  81.67,     0.250,    2.22,   30.19, 120.75
            1,      0.750,    3.85,   52.24,  69.65,      0.375,    3.86,   26.07,  69.52,     0.750,    3.36,   59.95,  79.94
            2,      1.250,    3.90,   86.10,  68.88,      0.625,    3.92,   42.82,  68.51,     1.250,    3.53,   95.08,  76.07
            3,      1.750,    4.07,  115.42,  65.95,      0.875,    4.02,   58.37,  66.71,     1.750,    3.69,  127.44,  72.83
            4,      2.250,    4.16,  145.15,  64.51,      1.125,    4.14,   72.91,  64.81,     2.250,    3.81,  158.32,  70.36
            6,      3.250,    4.37,  199.87,  61.50,      1.625,    4.31,  101.30,  62.34,     3.250,    4.03,  216.37,  66.58
            8,      4.250,    4.60,  247.96,  58.34,      2.125,    4.59,  124.33,  58.51,     4.250,    4.32,  264.21,  62.17
           12,      6.250,    5.50,  305.32,  48.85,      3.125,    5.46,  153.64,  49.16,     6.250,    6.28,  267.37,  42.78
           16,      8.250,    6.62,  334.38,  40.53,      4.125,    6.58,  168.38,  40.82,     8.250,    8.13,  272.43,  33.02
           20,     10.250,    8.25,  333.51,  32.54,      5.125,    8.29,  166.05,  32.40,    10.250,   10.20,  269.75,  26.32
           24,     12.250,   10.54,  311.90,  25.46,      6.125,   10.53,  156.08,  25.48,    12.250,   12.24,  268.55,  21.92
           28,     14.250,   11.53,  331.91,  23.29,      7.125,   11.45,  166.98,  23.44,    14.250,   14.29,  267.59,  18.78
           32,     16.250,   13.05,  334.26,  20.57,      8.125,   13.04,  167.30,  20.59,    16.250,   16.12,  270.65,  16.66
           40,     20.250,   16.25,  334.43,  16.52,     10.125,   16.24,  167.37,  16.53,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.65,  331.29,  13.66,     12.125,   19.63,  165.84,  13.68,    24.250,   24.52,  265.44,  10.95
           56,     28.250,   23.13,  327.84,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.75,  263.74,   9.34
           64,     32.250,   26.66,  324.68,  10.07,     16.125,   26.74,  161.89,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   32.99,  327.51,   8.14,     20.125,   32.93,  164.05,   8.15,    40.250,   41.78,  258.59,   6.42
          104,     52.250,   43.54,  322.11,   6.16,     26.125,   43.74,  160.31,   6.14,    52.250,   54.65,  256.66,   4.91
          120,     60.250,   50.75,  318.68,   5.29,     30.125,   51.35,  157.49,   5.23,    60.250,   63.21,  255.87,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.15,  250.06,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.62,  314.05,   2.45,     64.125,  109.80,  156.77,   2.44,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.34,  154.35,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.59,  304.91,   1.19,    128.125,  225.61,  152.44,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157722
