Start time: 1725157567
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.02,   22.20,  88.80,      0.125,    3.12,   10.75,  86.04,     0.250,    2.05,   32.78, 131.14
            1,      0.750,    3.64,   55.31,  73.75,      0.375,    3.65,   27.59,  73.56,     0.750,    3.17,   63.43,  84.57
            2,      1.250,    3.70,   90.64,  72.51,      0.625,    3.71,   45.23,  72.37,     1.250,    3.31,  101.37,  81.10
            3,      1.750,    3.83,  122.75,  70.14,      0.875,    3.80,   61.76,  70.59,     1.750,    3.46,  135.61,  77.49
            4,      2.250,    3.94,  153.22,  68.10,      1.125,    3.92,   77.04,  68.48,     2.250,    3.58,  168.47,  74.88
            6,      3.250,    4.17,  209.36,  64.42,      1.625,    4.10,  106.31,  65.42,     3.250,    3.85,  226.84,  69.80
            8,      4.250,    4.46,  255.51,  60.12,      2.125,    4.43,  128.74,  60.58,     4.250,    4.12,  276.91,  65.15
           12,      6.250,    5.48,  306.38,  49.02,      3.125,    5.45,  153.83,  49.23,     6.250,    6.27,  267.66,  42.83
           16,      8.250,    6.60,  335.54,  40.67,      4.125,    6.56,  168.69,  40.90,     8.250,    8.13,  272.40,  33.02
           20,     10.250,    8.25,  333.63,  32.55,      5.125,    8.27,  166.29,  32.45,    10.250,   10.20,  269.83,  26.32
           24,     12.250,   10.54,  311.99,  25.47,      6.125,   10.52,  156.29,  25.52,    12.250,   12.24,  268.74,  21.94
           28,     14.250,   11.52,  331.93,  23.29,      7.125,   11.45,  167.07,  23.45,    14.250,   14.31,  267.33,  18.76
           32,     16.250,   13.05,  334.34,  20.57,      8.125,   13.03,  167.40,  20.60,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.23,  167.49,  16.54,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.64,  331.53,  13.67,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.52,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.67,  324.57,  10.06,     16.125,   26.74,  161.89,  10.04,    32.250,   33.09,  261.60,   8.11
           80,     40.250,   32.99,  327.50,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.78,  258.61,   6.42
          104,     52.250,   43.55,  322.10,   6.16,     26.125,   43.73,  160.35,   6.14,    52.250,   54.65,  256.65,   4.91
          120,     60.250,   50.76,  318.63,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.22,  255.84,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.53,  255.39,   3.97
          160,     80.250,   66.91,  321.95,   4.01,     40.125,   66.90,  161.01,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   82.98,  311.36,   3.23,     48.125,   82.83,  155.97,   3.24,    96.250,  103.34,  250.03,   2.60
          256,    128.250,  109.65,  313.98,   2.45,     64.125,  109.77,  156.82,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.26,  249.71,   1.56
          512,    256.250,  225.58,  304.94,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.66,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157722
