Start time: 1725157208
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.10,   21.68,  86.73,      0.125,    3.17,   10.60,  84.76,     0.250,    2.11,   31.78, 127.10
            1,      0.750,    3.74,   53.77,  71.70,      0.375,    3.74,   26.92,  71.79,     0.750,    3.30,   60.97,  81.29
            2,      1.250,    3.82,   87.86,  70.29,      0.625,    3.80,   44.16,  70.66,     1.250,    3.39,   99.04,  79.23
            3,      1.750,    3.94,  119.11,  68.06,      0.875,    3.91,   60.09,  68.67,     1.750,    3.56,  132.07,  75.47
            4,      2.250,    4.05,  148.98,  66.21,      1.125,    4.02,   75.14,  66.79,     2.250,    3.69,  163.59,  72.71
            6,      3.250,    4.28,  203.98,  62.76,      1.625,    4.21,  103.69,  63.81,     3.250,    3.94,  221.71,  68.22
            8,      4.250,    4.53,  251.68,  59.22,      2.125,    4.51,  126.59,  59.57,     4.250,    4.23,  269.83,  63.49
           12,      6.250,    5.51,  304.32,  48.69,      3.125,    5.48,  153.19,  49.02,     6.250,    6.30,  266.35,  42.62
           16,      8.250,    6.63,  334.13,  40.50,      4.125,    6.61,  167.47,  40.60,     8.250,    8.16,  271.43,  32.90
           20,     10.250,    8.28,  332.34,  32.42,      5.125,    8.31,  165.61,  32.31,    10.250,   10.24,  268.70,  26.21
           24,     12.250,   10.56,  311.45,  25.42,      6.125,   10.56,  155.76,  25.43,    12.250,   12.23,  268.83,  21.95
           28,     14.250,   11.52,  331.93,  23.29,      7.125,   11.48,  166.56,  23.38,    14.250,   14.31,  267.25,  18.75
           32,     16.250,   13.06,  334.03,  20.56,      8.125,   13.03,  167.40,  20.60,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.24,  167.39,  16.53,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.63,  331.60,  13.67,     12.125,   19.63,  165.84,  13.68,    24.250,   24.51,  265.58,  10.95
           56,     28.250,   23.12,  327.93,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.67,  324.61,  10.07,     16.125,   26.73,  161.91,  10.04,    32.250,   33.09,  261.64,   8.11
           80,     40.250,   32.99,  327.50,   8.14,     20.125,   32.92,  164.08,   8.15,    40.250,   41.74,  258.85,   6.43
          104,     52.250,   43.52,  322.26,   6.17,     26.125,   43.71,  160.43,   6.14,    52.250,   54.60,  256.87,   4.92
          120,     60.250,   50.72,  318.90,   5.29,     30.125,   51.32,  157.56,   5.23,    60.250,   63.19,  255.96,   4.25
          128,     64.250,   55.12,  312.89,   4.87,     32.125,   55.16,  156.32,   4.87,    64.250,   67.49,  255.54,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.87,  161.08,   4.01,    80.250,   86.12,  250.14,   3.12
          192,     96.250,   83.01,  311.25,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.32,  250.08,   2.60
          256,    128.250,  109.60,  314.11,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.23,  249.77,   1.56
          512,    256.250,  225.57,  304.94,   1.19,    128.125,  225.61,  152.44,   1.19,   256.250,  275.66,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157363
