Start time: 1725157693
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.79,  91.15,      0.125,    3.25,   10.33,  82.62,     0.250,    2.02,   33.24, 132.95
            1,      0.750,    3.84,   52.43,  69.91,      0.375,    3.77,   26.67,  71.13,     0.750,    3.37,   59.78,  79.70
            2,      1.250,    3.83,   87.63,  70.11,      0.625,    3.86,   43.48,  69.56,     1.250,    3.50,   96.01,  76.81
            3,      1.750,    3.93,  119.53,  68.30,      0.875,    3.97,   59.10,  67.55,     1.750,    3.52,  133.27,  76.15
            4,      2.250,    3.98,  151.60,  67.38,      1.125,    4.01,   75.33,  66.96,     2.250,    3.98,  151.64,  67.40
            6,      3.250,    4.23,  206.24,  63.46,      1.625,    4.21,  103.74,  63.84,     3.250,    3.89,  224.16,  68.97
            8,      4.250,    4.52,  252.62,  59.44,      2.125,    4.49,  126.93,  59.73,     4.250,    4.19,  272.02,  64.00
           12,      6.250,    5.49,  305.65,  48.90,      3.125,    5.46,  153.55,  49.14,     6.250,    6.28,  267.15,  42.74
           16,      8.250,    6.62,  334.68,  40.57,      4.125,    6.58,  168.36,  40.81,     8.250,    8.13,  272.26,  33.00
           20,     10.250,    8.27,  332.91,  32.48,      5.125,    8.32,  165.29,  32.25,    10.250,   10.18,  270.20,  26.36
           24,     12.250,   10.55,  311.54,  25.43,      6.125,   10.51,  156.48,  25.55,    12.250,   12.22,  269.07,  21.97
           28,     14.250,   11.53,  331.91,  23.29,      7.125,   11.46,  166.88,  23.42,    14.250,   14.31,  267.27,  18.76
           32,     16.250,   13.04,  334.49,  20.58,      8.125,   13.03,  167.40,  20.60,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.25,  334.49,  16.52,     10.125,   16.22,  167.58,  16.55,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.63,  331.55,  13.67,     12.125,   19.62,  165.85,  13.68,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.11,  328.11,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.72,  264.03,   9.35
           64,     32.250,   26.64,  324.90,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.06,  261.88,   8.12
           80,     40.250,   32.95,  327.91,   8.15,     20.125,   32.92,  164.08,   8.15,    40.250,   41.75,  258.80,   6.43
          104,     52.250,   43.46,  322.71,   6.18,     26.125,   43.49,  161.26,   6.17,    52.250,   54.61,  256.83,   4.92
          120,     60.250,   50.72,  318.89,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.17,  256.02,   4.25
          128,     64.250,   55.10,  312.98,   4.87,     32.125,   55.17,  156.30,   4.87,    64.250,   67.49,  255.54,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.13,  250.10,   3.12
          192,     96.250,   83.02,  311.20,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.31,  250.08,   2.60
          256,    128.250,  109.60,  314.12,   2.45,     64.125,  109.78,  156.79,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.24,  308.95,   1.93,     80.125,  139.48,  154.21,   1.92,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.64,  249.55,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157849
