Start time: 1725157670
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.06,   21.93,  87.72,      0.125,    3.14,   10.69,  85.54,     0.250,    1.97,   34.13, 136.54
            1,      0.750,    3.73,   53.95,  71.93,      0.375,    3.76,   26.79,  71.43,     0.750,    3.40,   59.14,  78.86
            2,      1.250,    3.83,   87.72,  70.18,      0.625,    3.83,   43.86,  70.18,     1.250,    3.39,   99.01,  79.21
            3,      1.750,    3.91,  120.14,  68.65,      0.875,    3.94,   59.64,  68.17,     1.750,    3.54,  132.89,  75.94
            4,      2.250,    4.18,  144.53,  64.23,      1.125,    4.09,   73.84,  65.63,     2.250,    3.73,  162.14,  72.06
            6,      3.250,    4.27,  204.41,  62.89,      1.625,    4.16,  104.88,  64.54,     3.250,    3.95,  220.75,  67.92
            8,      4.250,    4.54,  251.23,  59.11,      2.125,    4.51,  126.59,  59.57,     4.250,    4.27,  266.99,  62.82
           12,      6.250,    5.53,  303.66,  48.59,      3.125,    5.47,  153.41,  49.09,     6.250,    6.30,  266.31,  42.61
           16,      8.250,    6.64,  333.37,  40.41,      4.125,    6.60,  167.67,  40.65,     8.250,    8.14,  272.10,  32.98
           20,     10.250,    8.27,  332.62,  32.45,      5.125,    8.28,  166.11,  32.41,    10.250,   10.20,  269.78,  26.32
           24,     12.250,   10.54,  311.84,  25.46,      6.125,   10.52,  156.23,  25.51,    12.250,   12.22,  269.07,  21.97
           28,     14.250,   11.54,  331.62,  23.27,      7.125,   11.44,  167.17,  23.46,    14.250,   14.29,  267.63,  18.78
           32,     16.250,   13.04,  334.49,  20.58,      8.125,   13.02,  167.53,  20.62,    16.250,   16.10,  271.00,  16.68
           40,     20.250,   16.24,  334.68,  16.53,     10.125,   16.23,  167.51,  16.54,    20.250,   20.30,  267.73,  13.22
           48,     24.250,   19.61,  332.02,  13.69,     12.125,   19.60,  166.06,  13.70,    24.250,   24.50,  265.66,  10.96
           56,     28.250,   23.12,  328.04,  11.61,     14.125,   23.13,  163.91,  11.60,    28.250,   28.73,  264.00,   9.35
           64,     32.250,   26.65,  324.89,  10.07,     16.125,   26.71,  162.03,  10.05,    32.250,   33.06,  261.84,   8.12
           80,     40.250,   32.96,  327.80,   8.14,     20.125,   32.89,  164.24,   8.16,    40.250,   41.75,  258.79,   6.43
          104,     52.250,   43.47,  322.65,   6.18,     26.125,   43.48,  161.27,   6.17,    52.250,   54.61,  256.83,   4.92
          120,     60.250,   50.74,  318.74,   5.29,     30.125,   51.35,  157.47,   5.23,    60.250,   63.18,  255.99,   4.25
          128,     64.250,   55.10,  313.04,   4.87,     32.125,   55.18,  156.29,   4.86,    64.250,   67.50,  255.51,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.10,   3.12
          192,     96.250,   83.04,  311.15,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.62,  314.06,   2.45,     64.125,  109.79,  156.78,   2.44,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.59,  304.91,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.66,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157825
