Start time: 1725157564
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.92,   22.98,  91.93,      0.125,    3.22,   10.41,  83.31,     0.250,    2.10,   31.93, 127.70
            1,      0.750,    3.81,   52.87,  70.49,      0.375,    3.81,   26.43,  70.47,     0.750,    3.30,   60.93,  81.25
            2,      1.250,    3.86,   86.95,  69.56,      0.625,    3.89,   43.16,  69.06,     1.250,    3.48,   96.42,  77.14
            3,      1.750,    4.00,  117.41,  67.09,      0.875,    3.94,   59.69,  68.22,     1.750,    3.62,  129.84,  74.19
            4,      2.250,    4.11,  146.95,  65.31,      1.125,    4.07,   74.13,  65.89,     2.250,    3.77,  160.04,  71.13
            6,      3.250,    4.32,  201.81,  62.09,      1.625,    4.26,  102.40,  63.01,     3.250,    4.00,  217.83,  67.03
            8,      4.250,    4.56,  249.97,  58.82,      2.125,    4.56,  125.01,  58.83,     4.250,    4.27,  267.05,  62.84
           12,      6.250,    5.48,  306.04,  48.97,      3.125,    5.46,  153.64,  49.16,     6.250,    6.25,  268.52,  42.96
           16,      8.250,    6.61,  335.14,  40.62,      4.125,    6.55,  169.16,  41.01,     8.250,    8.10,  273.34,  33.13
           20,     10.250,    8.23,  334.12,  32.60,      5.125,    8.25,  166.76,  32.54,    10.250,   10.17,  270.52,  26.39
           24,     12.250,   10.55,  311.81,  25.45,      6.125,   10.50,  156.57,  25.56,    12.250,   12.21,  269.34,  21.99
           28,     14.250,   11.51,  332.48,  23.33,      7.125,   11.44,  167.23,  23.47,    14.250,   14.30,  267.53,  18.77
           32,     16.250,   13.04,  334.54,  20.59,      8.125,   13.02,  167.48,  20.61,    16.250,   16.12,  270.63,  16.65
           40,     20.250,   16.26,  334.24,  16.51,     10.125,   16.25,  167.31,  16.52,    20.250,   20.31,  267.63,  13.22
           48,     24.250,   19.62,  331.75,  13.68,     12.125,   19.60,  166.08,  13.70,    24.250,   24.51,  265.58,  10.95
           56,     28.250,   23.11,  328.18,  11.62,     14.125,   23.13,  163.93,  11.61,    28.250,   28.74,  263.85,   9.34
           64,     32.250,   26.65,  324.87,  10.07,     16.125,   26.71,  162.05,  10.05,    32.250,   33.08,  261.74,   8.12
           80,     40.250,   32.96,  327.82,   8.14,     20.125,   32.95,  163.96,   8.15,    40.250,   41.77,  258.66,   6.43
          104,     52.250,   43.46,  322.71,   6.18,     26.125,   43.45,  161.39,   6.18,    52.250,   54.64,  256.70,   4.91
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.21,  255.87,   4.25
          128,     64.250,   55.10,  313.00,   4.87,     32.125,   55.16,  156.34,   4.87,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.89,  322.05,   4.01,     40.125,   66.87,  161.07,   4.01,    80.250,   86.16,  250.02,   3.12
          192,     96.250,   83.04,  311.14,   3.23,     48.125,   82.80,  156.02,   3.24,    96.250,  103.33,  250.03,   2.60
          256,    128.250,  109.61,  314.10,   2.45,     64.125,  109.76,  156.82,   2.45,   128.250,  137.77,  249.88,   1.95
          320,    160.250,  139.25,  308.91,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.30,  249.67,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.65,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157720
