Start time: 1725157914
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.03,   22.13,  88.50,      0.125,    3.13,   10.71,  85.65,     0.250,    2.11,   31.79, 127.16
            1,      0.750,    3.66,   54.96,  73.28,      0.375,    3.67,   27.41,  73.10,     0.750,    3.15,   63.83,  85.11
            2,      1.250,    3.79,   88.56,  70.85,      0.625,    3.76,   44.60,  71.35,     1.250,    3.37,   99.48,  79.58
            3,      1.750,    3.93,  119.47,  68.27,      0.875,    3.83,   61.29,  70.05,     1.750,    3.50,  134.41,  76.81
            4,      2.250,    3.99,  151.49,  67.33,      1.125,    3.97,   76.01,  67.56,     2.250,    3.60,  167.68,  74.52
            6,      3.250,    4.20,  207.62,  63.88,      1.625,    4.17,  104.61,  64.37,     3.250,    3.90,  223.52,  68.78
            8,      4.250,    4.51,  252.68,  59.45,      2.125,    4.46,  128.04,  60.25,     4.250,    4.15,  274.77,  64.65
           12,      6.250,    5.51,  304.65,  48.74,      3.125,    5.50,  152.55,  48.82,     6.250,    6.33,  265.17,  42.43
           16,      8.250,    6.63,  334.23,  40.51,      4.125,    6.63,  167.11,  40.51,     8.250,    8.17,  271.00,  32.85
           20,     10.250,    8.30,  331.66,  32.36,      5.125,    8.28,  166.19,  32.43,    10.250,   10.20,  269.80,  26.32
           24,     12.250,   10.54,  311.96,  25.47,      6.125,   10.53,  156.17,  25.50,    12.250,   12.24,  268.63,  21.93
           28,     14.250,   11.54,  331.47,  23.26,      7.125,   11.46,  166.86,  23.42,    14.250,   14.32,  267.20,  18.75
           32,     16.250,   13.06,  334.05,  20.56,      8.125,   13.04,  167.28,  20.59,    16.250,   16.11,  270.68,  16.66
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.23,  167.42,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.64,  331.51,  13.67,     12.125,   19.63,  165.83,  13.68,    24.250,   24.52,  265.52,  10.95
           56,     28.250,   23.13,  327.87,  11.61,     14.125,   23.15,  163.81,  11.60,    28.250,   28.75,  263.78,   9.34
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.73,  161.90,  10.04,    32.250,   33.09,  261.63,   8.11
           80,     40.250,   33.00,  327.43,   8.13,     20.125,   32.88,  164.28,   8.16,    40.250,   41.78,  258.62,   6.43
          104,     52.250,   43.52,  322.28,   6.17,     26.125,   43.73,  160.36,   6.14,    52.250,   54.63,  256.73,   4.91
          120,     60.250,   50.75,  318.67,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.19,  255.95,   4.25
          128,     64.250,   55.16,  312.64,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.51,  255.47,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.04,  311.14,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158069
