Start time: 1725157213
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.80,   23.93,  95.73,      0.125,    3.02,   11.13,  89.00,     0.250,    1.83,   36.65, 146.61
            1,      0.750,    3.64,   55.32,  73.77,      0.375,    3.66,   27.51,  73.36,     0.750,    3.06,   65.71,  87.61
            2,      1.250,    3.74,   89.74,  71.79,      0.625,    3.74,   44.87,  71.79,     1.250,    3.26,  102.90,  82.32
            3,      1.750,    3.86,  121.73,  69.56,      0.875,    3.82,   61.52,  70.31,     1.750,    3.42,  137.44,  78.54
            4,      2.250,    3.98,  151.91,  67.51,      1.125,    3.96,   76.32,  67.84,     2.250,    3.55,  170.04,  75.57
            6,      3.250,    4.19,  208.16,  64.05,      1.625,    4.14,  105.31,  64.81,     3.250,    3.87,  225.31,  69.33
            8,      4.250,    4.47,  255.11,  60.03,      2.125,    4.47,  127.47,  59.99,     4.250,    4.17,  273.59,  64.37
           12,      6.250,    5.45,  308.01,  49.28,      3.125,    5.40,  155.26,  49.68,     6.250,    6.21,  270.03,  43.21
           16,      8.250,    6.56,  337.64,  40.93,      4.125,    6.52,  169.86,  41.18,     8.250,    8.08,  274.15,  33.23
           20,     10.250,    8.20,  335.42,  32.72,      5.125,    8.26,  166.59,  32.51,    10.250,   10.15,  271.08,  26.45
           24,     12.250,   10.49,  313.50,  25.59,      6.125,   10.49,  156.69,  25.58,    12.250,   12.18,  269.89,  22.03
           28,     14.250,   11.49,  332.95,  23.36,      7.125,   11.43,  167.30,  23.48,    14.250,   14.29,  267.70,  18.79
           32,     16.250,   13.02,  334.95,  20.61,      8.125,   12.99,  167.91,  20.67,    16.250,   16.10,  270.99,  16.68
           40,     20.250,   16.23,  334.97,  16.54,     10.125,   16.23,  167.48,  16.54,    20.250,   20.30,  267.73,  13.22
           48,     24.250,   19.63,  331.56,  13.67,     12.125,   19.61,  165.99,  13.69,    24.250,   24.50,  265.66,  10.96
           56,     28.250,   23.11,  328.14,  11.62,     14.125,   23.14,  163.89,  11.60,    28.250,   28.73,  263.97,   9.34
           64,     32.250,   26.64,  324.93,  10.08,     16.125,   26.71,  162.04,  10.05,    32.250,   33.06,  261.83,   8.12
           80,     40.250,   32.95,  327.86,   8.15,     20.125,   32.89,  164.25,   8.16,    40.250,   41.75,  258.82,   6.43
          104,     52.250,   43.46,  322.71,   6.18,     26.125,   43.44,  161.45,   6.18,    52.250,   54.62,  256.80,   4.91
          120,     60.250,   50.73,  318.82,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.19,  255.96,   4.25
          128,     64.250,   55.11,  312.93,   4.87,     32.125,   55.19,  156.24,   4.86,    64.250,   67.50,  255.51,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.13,  250.11,   3.12
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.84,  155.95,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.62,  314.05,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.75,  249.91,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.27,  249.70,   1.56
          512,    256.250,  225.58,  304.93,   1.19,    128.125,  225.61,  152.44,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157369
