Start time: 1725157569
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.85,   23.59,  94.35,      0.125,    3.03,   11.08,  88.62,     0.250,    1.87,   35.91, 143.63
            1,      0.750,    3.65,   55.13,  73.50,      0.375,    3.67,   27.46,  73.22,     0.750,    3.11,   64.71,  86.29
            2,      1.250,    3.72,   90.15,  72.12,      0.625,    3.73,   44.96,  71.93,     1.250,    3.27,  102.77,  82.22
            3,      1.750,    3.86,  121.73,  69.56,      0.875,    3.84,   61.20,  69.94,     1.750,    3.45,  136.32,  77.90
            4,      2.250,    3.97,  152.06,  67.58,      1.125,    3.96,   76.16,  67.70,     2.250,    3.59,  168.43,  74.86
            6,      3.250,    4.22,  206.78,  63.63,      1.625,    4.14,  105.31,  64.81,     3.250,    3.86,  225.84,  69.49
            8,      4.250,    4.48,  254.43,  59.87,      2.125,    4.46,  128.04,  60.25,     4.250,    4.16,  274.51,  64.59
           12,      6.250,    5.47,  306.55,  49.05,      3.125,    5.46,  153.64,  49.16,     6.250,    6.29,  266.56,  42.65
           16,      8.250,    6.62,  334.43,  40.54,      4.125,    6.57,  168.49,  40.85,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.22,  334.61,  32.64,      5.125,    8.27,  166.45,  32.48,    10.250,   10.19,  270.15,  26.36
           24,     12.250,   10.53,  312.40,  25.50,      6.125,   10.50,  156.53,  25.56,    12.250,   12.22,  269.14,  21.97
           28,     14.250,   11.51,  332.42,  23.33,      7.125,   11.44,  167.19,  23.46,    14.250,   14.30,  267.42,  18.77
           32,     16.250,   13.03,  334.80,  20.60,      8.125,   13.02,  167.49,  20.61,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.33,  267.42,  13.21
           48,     24.250,   19.63,  331.68,  13.68,     12.125,   19.63,  165.81,  13.68,    24.250,   24.52,  265.45,  10.95
           56,     28.250,   23.13,  327.84,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.73,  263.90,   9.34
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.73,  161.95,  10.04,    32.250,   33.06,  261.82,   8.12
           80,     40.250,   32.97,  327.72,   8.14,     20.125,   32.93,  164.05,   8.15,    40.250,   41.78,  258.62,   6.43
          104,     52.250,   43.49,  322.48,   6.17,     26.125,   43.46,  161.38,   6.18,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.75,  318.70,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.19,  255.94,   4.25
          128,     64.250,   55.13,  312.83,   4.87,     32.125,   55.17,  156.30,   4.87,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.90,  161.01,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.05,  311.12,   3.23,     48.125,   82.86,  155.92,   3.24,    96.250,  103.34,  250.03,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.78,  249.88,   1.95
          320,    160.250,  139.25,  308.91,   1.93,     80.125,  139.36,  154.34,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.63,  304.87,   1.19,    128.125,  225.65,  152.42,   1.19,   256.250,  275.70,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157725
