Start time: 1725157675
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.00,   22.36,  89.45,      0.125,    3.12,   10.76,  86.09,     0.250,    2.05,   32.72, 130.88
            1,      0.750,    3.65,   55.16,  73.54,      0.375,    3.67,   27.44,  73.16,     0.750,    3.16,   63.73,  84.97
            2,      1.250,    3.72,   90.10,  72.08,      0.625,    3.71,   45.28,  72.45,     1.250,    3.31,  101.53,  81.22
            3,      1.750,    3.82,  122.94,  70.25,      0.875,    3.81,   61.65,  70.46,     1.750,    3.46,  135.93,  77.67
            4,      2.250,    3.96,  152.40,  67.74,      1.125,    3.92,   77.06,  68.50,     2.250,    3.59,  168.33,  74.81
            6,      3.250,    4.17,  209.46,  64.45,      1.625,    4.11,  106.11,  65.30,     3.250,    3.85,  226.42,  69.67
            8,      4.250,    4.47,  255.40,  60.09,      2.125,    4.43,  128.62,  60.53,     4.250,    4.13,  276.03,  64.95
           12,      6.250,    5.48,  306.21,  48.99,      3.125,    5.50,  152.60,  48.83,     6.250,    6.26,  268.14,  42.90
           16,      8.250,    6.63,  333.93,  40.48,      4.125,    6.56,  168.82,  40.93,     8.250,    8.10,  273.34,  33.13
           20,     10.250,    8.22,  334.69,  32.65,      5.125,    8.24,  166.88,  32.56,    10.250,   10.20,  269.75,  26.32
           24,     12.250,   10.53,  312.31,  25.49,      6.125,   10.50,  156.57,  25.56,    12.250,   12.21,  269.29,  21.98
           28,     14.250,   11.51,  332.22,  23.31,      7.125,   11.45,  167.07,  23.45,    14.250,   14.30,  267.42,  18.77
           32,     16.250,   13.03,  334.67,  20.60,      8.125,   13.03,  167.40,  20.60,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.57,  16.52,     10.125,   16.23,  167.46,  16.54,    20.250,   20.31,  267.59,  13.21
           48,     24.250,   19.66,  331.16,  13.66,     12.125,   19.62,  165.91,  13.68,    24.250,   24.52,  265.53,  10.95
           56,     28.250,   23.13,  327.88,  11.61,     14.125,   23.14,  163.88,  11.60,    28.250,   28.74,  263.82,   9.34
           64,     32.250,   26.66,  324.72,  10.07,     16.125,   26.73,  161.97,  10.04,    32.250,   33.09,  261.66,   8.11
           80,     40.250,   32.98,  327.58,   8.14,     20.125,   32.91,  164.14,   8.16,    40.250,   41.77,  258.64,   6.43
          104,     52.250,   43.52,  322.25,   6.17,     26.125,   43.71,  160.43,   6.14,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.73,  318.84,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.83,  155.97,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.62,  314.05,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.24,  308.93,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.26,  249.71,   1.56
          512,    256.250,  225.56,  304.96,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.69,  249.51,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157831
