Start time: 1725157849
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.15,   21.33,  85.33,      0.125,    3.21,   10.46,  83.70,     0.250,    2.14,   31.32, 125.26
            1,      0.750,    3.76,   53.59,  71.45,      0.375,    3.76,   26.79,  71.45,     0.750,    3.29,   61.17,  81.57
            2,      1.250,    3.83,   87.72,  70.18,      0.625,    3.83,   43.80,  70.09,     1.250,    3.46,   97.06,  77.65
            3,      1.750,    3.97,  118.27,  67.58,      0.875,    3.95,   59.46,  67.96,     1.750,    3.62,  129.88,  74.21
            4,      2.250,    4.08,  148.07,  65.81,      1.125,    4.04,   74.66,  66.36,     2.250,    3.74,  161.41,  71.74
            6,      3.250,    4.28,  204.03,  62.78,      1.625,    4.25,  102.76,  63.24,     3.250,    3.99,  218.65,  67.28
            8,      4.250,    4.54,  251.40,  59.15,      2.125,    4.52,  126.14,  59.36,     4.250,    4.24,  269.13,  63.33
           12,      6.250,    5.52,  303.99,  48.64,      3.125,    5.53,  151.75,  48.56,     6.250,    6.34,  264.71,  42.35
           16,      8.250,    6.66,  332.52,  40.31,      4.125,    6.61,  167.54,  40.62,     8.250,    8.16,  271.36,  32.89
           20,     10.250,    8.29,  332.06,  32.40,      5.125,    8.30,  165.83,  32.36,    10.250,   10.22,  269.33,  26.28
           24,     12.250,   10.55,  311.78,  25.45,      6.125,   10.56,  155.74,  25.43,    12.250,   12.26,  268.30,  21.90
           28,     14.250,   11.53,  331.67,  23.28,      7.125,   11.47,  166.68,  23.39,    14.250,   14.32,  267.20,  18.75
           32,     16.250,   13.06,  333.90,  20.55,      8.125,   13.05,  167.14,  20.57,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.26,  334.27,  16.51,     10.125,   16.24,  167.39,  16.53,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.65,  331.28,  13.66,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.51,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.75,  263.74,   9.34
           64,     32.250,   26.65,  324.83,  10.07,     16.125,   26.73,  161.90,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   33.00,  327.45,   8.14,     20.125,   32.93,  164.05,   8.15,    40.250,   41.78,  258.63,   6.43
          104,     52.250,   43.48,  322.56,   6.17,     26.125,   43.47,  161.34,   6.18,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.19,  255.94,   4.25
          128,     64.250,   55.12,  312.90,   4.87,     32.125,   55.17,  156.31,   4.87,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.90,  322.01,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.62,  314.06,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.36,  154.34,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.61,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.70,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158005
