Start time: 1725157676
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.91,   23.06,  92.25,      0.125,    3.03,   11.08,  88.62,     0.250,    1.88,   35.62, 142.48
            1,      0.750,    3.62,   55.54,  74.05,      0.375,    3.64,   27.66,  73.77,     0.750,    3.09,   65.20,  86.93
            2,      1.250,    3.72,   90.25,  72.20,      0.625,    3.82,   43.94,  70.31,     1.250,    3.29,  102.08,  81.67
            3,      1.750,    3.85,  122.02,  69.72,      0.875,    3.81,   61.62,  70.42,     1.750,    3.49,  134.64,  76.94
            4,      2.250,    3.97,  151.98,  67.55,      1.125,    3.96,   76.34,  67.86,     2.250,    3.57,  169.18,  75.19
            6,      3.250,    4.22,  206.78,  63.63,      1.625,    4.11,  106.08,  65.28,     3.250,    3.85,  226.54,  69.71
            8,      4.250,    4.47,  255.22,  60.05,      2.125,    4.47,  127.50,  60.00,     4.250,    4.20,  271.76,  63.94
           12,      6.250,    5.52,  303.88,  48.62,      3.125,    5.48,  152.97,  48.95,     6.250,    6.25,  268.44,  42.95
           16,      8.250,    6.59,  335.90,  40.72,      4.125,    6.53,  169.49,  41.09,     8.250,    8.09,  273.64,  33.17
           20,     10.250,    8.25,  333.35,  32.52,      5.125,    8.27,  166.37,  32.46,    10.250,   10.19,  270.12,  26.35
           24,     12.250,   10.53,  312.43,  25.50,      6.125,   10.52,  156.36,  25.53,    12.250,   12.23,  268.85,  21.95
           28,     14.250,   11.51,  332.28,  23.32,      7.125,   11.44,  167.14,  23.46,    14.250,   14.30,  267.46,  18.77
           32,     16.250,   13.04,  334.59,  20.59,      8.125,   13.03,  167.36,  20.60,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.25,  334.43,  16.52,     10.125,   16.25,  167.30,  16.52,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.65,  331.31,  13.66,     12.125,   19.63,  165.83,  13.68,    24.250,   24.53,  265.38,  10.94
           56,     28.250,   23.12,  327.93,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.76,  263.66,   9.33
           64,     32.250,   26.66,  324.67,  10.07,     16.125,   26.74,  161.90,  10.04,    32.250,   33.09,  261.60,   8.11
           80,     40.250,   33.00,  327.43,   8.13,     20.125,   32.90,  164.21,   8.16,    40.250,   41.77,  258.70,   6.43
          104,     52.250,   43.47,  322.64,   6.17,     26.125,   43.74,  160.34,   6.14,    52.250,   54.62,  256.79,   4.91
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.20,  255.92,   4.25
          128,     64.250,   55.12,  312.92,   4.87,     32.125,   55.17,  156.31,   4.87,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.89,  161.01,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.04,  311.15,   3.23,     48.125,   82.88,  155.87,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.64,  313.99,   2.45,     64.125,  109.79,  156.78,   2.44,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.25,  308.91,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.29,  249.68,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.70,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157831
