Start time: 1725157391
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.87,   23.42,  93.66,      0.125,    2.99,   11.23,  89.84,     0.250,    1.91,   35.21, 140.84
            1,      0.750,    3.65,   55.19,  73.58,      0.375,    3.63,   27.70,  73.87,     0.750,    3.09,   65.09,  86.79
            2,      1.250,    3.71,   90.47,  72.37,      0.625,    3.68,   45.54,  72.87,     1.250,    3.26,  102.86,  82.29
            3,      1.750,    3.86,  121.57,  69.47,      0.875,    3.82,   61.47,  70.25,     1.750,    3.40,  138.00,  78.86
            4,      2.250,    3.93,  153.72,  68.32,      1.125,    3.91,   77.29,  68.71,     2.250,    3.58,  168.95,  75.09
            6,      3.250,    4.19,  208.36,  64.11,      1.625,    4.10,  106.31,  65.42,     3.250,    3.83,  227.78,  70.09
            8,      4.250,    4.47,  255.22,  60.05,      2.125,    4.43,  128.79,  60.61,     4.250,    4.15,  274.84,  64.67
           12,      6.250,    5.46,  307.11,  49.14,      3.125,    5.43,  154.40,  49.41,     6.250,    6.25,  268.52,  42.96
           16,      8.250,    6.59,  336.05,  40.73,      4.125,    6.55,  168.95,  40.96,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.23,  334.20,  32.60,      5.125,    8.27,  166.31,  32.45,    10.250,   10.18,  270.20,  26.36
           24,     12.250,   10.53,  312.19,  25.49,      6.125,   10.51,  156.39,  25.53,    12.250,   12.22,  269.14,  21.97
           28,     14.250,   11.50,  332.54,  23.34,      7.125,   11.45,  167.08,  23.45,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.04,  334.57,  20.59,      8.125,   13.02,  167.46,  20.61,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.63,  331.68,  13.68,     12.125,   19.62,  165.87,  13.68,    24.250,   24.50,  265.72,  10.96
           56,     28.250,   23.12,  327.95,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.78,   9.34
           64,     32.250,   26.67,  324.65,  10.07,     16.125,   26.74,  161.88,  10.04,    32.250,   33.09,  261.63,   8.11
           80,     40.250,   32.99,  327.53,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.57,  321.94,   6.16,     26.125,   43.75,  160.29,   6.14,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.75,  318.70,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.20,  255.90,   4.25
          128,     64.250,   55.16,  312.68,   4.87,     32.125,   55.19,  156.27,   4.86,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.91,  321.95,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.14,  250.10,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.83,  155.97,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.62,  314.05,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.23,  308.96,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.24,  249.75,   1.56
          512,    256.250,  225.58,  304.94,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157546
