,experiment,cost,size,duration
398,azure/aks/gpu,23.786184005482994,32,121.46825695037842
400,azure/aks/gpu,23.786203334172566,32,121.46835565567017
26,google/gke/cpu,5.59858947499593,128,31.1186420917511
28,google/gke/cpu,5.817207839457192,128,32.33378863334656
30,google/gke/cpu,5.652097398206922,128,31.41605520248413
32,google/gke/cpu,5.619486090087891,128,31.23479175567627
34,google/gke/cpu,5.609872567070855,128,31.18135690689087
104,google/compute-engine/cpu,4.414650928243001,128,24.53795599937439
106,google/compute-engine/cpu,4.487421413845486,128,24.94243621826172
108,google/compute-engine/cpu,4.500765398322211,128,25.016606092453003
110,google/compute-engine/cpu,4.362173579915364,128,24.24627113342285
112,google/compute-engine/cpu,4.688353919135199,128,26.059279441833496
224,aws/eks/cpu,5.165886083984375,128,50.44810628890991
226,aws/eks/cpu,5.131036962890625,128,50.10778284072876
228,aws/eks/cpu,5.163940063476562,128,50.429102182388306
230,aws/eks/cpu,5.297789379882812,128,51.73622441291809
232,aws/eks/cpu,5.151850219726562,128,50.31103730201721
314,aws/parallel-cluster/cpu,1.2288000000000001,128,12
316,aws/parallel-cluster/cpu,1.2288000000000001,128,12
318,aws/parallel-cluster/cpu,1.2288000000000001,128,12
320,aws/parallel-cluster/cpu,1.2288000000000001,128,12
322,aws/parallel-cluster/cpu,1.2288000000000001,128,12
36,google/gke/cpu,34.81330992567274,256,96.75141716003418
38,google/gke/cpu,35.64652083977593,256,99.06703543663025
40,google/gke/cpu,34.999786244032116,256,97.26966285705566
114,google/compute-engine/cpu,22.666135329522028,256,62.992594480514526
116,google/compute-engine/cpu,28.327081448025172,256,78.7252140045166
118,google/compute-engine/cpu,23.18363559468587,256,64.43080544471741
120,google/compute-engine/cpu,23.268428924899624,256,64.66645884513855
122,google/compute-engine/cpu,22.713857732476125,256,63.12522220611572
234,aws/eks/cpu,30.26469545898437,256,147.77683329582214
236,aws/eks/cpu,30.97148671875,256,151.22796249389648
238,aws/eks/cpu,30.10226796875,256,146.9837303161621
240,aws/eks/cpu,30.579167236328125,256,149.31234002113342
242,aws/eks/cpu,29.5809890625,256,144.43842315673828
324,aws/parallel-cluster/cpu,2.8672,256,14
326,aws/parallel-cluster/cpu,2.8672,256,14
328,aws/parallel-cluster/cpu,3.072,256,15
330,aws/parallel-cluster/cpu,2.6624,256,13
332,aws/parallel-cluster/cpu,2.8672,256,14
52,google/gke/gpu,6.620894907803006,8,127.54292416572571
54,google/gke/gpu,6.581869109090169,8,126.79114294052124
56,google/gke/gpu,6.629547741529676,8,127.70960974693298
58,google/gke/gpu,6.635282216389974,8,127.82007694244385
60,google/gke/gpu,6.619325842963324,8,127.51269817352295
134,google/compute-engine/gpu,6.810247940233018,8,131.19056391716003
136,google/compute-engine/gpu,6.593273638746473,8,127.01083636283875
138,google/compute-engine/gpu,6.584095171949598,8,126.83402514457703
140,google/compute-engine/gpu,6.5791743206448015,8,126.73923134803772
142,google/compute-engine/gpu,6.580685809665256,8,126.7683482170105
184,on-premises/lassen/gpu,,8,126.08302807807922
186,on-premises/lassen/gpu,,8,126.08302807807922
188,on-premises/lassen/gpu,,8,126.08302807807922
190,on-premises/lassen/gpu,,8,126.08302807807922
192,on-premises/lassen/gpu,,8,126.08302807807922
244,aws/eks/gpu,9.407158748133979,8,123.30968356132507
246,aws/eks/gpu,9.442015041473176,8,123.76658225059509
248,aws/eks/gpu,9.400823791631064,8,123.22664451599121
250,aws/eks/gpu,9.398364990154903,8,123.19441437721252
252,aws/eks/gpu,9.450545681884552,8,123.87840247154236
342,azure/cyclecloud/gpu,13.903377777777777,8,284
344,azure/cyclecloud/gpu,13.462777777777777,8,275
346,azure/cyclecloud/gpu,14.539800000000001,8,297
348,azure/cyclecloud/gpu,13.756511111111113,8,281
350,azure/cyclecloud/gpu,13.756511111111113,8,281
402,azure/aks/gpu,5.884510467131933,8,120.20107626914978
404,azure/aks/gpu,5.88294869500796,8,120.16917443275452
406,azure/aks/gpu,5.888398696825241,8,120.28049993515015
408,azure/aks/gpu,5.883851587586933,8,120.1876175403595
410,azure/aks/gpu,5.883853443421258,8,120.18765544891357
62,google/gke/gpu,13.209502083333335,16,127.23193359375
64,google/gke/gpu,13.234382337443035,16,127.47157645225525
66,google/gke/gpu,13.175288927544488,16,126.90239763259888
68,google/gke/gpu,13.231415029229057,16,127.44299578666687
70,google/gke/gpu,13.244016088867186,16,127.56436729431152
144,google/compute-engine/gpu,13.222475108506941,16,127.35688781738281
146,google/compute-engine/gpu,13.209758352661131,16,127.23440194129944
148,google/compute-engine/gpu,13.23054475809733,16,127.43461346626282
150,google/compute-engine/gpu,13.731684119330511,16,132.2615122795105
152,google/compute-engine/gpu,13.166985880533854,16,126.82242393493652
194,on-premises/lassen/gpu,,16,126.08302807807922
196,on-premises/lassen/gpu,,16,126.08302807807922
198,on-premises/lassen/gpu,,16,126.08302807807922
200,on-premises/lassen/gpu,,16,126.08302807807922
202,on-premises/lassen/gpu,,16,126.08302807807922
254,aws/eks/gpu,18.788602292103235,16,123.1411452293396
256,aws/eks/gpu,18.79812541649077,16,123.20356011390686
258,aws/eks/gpu,18.80477090847227,16,123.24711489677429
260,aws/eks/gpu,18.804178903039297,16,123.243234872818
262,aws/eks/gpu,18.820842942905426,16,123.35245156288147
352,azure/cyclecloud/gpu,27.415111111111113,16,280
354,azure/cyclecloud/gpu,28.10048888888889,16,287
356,azure/cyclecloud/gpu,28.198400000000003,16,288
358,azure/cyclecloud/gpu,27.3172,16,279
360,azure/cyclecloud/gpu,27.3172,16,279
412,azure/aks/gpu,11.802006486871509,16,120.53796911239624
414,azure/aks/gpu,11.802543558322059,16,120.54345440864563
416,azure/aks/gpu,11.805622305764093,16,120.5748987197876
418,azure/aks/gpu,11.804740422630308,16,120.5658917427063
420,azure/aks/gpu,11.805659142324659,16,120.57527494430542
72,google/gke/gpu,3.2721534138997397,4,126.06755447387695
74,google/gke/gpu,3.272768189239502,4,126.0912401676178
76,google/gke/gpu,3.2711264244079588,4,126.027987241745
78,google/gke/gpu,3.2738141458299426,4,126.1315381526947
80,google/gke/gpu,3.274604526180691,4,126.16198945045471
154,google/compute-engine/gpu,3.3721237432691784,4,129.91915106773376
156,google/compute-engine/gpu,3.2733211807250977,4,126.11254549026489
158,google/compute-engine/gpu,3.274360596296522,4,126.15259146690369
160,google/compute-engine/gpu,3.271587965393066,4,126.04576921463013
162,google/compute-engine/gpu,3.272555039893256,4,126.08302807807922
264,aws/eks/gpu,4.693728498607212,4,123.05143165588379
266,aws/eks/gpu,4.694998596535788,4,123.08472871780396
268,aws/eks/gpu,4.695323846663369,4,123.09325551986694
270,aws/eks/gpu,4.694785370540618,4,123.07913875579834
272,aws/eks/gpu,4.7036530109723405,4,123.31161403656006
362,azure/cyclecloud/gpu,7.318855555555556,4,299
364,azure/cyclecloud/gpu,6.8293,4,279
366,azure/cyclecloud/gpu,7.049600000000001,4,288
368,azure/cyclecloud/gpu,6.804822222222223,4,278
370,azure/cyclecloud/gpu,6.853777777777778,4,280
422,azure/aks/gpu,2.955850223782328,4,120.75647759437561
424,azure/aks/gpu,2.9541596229076386,4,120.68741083145142
426,azure/aks/gpu,2.95094118016296,4,120.55592656135559
428,azure/aks/gpu,2.9512712910705146,4,120.56941270828247
430,azure/aks/gpu,2.954603155639436,4,120.70553064346313
431,google/gke/cpu,34.999786244032116,256,97.26966285705566
432,google/gke/cpu,34.999786244032116,256,97.26966285705566
433,azure/cyclecloud/gpu,54.830222222222226,32,280.0
