,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
175,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,gflops_per_second_rate,979827.695517,128
176,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,duration,126.08302807807922,128
177,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,gflops_per_second_rate,977824.881188,128
178,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,duration,126.08302807807922,128
179,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,gflops_per_second_rate,979930.439162,128
180,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,duration,126.08302807807922,128
181,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,gflops_per_second_rate,497794.44725,128
182,on-premises/lassen/gpu,on-premises,lassen,gpu,32,mt-gemm,duration,126.08302807807922,128
183,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,gflops_per_second_rate,245913.538438,32
184,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,duration,126.08302807807922,32
185,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,gflops_per_second_rate,244912.13928,32
186,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,duration,126.08302807807922,32
187,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,gflops_per_second_rate,245773.196352,32
188,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,duration,126.08302807807922,32
189,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,gflops_per_second_rate,245389.498076,32
190,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,duration,126.08302807807922,32
191,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,gflops_per_second_rate,246083.277313,32
192,on-premises/lassen/gpu,on-premises,lassen,gpu,8,mt-gemm,duration,126.08302807807922,32
193,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,gflops_per_second_rate,247804.466128,64
194,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,duration,126.08302807807922,64
195,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,gflops_per_second_rate,490891.663251,64
196,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,duration,126.08302807807922,64
197,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,gflops_per_second_rate,490507.860282,64
198,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,duration,126.08302807807922,64
199,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,gflops_per_second_rate,489407.555741,64
200,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,duration,126.08302807807922,64
201,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,gflops_per_second_rate,489915.765736,64
202,on-premises/lassen/gpu,on-premises,lassen,gpu,16,mt-gemm,duration,126.08302807807922,64
203,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,335.11,0
204,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,duration,24.282525777816772,0
205,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,318.03,0
206,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,duration,24.165271282196045,0
207,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,329.63,0
208,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,duration,24.710338592529297,0
209,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,328.62,0
210,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,duration,24.423251628875732,0
211,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,332.34,0
212,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,duration,24.40812921524048,0
213,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,346.67,0
214,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,duration,15.465890169143677,0
215,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,345.45,0
216,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,duration,15.245018243789673,0
217,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,346.61,0
218,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,duration,15.16718578338623,0
219,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,347.21,0
220,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,duration,15.396853685379028,0
221,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,347.22,0
222,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,duration,15.393369436264038,0
223,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,335.55,0
224,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,duration,50.44810628890991,0
225,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,333.42,0
226,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,duration,50.10778284072876,0
227,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,335.12,0
228,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,duration,50.429102182388306,0
229,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,335.18,0
230,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,duration,51.73622441291809,0
231,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,333.54,0
232,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,duration,50.31103730201721,0
233,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,329.28,0
234,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,duration,147.77683329582214,0
235,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,327.72,0
236,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,duration,151.22796249389648,0
237,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,328.32,0
238,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,duration,146.9837303161621,0
239,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,327.87,0
240,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,duration,149.31234002113342,0
241,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,327.35,0
242,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,duration,144.43842315673828,0
243,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,498205.653099,64
244,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,duration,123.30968356132507,64
245,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,497756.92391,64
246,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,duration,123.76658225059509,64
247,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,498100.272262,64
248,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,duration,123.22664451599121,64
