Start time: 1725067463
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.69,    4.90,  19.61,      0.125,   13.64,    2.46,  19.67,     0.250,   11.30,    5.94,  23.76
            1,      0.750,   15.06,   13.36,  17.82,      0.375,   15.10,    6.67,  17.78,     0.750,   14.24,   14.14,  18.85
            2,      1.250,   15.71,   21.36,  17.09,      0.625,   15.58,   10.77,  17.23,     1.250,   14.49,   23.16,  18.53
            3,      1.750,   15.58,   30.16,  17.23,      0.875,   15.54,   15.11,  17.27,     1.750,   14.85,   31.64,  18.08
            4,      2.250,   16.00,   37.74,  16.78,      1.125,   15.96,   18.92,  16.82,     2.250,   15.83,   38.15,  16.96
            6,      3.250,   17.22,   50.66,  15.59,      1.625,   17.18,   25.38,  15.62,     3.250,   16.07,   54.27,  16.70
            8,      4.250,   17.64,   64.66,  15.21,      2.125,   17.70,   32.22,  15.16,     4.250,   16.55,   68.93,  16.22
           12,      6.250,   19.30,   86.92,  13.91,      3.125,   19.36,   43.33,  13.86,     6.250,   20.62,   81.38,  13.02
           16,      8.250,   21.54,  102.82,  12.46,      4.125,   21.58,   51.30,  12.44,     8.250,   25.89,   85.53,  10.37
           20,     10.250,   26.18,  105.12,  10.26,      5.125,   26.31,   52.29,  10.20,    10.250,   31.48,   87.40,   8.53
           24,     12.250,   32.53,  101.10,   8.25,      6.125,   32.77,   50.18,   8.19,    12.250,   37.93,   86.69,   7.08
           28,     14.250,   35.64,  107.34,   7.53,      7.125,   35.53,   53.84,   7.56,    14.250,   44.39,   86.18,   6.05
           32,     16.250,   40.23,  108.43,   6.67,      8.125,   40.00,   54.52,   6.71,    16.250,   49.22,   88.63,   5.45
           40,     20.250,   49.68,  109.41,   5.40,     10.125,   49.55,   54.85,   5.42,    20.250,   61.67,   88.14,   4.35
           48,     24.250,   59.51,  109.39,   4.51,     12.125,   59.74,   54.48,   4.49,    24.250,   74.42,   87.47,   3.61
           56,     28.250,   69.65,  108.88,   3.85,     14.125,   70.09,   54.09,   3.83,    28.250,   86.91,   87.26,   3.09
           64,     32.250,   80.73,  107.24,   3.33,     16.125,   80.29,   53.91,   3.34,    32.250,  100.04,   86.53,   2.68
           80,     40.250,   99.45,  108.64,   2.70,     20.125,   98.95,   54.60,   2.71,    40.250,  125.69,   85.96,   2.14
          104,     52.250,  130.54,  107.44,   2.06,     26.125,  130.85,   53.59,   2.05,    52.250,  163.98,   85.53,   1.64
          120,     60.250,  151.90,  106.47,   1.77,     30.125,  153.32,   52.74,   1.75,    60.250,  189.65,   85.28,   1.42
          128,     64.250,  164.84,  104.63,   1.63,     32.125,  164.18,   52.52,   1.64,    64.250,  202.85,   85.02,   1.32
          160,     80.250,  200.21,  107.60,   1.34,     40.125,  200.24,   53.79,   1.34,    80.250,  258.16,   83.45,   1.04
          192,     96.250,  247.93,  104.21,   1.08,     48.125,  247.83,   52.13,   1.08,    96.250,  308.25,   83.82,   0.87
          256,    128.250,  327.41,  105.15,   0.82,     64.125,  328.16,   52.45,   0.82,   128.250,  410.80,   83.80,   0.65
          320,    160.250,  413.34,  104.07,   0.65,     80.125,  413.47,   52.02,   0.65,   160.250,  513.70,   83.74,   0.52
          512,    256.250,  671.40,  102.45,   0.40,    128.125,  673.23,   51.09,   0.40,   256.250,  821.00,   83.78,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725067743
