Start time: 1725068022
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.70,    4.90,  19.60,      0.125,   13.69,    2.45,  19.62,     0.250,   11.49,    5.84,  23.36
            1,      0.750,   15.16,   13.28,  17.71,      0.375,   15.03,    6.70,  17.86,     0.750,   14.17,   14.21,  18.94
            2,      1.250,   15.68,   21.40,  17.12,      0.625,   15.56,   10.78,  17.25,     1.250,   14.50,   23.14,  18.51
            3,      1.750,   15.82,   29.69,  16.96,      0.875,   16.14,   14.55,  16.63,     1.750,   15.27,   30.77,  17.58
            4,      2.250,   16.36,   36.92,  16.41,      1.125,   15.99,   18.89,  16.79,     2.250,   15.83,   38.16,  16.96
            6,      3.250,   17.22,   50.65,  15.58,      1.625,   17.15,   25.43,  15.65,     3.250,   16.21,   53.81,  16.56
            8,      4.250,   17.77,   64.19,  15.10,      2.125,   17.74,   32.15,  15.13,     4.250,   16.82,   67.85,  15.96
           12,      6.250,   19.25,   87.17,  13.95,      3.125,   19.26,   43.56,  13.94,     6.250,   20.56,   81.59,  13.05
           16,      8.250,   21.41,  103.46,  12.54,      4.125,   21.39,   51.75,  12.55,     8.250,   25.70,   86.17,  10.44
           20,     10.250,   26.17,  105.13,  10.26,      5.125,   26.10,   52.72,  10.29,    10.250,   31.66,   86.91,   8.48
           24,     12.250,   32.60,  100.88,   8.24,      6.125,   32.52,   50.56,   8.25,    12.250,   37.55,   87.58,   7.15
           28,     14.250,   35.45,  107.90,   7.57,      7.125,   35.28,   54.21,   7.61,    14.250,   43.89,   87.15,   6.12
           32,     16.250,   39.96,  109.16,   6.72,      8.125,   39.84,   54.75,   6.74,    16.250,   49.08,   88.88,   5.47
           40,     20.250,   49.47,  109.87,   5.43,     10.125,   49.41,   55.01,   5.43,    20.250,   61.62,   88.22,   4.36
           48,     24.250,   59.81,  108.84,   4.49,     12.125,   59.64,   54.57,   4.50,    24.250,   74.32,   87.58,   3.61
           56,     28.250,   70.26,  107.94,   3.82,     14.125,   70.15,   54.05,   3.83,    28.250,   86.68,   87.48,   3.10
           64,     32.250,   80.35,  107.75,   3.34,     16.125,   80.25,   53.94,   3.34,    32.250,   99.47,   87.03,   2.70
           80,     40.250,   99.13,  109.00,   2.71,     20.125,   98.90,   54.62,   2.71,    40.250,  125.06,   86.39,   2.15
          104,     52.250,  130.59,  107.40,   2.06,     26.125,  131.05,   53.51,   2.05,    52.250,  164.09,   85.48,   1.64
          120,     60.250,  152.19,  106.27,   1.76,     30.125,  153.48,   52.69,   1.75,    60.250,  188.47,   85.81,   1.42
          128,     64.250,  164.01,  105.16,   1.64,     32.125,  164.16,   52.53,   1.64,    64.250,  202.26,   85.27,   1.33
          160,     80.250,  200.83,  107.26,   1.34,     40.125,  200.26,   53.79,   1.34,    80.250,  257.14,   83.77,   1.04
          192,     96.250,  247.52,  104.38,   1.08,     48.125,  247.43,   52.21,   1.08,    96.250,  309.89,   83.38,   0.87
          256,    128.250,  326.56,  105.42,   0.82,     64.125,  326.50,   52.72,   0.82,   128.250,  410.95,   83.77,   0.65
          320,    160.250,  413.65,  103.99,   0.65,     80.125,  412.95,   52.08,   0.65,   160.250,  513.58,   83.76,   0.52
          512,    256.250,  670.33,  102.62,   0.40,    128.125,  671.57,   51.21,   0.40,   256.250,  820.49,   83.84,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725068301
