Start time: 1725067463
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.49,    4.97,  19.89,      0.125,   13.50,    2.49,  19.89,     0.250,   11.22,    5.98,  23.92
            1,      0.750,   14.74,   13.66,  18.22,      0.375,   14.91,    6.75,  18.00,     0.750,   14.05,   14.33,  19.11
            2,      1.250,   15.54,   21.59,  17.27,      0.625,   15.48,   10.84,  17.34,     1.250,   14.32,   23.43,  18.74
            3,      1.750,   15.42,   30.47,  17.41,      0.875,   15.37,   15.28,  17.46,     1.750,   14.70,   31.97,  18.27
            4,      2.250,   15.76,   38.33,  17.04,      1.125,   15.77,   19.15,  17.02,     2.250,   15.10,   40.00,  17.78
            6,      3.250,   16.89,   51.67,  15.90,      1.625,   16.83,   25.91,  15.95,     3.250,   16.00,   54.52,  16.78
            8,      4.250,   17.49,   65.24,  15.35,      2.125,   17.47,   32.66,  15.37,     4.250,   16.37,   69.69,  16.40
           12,      6.250,   18.91,   88.74,  14.20,      3.125,   19.09,   43.94,  14.06,     6.250,   20.40,   82.24,  13.16
           16,      8.250,   21.26,  104.17,  12.63,      4.125,   21.21,   52.19,  12.65,     8.250,   25.52,   86.79,  10.52
           20,     10.250,   25.82,  106.58,  10.40,      5.125,   25.89,   53.13,  10.37,    10.250,   31.35,   87.77,   8.56
           24,     12.250,   32.26,  101.93,   8.32,      6.125,   32.25,   50.98,   8.32,    12.250,   37.23,   88.33,   7.21
           28,     14.250,   35.17,  108.77,   7.63,      7.125,   34.97,   54.70,   7.68,    14.250,   43.49,   87.95,   6.17
           32,     16.250,   39.59,  110.19,   6.78,      8.125,   39.53,   55.18,   6.79,    16.250,   48.62,   89.73,   5.52
           40,     20.250,   48.88,  111.20,   5.49,     10.125,   48.81,   55.68,   5.50,    20.250,   60.86,   89.31,   4.41
           48,     24.250,   58.74,  110.82,   4.57,     12.125,   58.72,   55.43,   4.57,    24.250,   73.19,   88.94,   3.67
           56,     28.250,   68.91,  110.05,   3.90,     14.125,   68.99,   54.96,   3.89,    28.250,   85.56,   88.63,   3.14
           64,     32.250,   79.34,  109.11,   3.38,     16.125,   79.54,   54.42,   3.37,    32.250,   98.37,   88.00,   2.73
           80,     40.250,   97.91,  110.35,   2.74,     20.125,   97.73,   55.28,   2.75,    40.250,  123.87,   87.23,   2.17
          104,     52.250,  128.83,  108.87,   2.08,     26.125,  129.12,   54.31,   2.08,    52.250,  161.71,   86.73,   1.66
          120,     60.250,  150.06,  107.78,   1.79,     30.125,  151.79,   53.27,   1.77,    60.250,  186.90,   86.53,   1.44
          128,     64.250,  162.45,  106.17,   1.65,     32.125,  162.44,   53.09,   1.65,    64.250,  199.62,   86.40,   1.34
          160,     80.250,  197.71,  108.96,   1.36,     40.125,  197.53,   54.53,   1.36,    80.250,  254.55,   84.63,   1.05
          192,     96.250,  244.97,  105.47,   1.10,     48.125,  244.47,   52.84,   1.10,    96.250,  304.95,   84.73,   0.88
          256,    128.250,  323.20,  106.52,   0.83,     64.125,  323.54,   53.20,   0.83,   128.250,  406.31,   84.73,   0.66
          320,    160.250,  404.07,  106.46,   0.66,     80.125,  400.59,   53.69,   0.67,   160.250,  507.98,   84.68,   0.53
          512,    256.250,  664.21,  103.56,   0.40,    128.125,  664.17,   51.78,   0.40,   256.250,  812.49,   84.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725067738
