Start time: 1725068567
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.88,      0.125,   13.49,    2.49,  19.90,     0.250,   11.19,    6.00,  24.00
            1,      0.750,   14.86,   13.55,  18.06,      0.375,   14.83,    6.79,  18.10,     0.750,   14.00,   14.38,  19.18
            2,      1.250,   15.41,   21.78,  17.42,      0.625,   15.35,   10.93,  17.49,     1.250,   14.28,   23.49,  18.79
            3,      1.750,   15.70,   29.92,  17.10,      0.875,   15.63,   15.03,  17.18,     1.750,   14.62,   32.13,  18.36
            4,      2.250,   15.74,   38.37,  17.05,      1.125,   15.73,   19.20,  17.07,     2.250,   15.55,   38.84,  17.26
            6,      3.250,   16.77,   52.02,  16.01,      1.625,   16.63,   26.23,  16.14,     3.250,   15.86,   55.01,  16.93
            8,      4.250,   17.38,   65.65,  15.45,      2.125,   17.36,   32.86,  15.46,     4.250,   16.33,   69.87,  16.44
           12,      6.250,   19.10,   87.83,  14.05,      3.125,   19.03,   44.08,  14.11,     6.250,   20.39,   82.27,  13.16
           16,      8.250,   21.27,  104.11,  12.62,      4.125,   21.17,   52.30,  12.68,     8.250,   25.54,   86.71,  10.51
           20,     10.250,   25.82,  106.56,  10.40,      5.125,   25.89,   53.13,  10.37,    10.250,   31.41,   87.61,   8.55
           24,     12.250,   32.34,  101.66,   8.30,      6.125,   32.23,   51.01,   8.33,    12.250,   37.34,   88.06,   7.19
           28,     14.250,   35.16,  108.80,   7.63,      7.125,   34.99,   54.67,   7.67,    14.250,   43.62,   87.70,   6.15
           32,     16.250,   39.58,  110.20,   6.78,      8.125,   39.53,   55.17,   6.79,    16.250,   48.63,   89.69,   5.52
           40,     20.250,   48.88,  111.21,   5.49,     10.125,   48.84,   55.65,   5.50,    20.250,   60.89,   89.27,   4.41
           48,     24.250,   58.92,  110.47,   4.56,     12.125,   58.75,   55.40,   4.57,    24.250,   73.25,   88.87,   3.66
           56,     28.250,   68.98,  109.93,   3.89,     14.125,   69.05,   54.91,   3.89,    28.250,   85.58,   88.62,   3.14
           64,     32.250,   79.39,  109.04,   3.38,     16.125,   79.60,   54.38,   3.37,    32.250,   98.37,   88.00,   2.73
           80,     40.250,   98.03,  110.21,   2.74,     20.125,   97.81,   55.23,   2.74,    40.250,  123.96,   87.16,   2.17
          104,     52.250,  128.90,  108.82,   2.08,     26.125,  129.15,   54.30,   2.08,    52.250,  161.99,   86.58,   1.66
          120,     60.250,  150.45,  107.50,   1.78,     30.125,  151.97,   53.21,   1.77,    60.250,  187.13,   86.43,   1.43
          128,     64.250,  162.91,  105.87,   1.65,     32.125,  162.71,   53.00,   1.65,    64.250,  199.78,   86.33,   1.34
          160,     80.250,  198.03,  108.78,   1.36,     40.125,  197.91,   54.42,   1.36,    80.250,  254.84,   84.53,   1.05
          192,     96.250,  245.63,  105.18,   1.09,     48.125,  244.93,   52.74,   1.10,    96.250,  305.56,   84.56,   0.88
          256,    128.250,  323.30,  106.48,   0.83,     64.125,  324.19,   53.10,   0.83,   128.250,  407.20,   84.55,   0.66
          320,    160.250,  405.29,  106.14,   0.66,     80.125,  402.84,   53.39,   0.67,   160.250,  508.72,   84.56,   0.53
          512,    256.250,  665.32,  103.39,   0.40,    128.125,  665.62,   51.67,   0.40,   256.250,  813.26,   84.58,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725068843
