Start time: 1725068567
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.41,    5.00,  20.01,      0.125,   13.43,    2.50,  19.99,     0.250,   11.19,    6.00,  23.98
            1,      0.750,   14.84,   13.57,  18.09,      0.375,   14.83,    6.79,  18.10,     0.750,   13.98,   14.40,  19.20
            2,      1.250,   15.40,   21.79,  17.44,      0.625,   15.30,   10.97,  17.55,     1.250,   14.26,   23.53,  18.82
            3,      1.750,   15.66,   29.99,  17.14,      0.875,   15.66,   15.00,  17.14,     1.750,   14.62,   32.14,  18.37
            4,      2.250,   15.74,   38.38,  17.06,      1.125,   15.71,   19.22,  17.09,     2.250,   15.54,   38.86,  17.27
            6,      3.250,   16.77,   52.01,  16.00,      1.625,   16.75,   26.04,  16.03,     3.250,   15.88,   54.94,  16.91
            8,      4.250,   17.32,   65.89,  15.50,      2.125,   17.44,   32.71,  15.39,     4.250,   16.32,   69.92,  16.45
           12,      6.250,   19.09,   87.91,  14.07,      3.125,   19.03,   44.09,  14.11,     6.250,   20.34,   82.46,  13.19
           16,      8.250,   21.23,  104.29,  12.64,      4.125,   21.20,   52.22,  12.66,     8.250,   25.52,   86.80,  10.52
           20,     10.250,   25.80,  106.64,  10.40,      5.125,   25.81,   53.30,  10.40,    10.250,   31.33,   87.82,   8.57
           24,     12.250,   32.26,  101.92,   8.32,      6.125,   32.22,   51.03,   8.33,    12.250,   37.30,   88.15,   7.20
           28,     14.250,   35.09,  109.00,   7.65,      7.125,   34.95,   54.73,   7.68,    14.250,   43.53,   87.88,   6.17
           32,     16.250,   39.57,  110.23,   6.78,      8.125,   39.52,   55.19,   6.79,    16.250,   48.57,   89.81,   5.53
           40,     20.250,   48.82,  111.35,   5.50,     10.125,   48.80,   55.69,   5.50,    20.250,   60.81,   89.39,   4.41
           48,     24.250,   58.72,  110.86,   4.57,     12.125,   58.69,   55.45,   4.57,    24.250,   73.24,   88.88,   3.67
           56,     28.250,   68.89,  110.08,   3.90,     14.125,   69.00,   54.95,   3.89,    28.250,   85.59,   88.60,   3.14
           64,     32.250,   79.36,  109.08,   3.38,     16.125,   79.57,   54.40,   3.37,    32.250,   98.33,   88.04,   2.73
           80,     40.250,   98.02,  110.23,   2.74,     20.125,   97.79,   55.25,   2.75,    40.250,  123.90,   87.20,   2.17
          104,     52.250,  128.84,  108.86,   2.08,     26.125,  128.98,   54.37,   2.08,    52.250,  161.69,   86.74,   1.66
          120,     60.250,  150.05,  107.79,   1.79,     30.125,  151.85,   53.25,   1.77,    60.250,  186.96,   86.51,   1.44
          128,     64.250,  162.73,  105.98,   1.65,     32.125,  162.41,   53.10,   1.65,    64.250,  199.90,   86.28,   1.34
          160,     80.250,  197.72,  108.95,   1.36,     40.125,  197.88,   54.43,   1.36,    80.250,  254.85,   84.53,   1.05
          192,     96.250,  245.33,  105.32,   1.09,     48.125,  244.73,   52.79,   1.10,    96.250,  305.24,   84.64,   0.88
          256,    128.250,  323.61,  106.38,   0.83,     64.125,  324.34,   53.07,   0.83,   128.250,  406.52,   84.69,   0.66
          320,    160.250,  406.40,  105.85,   0.66,     80.125,  404.36,   53.19,   0.66,   160.250,  508.67,   84.57,   0.53
          512,    256.250,  665.16,  103.41,   0.40,    128.125,  664.94,   51.72,   0.40,   256.250,  813.41,   84.57,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725068842
