Start time: 1725094873
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.47,    4.98,  19.93,      0.125,   13.47,    2.49,  19.93,     0.250,   11.36,    5.91,  23.63
            1,      0.750,   14.83,   13.57,  18.10,      0.375,   14.84,    6.78,  18.08,     0.750,   13.98,   14.40,  19.20
            2,      1.250,   15.40,   21.79,  17.43,      0.625,   15.29,   10.97,  17.56,     1.250,   14.32,   23.43,  18.74
            3,      1.750,   15.90,   29.55,  16.88,      0.875,   15.91,   14.76,  16.87,     1.750,   14.99,   31.33,  17.91
            4,      2.250,   16.30,   37.04,  16.46,      1.125,   16.25,   18.58,  16.52,     2.250,   15.55,   38.84,  17.26
            6,      3.250,   17.05,   51.17,  15.74,      1.625,   16.96,   25.72,  15.83,     3.250,   15.89,   54.92,  16.90
            8,      4.250,   17.62,   64.74,  15.23,      2.125,   17.65,   32.32,  15.21,     4.250,   16.68,   68.41,  16.10
           12,      6.250,   19.20,   87.40,  13.98,      3.125,   19.20,   43.69,  13.98,     6.250,   20.47,   81.97,  13.11
           16,      8.250,   21.39,  103.55,  12.55,      4.125,   21.49,   51.52,  12.49,     8.250,   25.75,   86.02,  10.43
           20,     10.250,   26.01,  105.78,  10.32,      5.125,   26.20,   52.50,  10.24,    10.250,   31.48,   87.40,   8.53
           24,     12.250,   32.55,  101.02,   8.25,      6.125,   32.67,   50.33,   8.22,    12.250,   37.53,   87.62,   7.15
           28,     14.250,   35.27,  108.44,   7.61,      7.125,   35.17,   54.38,   7.63,    14.250,   43.66,   87.62,   6.15
           32,     16.250,   40.17,  108.59,   6.68,      8.125,   39.81,   54.78,   6.74,    16.250,   48.78,   89.43,   5.50
           40,     20.250,   49.19,  110.51,   5.46,     10.125,   49.41,   55.01,   5.43,    20.250,   61.52,   88.36,   4.36
           48,     24.250,   59.09,  110.16,   4.54,     12.125,   59.29,   54.90,   4.53,    24.250,   73.91,   88.08,   3.63
           56,     28.250,   69.84,  108.58,   3.84,     14.125,   70.01,   54.16,   3.83,    28.250,   86.24,   87.94,   3.11
           64,     32.250,   80.14,  108.03,   3.35,     16.125,   80.13,   54.02,   3.35,    32.250,   99.08,   87.38,   2.71
           80,     40.250,   98.50,  109.69,   2.73,     20.125,   98.65,   54.76,   2.72,    40.250,  124.58,   86.73,   2.15
          104,     52.250,  129.64,  108.19,   2.07,     26.125,  130.09,   53.91,   2.06,    52.250,  162.78,   86.16,   1.65
          120,     60.250,  150.97,  107.13,   1.78,     30.125,  152.47,   53.04,   1.76,    60.250,  188.11,   85.98,   1.43
          128,     64.250,  164.24,  105.01,   1.63,     32.125,  163.74,   52.67,   1.64,    64.250,  200.69,   85.94,   1.34
          160,     80.250,  198.42,  108.57,   1.35,     40.125,  199.07,   54.11,   1.35,    80.250,  256.64,   83.94,   1.05
          192,     96.250,  246.31,  104.90,   1.09,     48.125,  245.19,   52.69,   1.09,    96.250,  307.63,   83.99,   0.87
          256,    128.250,  326.41,  105.47,   0.82,     64.125,  325.34,   52.91,   0.83,   128.250,  409.68,   84.03,   0.66
          320,    160.250,  407.88,  105.46,   0.66,     80.125,  404.10,   53.23,   0.66,   160.250,  512.11,   84.00,   0.52
          512,    256.250,  668.58,  102.89,   0.40,    128.125,  667.94,   51.49,   0.40,   256.250,  817.12,   84.18,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095151
