Start time: 1725094875
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.65,    4.91,  19.66,      0.125,   13.65,    2.46,  19.66,     0.250,   11.32,    5.93,  23.71
            1,      0.750,   15.09,   13.34,  17.79,      0.375,   15.04,    6.69,  17.85,     0.750,   14.12,   14.26,  19.02
            2,      1.250,   15.52,   21.62,  17.30,      0.625,   15.43,   10.87,  17.40,     1.250,   14.41,   23.28,  18.63
            3,      1.750,   15.88,   29.58,  16.91,      0.875,   15.81,   14.85,  16.98,     1.750,   14.73,   31.90,  18.23
            4,      2.250,   15.89,   38.00,  16.89,      1.125,   15.81,   19.10,  16.98,     2.250,   15.62,   38.67,  17.19
            6,      3.250,   16.96,   51.45,  15.83,      1.625,   16.85,   25.88,  15.93,     3.250,   16.03,   54.42,  16.74
            8,      4.250,   17.66,   64.60,  15.20,      2.125,   17.66,   32.30,  15.20,     4.250,   16.56,   68.89,  16.21
           12,      6.250,   19.33,   86.78,  13.88,      3.125,   19.31,   43.45,  13.90,     6.250,   20.69,   81.09,  12.97
           16,      8.250,   21.66,  102.25,  12.39,      4.125,   21.56,   51.36,  12.45,     8.250,   25.97,   85.28,  10.34
           20,     10.250,   26.18,  105.12,  10.26,      5.125,   26.10,   52.71,  10.29,    10.250,   31.66,   86.90,   8.48
           24,     12.250,   32.53,  101.09,   8.25,      6.125,   32.50,   50.59,   8.26,    12.250,   37.38,   87.98,   7.18
           28,     14.250,   35.44,  107.93,   7.57,      7.125,   35.27,   54.22,   7.61,    14.250,   44.21,   86.53,   6.07
           32,     16.250,   40.18,  108.57,   6.68,      8.125,   40.21,   54.24,   6.68,    16.250,   49.52,   88.09,   5.42
           40,     20.250,   49.24,  110.39,   5.45,     10.125,   49.30,   55.13,   5.44,    20.250,   61.36,   88.59,   4.37
           48,     24.250,   59.21,  109.94,   4.53,     12.125,   59.57,   54.64,   4.51,    24.250,   74.36,   87.54,   3.61
           56,     28.250,   69.97,  108.38,   3.84,     14.125,   69.56,   54.51,   3.86,    28.250,   86.37,   87.80,   3.11
           64,     32.250,   79.97,  108.25,   3.36,     16.125,   80.88,   53.52,   3.32,    32.250,   99.95,   86.61,   2.69
           80,     40.250,   98.87,  109.28,   2.72,     20.125,   98.58,   54.80,   2.72,    40.250,  125.36,   86.19,   2.14
          104,     52.250,  130.73,  107.29,   2.05,     26.125,  130.24,   53.85,   2.06,    52.250,  163.76,   85.65,   1.64
          120,     60.250,  152.27,  106.21,   1.76,     30.125,  153.07,   52.83,   1.75,    60.250,  189.29,   85.44,   1.42
          128,     64.250,  163.89,  105.23,   1.64,     32.125,  163.73,   52.67,   1.64,    64.250,  201.74,   85.49,   1.33
          160,     80.250,  199.55,  107.95,   1.35,     40.125,  200.60,   53.69,   1.34,    80.250,  257.13,   83.78,   1.04
          192,     96.250,  247.30,  104.48,   1.09,     48.125,  246.65,   52.38,   1.09,    96.250,  308.29,   83.81,   0.87
          256,    128.250,  326.39,  105.48,   0.82,     64.125,  327.41,   52.58,   0.82,   128.250,  411.10,   83.74,   0.65
          320,    160.250,  409.10,  105.15,   0.66,     80.125,  406.43,   52.92,   0.66,   160.250,  513.60,   83.75,   0.52
          512,    256.250,  669.78,  102.70,   0.40,    128.125,  670.01,   51.33,   0.40,   256.250,  820.17,   83.87,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095154
