Start time: 1725094876
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.65,    4.92,  19.67,      0.125,   13.60,    2.47,  19.74,     0.250,   11.38,    5.90,  23.58
            1,      0.750,   15.00,   13.42,  17.90,      0.375,   15.06,    6.68,  17.82,     0.750,   14.14,   14.24,  18.98
            2,      1.250,   15.52,   21.62,  17.30,      0.625,   15.44,   10.86,  17.38,     1.250,   14.46,   23.20,  18.56
            3,      1.750,   15.86,   29.61,  16.92,      0.875,   15.83,   14.83,  16.95,     1.750,   15.15,   31.00,  17.72
            4,      2.250,   15.89,   38.01,  16.89,      1.125,   15.96,   18.92,  16.82,     2.250,   15.75,   38.35,  17.04
            6,      3.250,   17.01,   51.29,  15.78,      1.625,   16.98,   25.69,  15.81,     3.250,   16.08,   54.25,  16.69
            8,      4.250,   17.69,   64.48,  15.17,      2.125,   17.59,   32.43,  15.26,     4.250,   16.54,   68.97,  16.23
           12,      6.250,   19.33,   86.81,  13.89,      3.125,   19.21,   43.66,  13.97,     6.250,   20.80,   80.67,  12.91
           16,      8.250,   21.50,  103.01,  12.49,      4.125,   21.51,   51.47,  12.48,     8.250,   25.69,   86.20,  10.45
           20,     10.250,   26.06,  105.59,  10.30,      5.125,   26.19,   52.52,  10.25,    10.250,   31.72,   86.74,   8.46
           24,     12.250,   32.80,  100.25,   8.18,      6.125,   32.64,   50.37,   8.22,    12.250,   37.84,   86.89,   7.09
           28,     14.250,   35.62,  107.40,   7.54,      7.125,   35.55,   53.80,   7.55,    14.250,   44.00,   86.94,   6.10
           32,     16.250,   40.25,  108.38,   6.67,      8.125,   40.13,   54.35,   6.69,    16.250,   49.17,   88.72,   5.46
           40,     20.250,   49.35,  110.14,   5.44,     10.125,   49.52,   54.88,   5.42,    20.250,   61.53,   88.34,   4.36
           48,     24.250,   59.37,  109.64,   4.52,     12.125,   59.33,   54.86,   4.52,    24.250,   73.91,   88.07,   3.63
           56,     28.250,   69.64,  108.89,   3.85,     14.125,   69.78,   54.33,   3.85,    28.250,   86.12,   88.05,   3.12
           64,     32.250,   80.44,  107.63,   3.34,     16.125,   80.30,   53.91,   3.34,    32.250,   99.19,   87.28,   2.71
           80,     40.250,   99.12,  109.00,   2.71,     20.125,   98.78,   54.69,   2.72,    40.250,  125.33,   86.21,   2.14
          104,     52.250,  129.74,  108.11,   2.07,     26.125,  130.23,   53.85,   2.06,    52.250,  163.08,   86.00,   1.65
          120,     60.250,  151.79,  106.55,   1.77,     30.125,  153.42,   52.71,   1.75,    60.250,  188.87,   85.63,   1.42
          128,     64.250,  163.42,  105.54,   1.64,     32.125,  164.03,   52.57,   1.64,    64.250,  202.09,   85.34,   1.33
          160,     80.250,  199.82,  107.81,   1.34,     40.125,  200.14,   53.82,   1.34,    80.250,  257.92,   83.52,   1.04
          192,     96.250,  248.05,  104.16,   1.08,     48.125,  246.88,   52.33,   1.09,    96.250,  309.25,   83.55,   0.87
          256,    128.250,  327.18,  105.22,   0.82,     64.125,  327.34,   52.59,   0.82,   128.250,  411.43,   83.68,   0.65
          320,    160.250,  410.59,  104.77,   0.65,     80.125,  408.59,   52.64,   0.66,   160.250,  514.52,   83.60,   0.52
          512,    256.250,  672.14,  102.34,   0.40,    128.125,  672.01,   51.18,   0.40,   256.250,  822.52,   83.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095155
