Start time: 1725094880
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.86,    4.84,  19.36,      0.125,   13.87,    2.42,  19.35,     0.250,   11.51,    5.83,  23.31
            1,      0.750,   15.21,   13.24,  17.65,      0.375,   15.21,    6.62,  17.64,     0.750,   14.42,   13.96,  18.61
            2,      1.250,   16.12,   20.82,  16.65,      0.625,   16.06,   10.45,  16.72,     1.250,   14.69,   22.85,  18.28
            3,      1.750,   16.38,   28.68,  16.39,      0.875,   16.44,   14.28,  16.33,     1.750,   15.69,   29.95,  17.11
            4,      2.250,   16.73,   36.11,  16.05,      1.125,   16.12,   18.73,  16.65,     2.250,   16.37,   36.89,  16.40
            6,      3.250,   17.56,   49.68,  15.29,      1.625,   17.59,   24.79,  15.26,     3.250,   16.63,   52.46,  16.14
            8,      4.250,   18.02,   63.33,  14.90,      2.125,   18.04,   31.63,  14.88,     4.250,   16.70,   68.33,  16.08
           12,      6.250,   19.47,   86.16,  13.79,      3.125,   19.42,   43.19,  13.82,     6.250,   20.77,   80.79,  12.93
           16,      8.250,   21.64,  102.32,  12.40,      4.125,   21.63,   51.18,  12.41,     8.250,   25.93,   85.40,  10.35
           20,     10.250,   26.63,  103.32,  10.08,      5.125,   26.38,   52.16,  10.18,    10.250,   31.95,   86.11,   8.40
           24,     12.250,   32.92,   99.87,   8.15,      6.125,   32.88,   50.01,   8.16,    12.250,   37.87,   86.84,   7.09
           28,     14.250,   35.87,  106.65,   7.48,      7.125,   35.65,   53.65,   7.53,    14.250,   43.96,   87.02,   6.11
           32,     16.250,   40.42,  107.91,   6.64,      8.125,   40.41,   53.98,   6.64,    16.250,   49.61,   87.92,   5.41
           40,     20.250,   49.78,  109.19,   5.39,     10.125,   49.70,   54.68,   5.40,    20.250,   61.78,   87.99,   4.35
           48,     24.250,   59.85,  108.76,   4.48,     12.125,   59.81,   54.42,   4.49,    24.250,   74.27,   87.65,   3.61
           56,     28.250,   70.22,  107.99,   3.82,     14.125,   70.23,   53.99,   3.82,    28.250,   87.30,   86.86,   3.07
           64,     32.250,   80.88,  107.04,   3.32,     16.125,   81.16,   53.33,   3.31,    32.250,   99.98,   86.59,   2.68
           80,     40.250,  100.01,  108.04,   2.68,     20.125,   99.73,   54.17,   2.69,    40.250,  126.14,   85.66,   2.13
          104,     52.250,  131.18,  106.92,   2.05,     26.125,  131.57,   53.30,   2.04,    52.250,  165.00,   85.00,   1.63
          120,     60.250,  152.82,  105.83,   1.76,     30.125,  154.60,   52.31,   1.74,    60.250,  190.47,   84.91,   1.41
          128,     64.250,  165.24,  104.38,   1.62,     32.125,  165.21,   52.20,   1.62,    64.250,  203.25,   84.86,   1.32
          160,     80.250,  201.47,  106.93,   1.33,     40.125,  200.96,   53.60,   1.34,    80.250,  258.45,   83.35,   1.04
          192,     96.250,  249.63,  103.50,   1.08,     48.125,  249.03,   51.88,   1.08,    96.250,  310.37,   83.24,   0.86
          256,    128.250,  328.86,  104.68,   0.82,     64.125,  328.62,   52.38,   0.82,   128.250,  413.82,   83.19,   0.65
          320,    160.250,  416.63,  103.25,   0.64,     80.125,  414.98,   51.83,   0.65,   160.250,  516.33,   83.31,   0.52
          512,    256.250,  674.86,  101.93,   0.40,    128.125,  675.75,   50.90,   0.40,   256.250,  826.67,   83.21,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095161
