Start time: 1725094879
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.72,    4.89,  19.57,      0.125,   13.72,    2.45,  19.57,     0.250,   11.58,    5.80,  23.18
            1,      0.750,   15.09,   13.34,  17.79,      0.375,   15.06,    6.68,  17.82,     0.750,   14.26,   14.12,  18.82
            2,      1.250,   15.82,   21.21,  16.96,      0.625,   15.76,   10.65,  17.04,     1.250,   14.55,   23.07,  18.45
            3,      1.750,   16.14,   29.10,  16.63,      0.875,   16.05,   14.63,  16.72,     1.750,   14.91,   31.51,  18.01
            4,      2.250,   16.01,   37.73,  16.77,      1.125,   16.08,   18.78,  16.69,     2.250,   15.93,   37.92,  16.85
            6,      3.250,   17.23,   50.64,  15.58,      1.625,   17.28,   25.24,  15.53,     3.250,   16.27,   53.60,  16.49
            8,      4.250,   17.75,   64.27,  15.12,      2.125,   17.85,   31.96,  15.04,     4.250,   16.59,   68.76,  16.18
           12,      6.250,   19.37,   86.61,  13.86,      3.125,   19.37,   43.32,  13.86,     6.250,   20.71,   81.02,  12.96
           16,      8.250,   21.65,  102.30,  12.40,      4.125,   21.61,   51.25,  12.42,     8.250,   25.96,   85.31,  10.34
           20,     10.250,   26.32,  104.55,  10.20,      5.125,   26.35,   52.21,  10.19,    10.250,   31.76,   86.62,   8.45
           24,     12.250,   32.85,  100.11,   8.17,      6.125,   32.68,   50.32,   8.21,    12.250,   37.94,   86.67,   7.08
           28,     14.250,   35.84,  106.73,   7.49,      7.125,   35.63,   53.67,   7.53,    14.250,   44.30,   86.34,   6.06
           32,     16.250,   40.31,  108.22,   6.66,      8.125,   40.29,   54.13,   6.66,    16.250,   49.54,   88.06,   5.42
           40,     20.250,   49.81,  109.12,   5.39,     10.125,   49.67,   54.72,   5.40,    20.250,   61.92,   87.78,   4.33
           48,     24.250,   59.87,  108.74,   4.48,     12.125,   59.82,   54.41,   4.49,    24.250,   74.46,   87.42,   3.61
           56,     28.250,   70.17,  108.08,   3.83,     14.125,   70.31,   53.93,   3.82,    28.250,   87.13,   87.03,   3.08
           64,     32.250,   80.67,  107.32,   3.33,     16.125,   80.75,   53.60,   3.32,    32.250,  100.10,   86.48,   2.68
           80,     40.250,   99.77,  108.29,   2.69,     20.125,   99.50,   54.29,   2.70,    40.250,  126.06,   85.71,   2.13
          104,     52.250,  131.14,  106.95,   2.05,     26.125,  131.62,   53.28,   2.04,    52.250,  164.28,   85.37,   1.63
          120,     60.250,  152.65,  105.95,   1.76,     30.125,  154.44,   52.36,   1.74,    60.250,  189.70,   85.26,   1.42
          128,     64.250,  165.53,  104.20,   1.62,     32.125,  165.44,   52.13,   1.62,    64.250,  203.54,   84.73,   1.32
          160,     80.250,  200.66,  107.36,   1.34,     40.125,  201.10,   53.56,   1.33,    80.250,  259.19,   83.11,   1.04
          192,     96.250,  248.79,  103.85,   1.08,     48.125,  249.02,   51.88,   1.08,    96.250,  310.52,   83.20,   0.86
          256,    128.250,  328.82,  104.70,   0.82,     64.125,  329.48,   52.24,   0.81,   128.250,  414.04,   83.15,   0.65
          320,    160.250,  412.43,  104.30,   0.65,     80.125,  407.68,   52.76,   0.66,   160.250,  517.35,   83.15,   0.52
          512,    256.250,  676.61,  101.66,   0.40,    128.125,  676.34,   50.85,   0.40,   256.250,  827.45,   83.13,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095159
