Start time: 1725094600
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.84,    4.85,  19.40,      0.125,   13.80,    2.43,  19.45,     0.250,   11.63,    5.77,  23.07
            1,      0.750,   15.16,   13.28,  17.71,      0.375,   15.16,    6.64,  17.71,     0.750,   14.35,   14.03,  18.70
            2,      1.250,   15.89,   21.12,  16.90,      0.625,   15.36,   10.92,  17.48,     1.250,   14.59,   22.99,  18.39
            3,      1.750,   15.87,   29.60,  16.91,      0.875,   15.57,   15.08,  17.24,     1.750,   14.98,   31.35,  17.91
            4,      2.250,   16.07,   37.58,  16.70,      1.125,   16.04,   18.83,  16.74,     2.250,   16.11,   37.50,  16.67
            6,      3.250,   17.51,   49.84,  15.33,      1.625,   17.44,   25.01,  15.39,     3.250,   16.51,   52.85,  16.26
            8,      4.250,   17.94,   63.59,  14.96,      2.125,   18.11,   31.50,  14.82,     4.250,   16.64,   68.54,  16.13
           12,      6.250,   19.45,   86.28,  13.80,      3.125,   19.33,   43.40,  13.89,     6.250,   20.61,   81.42,  13.03
           16,      8.250,   21.52,  102.92,  12.48,      4.125,   21.49,   51.52,  12.49,     8.250,   25.80,   85.83,  10.40
           20,     10.250,   26.26,  104.79,  10.22,      5.125,   26.13,   52.64,  10.27,    10.250,   31.70,   86.79,   8.47
           24,     12.250,   32.66,  100.67,   8.22,      6.125,   32.58,   50.47,   8.24,    12.250,   37.63,   87.39,   7.13
           28,     14.250,   35.68,  107.20,   7.52,      7.125,   35.46,   53.94,   7.57,    14.250,   43.96,   87.02,   6.11
           32,     16.250,   40.14,  108.67,   6.69,      8.125,   40.22,   54.23,   6.67,    16.250,   49.23,   88.60,   5.45
           40,     20.250,   49.43,  109.97,   5.43,     10.125,   49.39,   55.03,   5.43,    20.250,   61.43,   88.49,   4.37
           48,     24.250,   59.61,  109.20,   4.50,     12.125,   59.38,   54.82,   4.52,    24.250,   74.15,   87.79,   3.62
           56,     28.250,   70.06,  108.24,   3.83,     14.125,   70.41,   53.85,   3.81,    28.250,   87.22,   86.94,   3.08
           64,     32.250,   80.89,  107.02,   3.32,     16.125,   81.18,   53.32,   3.31,    32.250,   99.48,   87.02,   2.70
           80,     40.250,   99.22,  108.90,   2.71,     20.125,   98.95,   54.59,   2.71,    40.250,  125.26,   86.26,   2.14
          104,     52.250,  130.17,  107.75,   2.06,     26.125,  130.42,   53.77,   2.06,    52.250,  163.53,   85.77,   1.64
          120,     60.250,  151.86,  106.50,   1.77,     30.125,  154.38,   52.38,   1.74,    60.250,  189.03,   85.56,   1.42
          128,     64.250,  164.39,  104.92,   1.63,     32.125,  164.21,   52.52,   1.63,    64.250,  201.79,   85.47,   1.33
          160,     80.250,  199.75,  107.84,   1.34,     40.125,  199.71,   53.93,   1.34,    80.250,  258.49,   83.34,   1.04
          192,     96.250,  247.78,  104.27,   1.08,     48.125,  247.07,   52.29,   1.09,    96.250,  308.28,   83.81,   0.87
          256,    128.250,  326.06,  105.59,   0.82,     64.125,  327.90,   52.50,   0.82,   128.250,  410.49,   83.87,   0.65
          320,    160.250,  412.80,  104.21,   0.65,     80.125,  413.86,   51.97,   0.65,   160.250,  513.41,   83.79,   0.52
          512,    256.250,  670.21,  102.63,   0.40,    128.125,  671.63,   51.21,   0.40,   256.250,  821.11,   83.77,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094879
