Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.53,    4.96,  19.84,      0.125,   13.49,    2.49,  19.90,     0.250,   11.22,    5.98,  23.92
            1,      0.750,   14.86,   13.55,  18.07,      0.375,   14.86,    6.77,  18.06,     0.750,   14.07,   14.31,  19.08
            2,      1.250,   15.45,   21.71,  17.37,      0.625,   15.42,   10.88,  17.41,     1.250,   14.30,   23.46,  18.77
            3,      1.750,   15.78,   29.78,  17.02,      0.875,   15.53,   15.12,  17.28,     1.750,   14.68,   31.99,  18.28
            4,      2.250,   15.84,   38.13,  16.95,      1.125,   15.86,   19.05,  16.93,     2.250,   15.61,   38.69,  17.20
            6,      3.250,   16.89,   51.64,  15.89,      1.625,   16.82,   25.93,  15.96,     3.250,   15.94,   54.73,  16.84
            8,      4.250,   17.51,   65.16,  15.33,      2.125,   17.39,   32.81,  15.44,     4.250,   16.39,   69.61,  16.38
           12,      6.250,   19.13,   87.71,  14.03,      3.125,   19.05,   44.04,  14.09,     6.250,   20.39,   82.28,  13.16
           16,      8.250,   21.28,  104.06,  12.61,      4.125,   21.24,   52.13,  12.64,     8.250,   25.59,   86.53,  10.49
           20,     10.250,   25.90,  106.24,  10.37,      5.125,   25.87,   53.17,  10.38,    10.250,   31.44,   87.52,   8.54
           24,     12.250,   32.28,  101.86,   8.32,      6.125,   32.35,   50.82,   8.30,    12.250,   37.28,   88.20,   7.20
           28,     14.250,   35.21,  108.64,   7.62,      7.125,   35.11,   54.48,   7.65,    14.250,   43.56,   87.81,   6.16
           32,     16.250,   39.77,  109.70,   6.75,      8.125,   39.56,   55.13,   6.79,    16.250,   48.66,   89.64,   5.52
           40,     20.250,   48.85,  111.28,   5.50,     10.125,   48.84,   55.65,   5.50,    20.250,   60.89,   89.27,   4.41
           48,     24.250,   59.04,  110.25,   4.55,     12.125,   58.94,   55.22,   4.55,    24.250,   73.49,   88.58,   3.65
           56,     28.250,   69.18,  109.62,   3.88,     14.125,   69.25,   54.75,   3.88,    28.250,   85.93,   88.25,   3.12
           64,     32.250,   79.66,  108.67,   3.37,     16.125,   79.79,   54.25,   3.36,    32.250,   98.56,   87.84,   2.72
           80,     40.250,   98.04,  110.20,   2.74,     20.125,   97.76,   55.26,   2.75,    40.250,  124.10,   87.06,   2.16
          104,     52.250,  129.25,  108.52,   2.08,     26.125,  129.26,   54.25,   2.08,    52.250,  161.77,   86.70,   1.66
          120,     60.250,  150.36,  107.56,   1.79,     30.125,  151.93,   53.23,   1.77,    60.250,  187.03,   86.47,   1.44
          128,     64.250,  162.75,  105.97,   1.65,     32.125,  162.39,   53.10,   1.65,    64.250,  199.74,   86.35,   1.34
          160,     80.250,  197.86,  108.87,   1.36,     40.125,  197.76,   54.46,   1.36,    80.250,  254.77,   84.55,   1.05
          192,     96.250,  245.09,  105.42,   1.10,     48.125,  244.77,   52.78,   1.10,    96.250,  305.45,   84.59,   0.88
          256,    128.250,  323.48,  106.43,   0.83,     64.125,  323.88,   53.15,   0.83,   128.250,  406.63,   84.66,   0.66
          320,    160.250,  408.68,  105.26,   0.66,     80.125,  408.03,   52.71,   0.66,   160.250,  508.54,   84.59,   0.53
          512,    256.250,  664.66,  103.49,   0.40,    128.125,  664.75,   51.74,   0.40,   256.250,  813.34,   84.57,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094593
