Start time: 1725095156
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.59,    4.94,  19.75,      0.125,   13.61,    2.47,  19.73,     0.250,   11.26,    5.96,  23.84
            1,      0.750,   14.91,   13.50,  18.01,      0.375,   14.96,    6.73,  17.94,     0.750,   14.09,   14.29,  19.06
            2,      1.250,   15.21,   22.06,  17.65,      0.625,   15.08,   11.13,  17.80,     1.250,   14.40,   23.30,  18.64
            3,      1.750,   15.48,   30.34,  17.34,      0.875,   15.39,   15.26,  17.44,     1.750,   14.73,   31.89,  18.22
            4,      2.250,   15.93,   37.91,  16.85,      1.125,   15.78,   19.14,  17.01,     2.250,   15.65,   38.60,  17.16
            6,      3.250,   16.92,   51.57,  15.87,      1.625,   16.89,   25.83,  15.90,     3.250,   16.05,   54.36,  16.73
            8,      4.250,   17.49,   65.24,  15.35,      2.125,   17.44,   32.71,  15.39,     4.250,   16.37,   69.70,  16.40
           12,      6.250,   19.17,   87.50,  14.00,      3.125,   19.17,   43.75,  14.00,     6.250,   20.52,   81.74,  13.08
           16,      8.250,   21.36,  103.68,  12.57,      4.125,   21.26,   52.08,  12.63,     8.250,   25.68,   86.25,  10.45
           20,     10.250,   26.22,  104.93,  10.24,      5.125,   26.31,   52.29,  10.20,    10.250,   31.76,   86.64,   8.45
           24,     12.250,   32.72,  100.51,   8.21,      6.125,   32.70,   50.28,   8.21,    12.250,   37.77,   87.07,   7.11
           28,     14.250,   35.59,  107.48,   7.54,      7.125,   35.47,   53.92,   7.57,    14.250,   44.24,   86.47,   6.07
           32,     16.250,   39.98,  109.11,   6.71,      8.125,   40.08,   54.42,   6.70,    16.250,   49.43,   88.24,   5.43
           40,     20.250,   49.50,  109.82,   5.42,     10.125,   49.72,   54.67,   5.40,    20.250,   61.38,   88.56,   4.37
           48,     24.250,   59.11,  110.12,   4.54,     12.125,   59.34,   54.85,   4.52,    24.250,   73.86,   88.13,   3.63
           56,     28.250,   69.43,  109.22,   3.87,     14.125,   69.65,   54.44,   3.85,    28.250,   86.35,   87.82,   3.11
           64,     32.250,   80.57,  107.45,   3.33,     16.125,   80.52,   53.76,   3.33,    32.250,  100.02,   86.55,   2.68
           80,     40.250,   99.68,  108.39,   2.69,     20.125,   99.54,   54.27,   2.70,    40.250,  125.08,   86.38,   2.15
          104,     52.250,  130.15,  107.77,   2.06,     26.125,  130.26,   53.84,   2.06,    52.250,  163.62,   85.72,   1.64
          120,     60.250,  152.47,  106.07,   1.76,     30.125,  154.25,   52.42,   1.74,    60.250,  190.22,   85.02,   1.41
          128,     64.250,  163.99,  105.17,   1.64,     32.125,  163.80,   52.65,   1.64,    64.250,  201.70,   85.51,   1.33
          160,     80.250,  201.04,  107.15,   1.34,     40.125,  200.66,   53.68,   1.34,    80.250,  257.52,   83.65,   1.04
          192,     96.250,  247.13,  104.55,   1.09,     48.125,  248.87,   51.91,   1.08,    96.250,  310.57,   83.19,   0.86
          256,    128.250,  326.66,  105.39,   0.82,     64.125,  327.24,   52.60,   0.82,   128.250,  410.63,   83.84,   0.65
          320,    160.250,  412.04,  104.40,   0.65,     80.125,  412.75,   52.11,   0.65,   160.250,  512.74,   83.90,   0.52
          512,    256.250,  671.39,  102.45,   0.40,    128.125,  670.88,   51.27,   0.40,   256.250,  819.63,   83.92,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095435
