Start time: 1725095421
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.87,      0.125,   13.51,    2.48,  19.88,     0.250,   11.22,    5.98,  23.92
            1,      0.750,   14.90,   13.51,  18.01,      0.375,   14.90,    6.76,  18.02,     0.750,   14.06,   14.32,  19.09
            2,      1.250,   15.42,   21.76,  17.41,      0.625,   15.04,   11.15,  17.85,     1.250,   14.32,   23.43,  18.74
            3,      1.750,   15.43,   30.44,  17.39,      0.875,   15.42,   15.23,  17.40,     1.750,   14.72,   31.92,  18.24
            4,      2.250,   15.79,   38.25,  17.00,      1.125,   15.75,   19.18,  17.05,     2.250,   15.62,   38.67,  17.19
            6,      3.250,   16.79,   51.95,  15.99,      1.625,   16.75,   26.04,  16.03,     3.250,   15.94,   54.73,  16.84
            8,      4.250,   17.43,   65.45,  15.40,      2.125,   17.44,   32.71,  15.39,     4.250,   16.37,   69.71,  16.40
           12,      6.250,   19.10,   87.85,  14.06,      3.125,   19.08,   43.97,  14.07,     6.250,   20.38,   82.34,  13.17
           16,      8.250,   21.11,  104.89,  12.71,      4.125,   21.22,   52.18,  12.65,     8.250,   25.59,   86.56,  10.49
           20,     10.250,   25.86,  106.40,  10.38,      5.125,   25.89,   53.13,  10.37,    10.250,   31.39,   87.65,   8.55
           24,     12.250,   32.31,  101.76,   8.31,      6.125,   32.25,   50.98,   8.32,    12.250,   37.39,   87.95,   7.18
           28,     14.250,   35.23,  108.59,   7.62,      7.125,   34.99,   54.66,   7.67,    14.250,   43.49,   87.96,   6.17
           32,     16.250,   39.61,  110.12,   6.78,      8.125,   39.54,   55.16,   6.79,    16.250,   48.69,   89.59,   5.51
           40,     20.250,   48.87,  111.22,   5.49,     10.125,   49.07,   55.39,   5.47,    20.250,   60.87,   89.31,   4.41
           48,     24.250,   58.90,  110.52,   4.56,     12.125,   58.83,   55.32,   4.56,    24.250,   73.19,   88.94,   3.67
           56,     28.250,   68.89,  110.07,   3.90,     14.125,   69.03,   54.93,   3.89,    28.250,   85.62,   88.56,   3.14
           64,     32.250,   79.47,  108.93,   3.38,     16.125,   79.65,   54.34,   3.37,    32.250,   98.40,   87.98,   2.73
           80,     40.250,   98.03,  110.21,   2.74,     20.125,   97.84,   55.21,   2.74,    40.250,  123.91,   87.20,   2.17
          104,     52.250,  128.66,  109.01,   2.09,     26.125,  129.13,   54.31,   2.08,    52.250,  161.55,   86.82,   1.66
          120,     60.250,  149.91,  107.89,   1.79,     30.125,  151.76,   53.29,   1.77,    60.250,  187.00,   86.49,   1.44
          128,     64.250,  162.61,  106.06,   1.65,     32.125,  162.20,   53.17,   1.65,    64.250,  199.61,   86.40,   1.34
          160,     80.250,  197.72,  108.95,   1.36,     40.125,  197.55,   54.52,   1.36,    80.250,  254.71,   84.57,   1.05
          192,     96.250,  245.10,  105.41,   1.10,     48.125,  244.50,   52.84,   1.10,    96.250,  305.25,   84.64,   0.88
          256,    128.250,  323.35,  106.47,   0.83,     64.125,  323.70,   53.18,   0.83,   128.250,  406.76,   84.64,   0.66
          320,    160.250,  407.01,  105.69,   0.66,     80.125,  404.60,   53.16,   0.66,   160.250,  508.26,   84.64,   0.53
          512,    256.250,  664.70,  103.49,   0.40,    128.125,  664.85,   51.73,   0.40,   256.250,  813.06,   84.60,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095696
