Start time: 1725094314
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.73,    4.89,  19.54,      0.125,   13.64,    2.46,  19.68,     0.250,   11.36,    5.91,  23.63
            1,      0.750,   15.11,   13.33,  17.77,      0.375,   15.08,    6.67,  17.80,     0.750,   14.19,   14.19,  18.92
            2,      1.250,   15.67,   21.41,  17.13,      0.625,   15.14,   11.08,  17.72,     1.250,   14.42,   23.27,  18.61
            3,      1.750,   15.56,   30.20,  17.26,      0.875,   15.45,   15.20,  17.37,     1.750,   14.79,   31.77,  18.15
            4,      2.250,   15.94,   37.90,  16.84,      1.125,   15.89,   19.00,  16.89,     2.250,   15.92,   37.94,  16.86
            6,      3.250,   17.28,   50.50,  15.54,      1.625,   17.05,   25.58,  15.74,     3.250,   16.18,   53.90,  16.59
            8,      4.250,   17.70,   64.45,  15.16,      2.125,   17.63,   32.36,  15.23,     4.250,   16.47,   69.28,  16.30
           12,      6.250,   19.21,   87.35,  13.98,      3.125,   19.31,   43.45,  13.90,     6.250,   20.68,   81.13,  12.98
           16,      8.250,   21.69,  102.12,  12.38,      4.125,   21.57,   51.34,  12.45,     8.250,   25.93,   85.40,  10.35
           20,     10.250,   26.22,  104.93,  10.24,      5.125,   26.29,   52.32,  10.21,    10.250,   32.05,   85.85,   8.38
           24,     12.250,   32.80,  100.27,   8.19,      6.125,   32.51,   50.57,   8.26,    12.250,   37.66,   87.31,   7.13
           28,     14.250,   35.73,  107.06,   7.51,      7.125,   35.41,   54.01,   7.58,    14.250,   44.01,   86.91,   6.10
           32,     16.250,   39.78,  109.64,   6.75,      8.125,   40.18,   54.28,   6.68,    16.250,   49.36,   88.37,   5.44
           40,     20.250,   49.59,  109.62,   5.41,     10.125,   49.58,   54.82,   5.41,    20.250,   61.63,   88.20,   4.36
           48,     24.250,   59.32,  109.74,   4.53,     12.125,   59.34,   54.85,   4.52,    24.250,   74.05,   87.91,   3.63
           56,     28.250,   69.82,  108.61,   3.84,     14.125,   70.22,   54.00,   3.82,    28.250,   86.94,   87.22,   3.09
           64,     32.250,   80.00,  108.22,   3.36,     16.125,   80.02,   54.10,   3.35,    32.250,   99.46,   87.04,   2.70
           80,     40.250,   99.04,  109.09,   2.71,     20.125,   99.30,   54.41,   2.70,    40.250,  124.88,   86.52,   2.15
          104,     52.250,  129.32,  108.46,   2.08,     26.125,  130.33,   53.81,   2.06,    52.250,  164.46,   85.28,   1.63
          120,     60.250,  151.47,  106.78,   1.77,     30.125,  153.08,   52.83,   1.75,    60.250,  189.83,   85.20,   1.41
          128,     64.250,  164.01,  105.16,   1.64,     32.125,  163.85,   52.63,   1.64,    64.250,  201.16,   85.74,   1.33
          160,     80.250,  199.60,  107.92,   1.34,     40.125,  200.62,   53.69,   1.34,    80.250,  257.26,   83.74,   1.04
          192,     96.250,  247.64,  104.33,   1.08,     48.125,  246.56,   52.39,   1.09,    96.250,  307.62,   83.99,   0.87
          256,    128.250,  326.90,  105.31,   0.82,     64.125,  326.84,   52.67,   0.82,   128.250,  410.39,   83.89,   0.65
          320,    160.250,  409.03,  105.17,   0.66,     80.125,  408.38,   52.67,   0.66,   160.250,  513.53,   83.77,   0.52
          512,    256.250,  671.47,  102.44,   0.40,    128.125,  671.71,   51.20,   0.40,   256.250,  822.18,   83.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094593
