Start time: 1725094873
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.63,    4.92,  19.69,      0.125,   13.64,    2.46,  19.68,     0.250,   11.50,    5.83,  23.33
            1,      0.750,   15.00,   13.42,  17.89,      0.375,   15.02,    6.70,  17.88,     0.750,   14.18,   14.20,  18.93
            2,      1.250,   15.61,   21.50,  17.20,      0.625,   15.47,   10.84,  17.35,     1.250,   14.41,   23.28,  18.62
            3,      1.750,   15.89,   29.57,  16.90,      0.875,   15.86,   14.81,  16.93,     1.750,   15.12,   31.06,  17.75
            4,      2.250,   15.96,   37.85,  16.82,      1.125,   15.91,   18.98,  16.87,     2.250,   15.69,   38.50,  17.11
            6,      3.250,   17.13,   50.94,  15.67,      1.625,   17.08,   25.53,  15.71,     3.250,   16.07,   54.31,  16.71
            8,      4.250,   17.69,   64.48,  15.17,      2.125,   17.68,   32.27,  15.19,     4.250,   16.57,   68.87,  16.20
           12,      6.250,   19.33,   86.81,  13.89,      3.125,   19.33,   43.40,  13.89,     6.250,   20.63,   81.31,  13.01
           16,      8.250,   21.60,  102.52,  12.43,      4.125,   21.54,   51.40,  12.46,     8.250,   25.83,   85.72,  10.39
           20,     10.250,   26.27,  104.75,  10.22,      5.125,   26.34,   52.24,  10.19,    10.250,   31.67,   86.88,   8.48
           24,     12.250,   32.77,  100.35,   8.19,      6.125,   32.65,   50.36,   8.22,    12.250,   37.72,   87.18,   7.12
           28,     14.250,   35.67,  107.24,   7.53,      7.125,   35.45,   53.95,   7.57,    14.250,   44.05,   86.84,   6.09
           32,     16.250,   40.19,  108.54,   6.68,      8.125,   40.20,   54.26,   6.68,    16.250,   49.41,   88.29,   5.43
           40,     20.250,   49.56,  109.69,   5.42,     10.125,   49.52,   54.88,   5.42,    20.250,   61.73,   88.06,   4.35
           48,     24.250,   59.33,  109.72,   4.52,     12.125,   59.45,   54.75,   4.52,    24.250,   74.22,   87.70,   3.62
           56,     28.250,   69.94,  108.43,   3.84,     14.125,   69.96,   54.20,   3.84,    28.250,   86.83,   87.33,   3.09
           64,     32.250,   80.11,  108.07,   3.35,     16.125,   80.22,   53.96,   3.35,    32.250,   99.74,   86.80,   2.69
           80,     40.250,   99.09,  109.04,   2.71,     20.125,   99.28,   54.41,   2.70,    40.250,  125.19,   86.30,   2.14
          104,     52.250,  130.38,  107.58,   2.06,     26.125,  130.93,   53.56,   2.05,    52.250,  163.86,   85.60,   1.64
          120,     60.250,  151.81,  106.53,   1.77,     30.125,  153.81,   52.58,   1.75,    60.250,  189.94,   85.15,   1.41
          128,     64.250,  164.59,  104.79,   1.63,     32.125,  164.78,   52.33,   1.63,    64.250,  201.88,   85.43,   1.33
          160,     80.250,  199.94,  107.74,   1.34,     40.125,  200.34,   53.76,   1.34,    80.250,  257.42,   83.68,   1.04
          192,     96.250,  248.61,  103.92,   1.08,     48.125,  247.33,   52.23,   1.09,    96.250,  307.89,   83.92,   0.87
          256,    128.250,  327.74,  105.04,   0.82,     64.125,  326.92,   52.65,   0.82,   128.250,  410.27,   83.91,   0.65
          320,    160.250,  407.72,  105.51,   0.66,     80.125,  405.11,   53.09,   0.66,   160.250,  513.55,   83.76,   0.52
          512,    256.250,  671.49,  102.44,   0.40,    128.125,  671.39,   51.23,   0.40,   256.250,  821.45,   83.74,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095152
