Start time: 1725095157
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.56,    4.95,  19.80,      0.125,   13.54,    2.48,  19.82,     0.250,   11.41,    5.88,  23.53
            1,      0.750,   15.08,   13.35,  17.80,      0.375,   15.06,    6.68,  17.82,     0.750,   14.16,   14.22,  18.96
            2,      1.250,   15.63,   21.47,  17.18,      0.625,   15.13,   11.09,  17.74,     1.250,   14.39,   23.32,  18.65
            3,      1.750,   15.50,   30.31,  17.32,      0.875,   15.51,   15.14,  17.31,     1.750,   14.81,   31.72,  18.13
            4,      2.250,   16.03,   37.67,  16.74,      1.125,   15.96,   18.92,  16.82,     2.250,   15.70,   38.48,  17.10
            6,      3.250,   16.89,   51.67,  15.90,      1.625,   16.87,   25.86,  15.91,     3.250,   15.94,   54.73,  16.84
            8,      4.250,   17.62,   64.75,  15.24,      2.125,   17.63,   32.36,  15.23,     4.250,   16.52,   69.05,  16.25
           12,      6.250,   19.26,   87.10,  13.94,      3.125,   19.23,   43.61,  13.96,     6.250,   20.56,   81.61,  13.06
           16,      8.250,   21.63,  102.38,  12.41,      4.125,   21.51,   51.48,  12.48,     8.250,   25.85,   85.67,  10.38
           20,     10.250,   26.04,  105.68,  10.31,      5.125,   26.13,   52.64,  10.27,    10.250,   32.05,   85.84,   8.37
           24,     12.250,   32.62,  100.81,   8.23,      6.125,   32.60,   50.44,   8.23,    12.250,   38.01,   86.52,   7.06
           28,     14.250,   35.76,  106.97,   7.51,      7.125,   35.40,   54.02,   7.58,    14.250,   44.00,   86.94,   6.10
           32,     16.250,   40.35,  108.11,   6.65,      8.125,   40.02,   54.49,   6.71,    16.250,   49.30,   88.49,   5.45
           40,     20.250,   49.80,  109.16,   5.39,     10.125,   49.71,   54.68,   5.40,    20.250,   61.54,   88.33,   4.36
           48,     24.250,   59.41,  109.58,   4.52,     12.125,   59.30,   54.88,   4.53,    24.250,   74.17,   87.77,   3.62
           56,     28.250,   69.60,  108.96,   3.86,     14.125,   70.01,   54.16,   3.83,    28.250,   86.57,   87.59,   3.10
           64,     32.250,   80.59,  107.42,   3.33,     16.125,   80.41,   53.83,   3.34,    32.250,   99.57,   86.94,   2.70
           80,     40.250,   99.29,  108.82,   2.70,     20.125,   98.87,   54.64,   2.72,    40.250,  125.23,   86.28,   2.14
          104,     52.250,  130.31,  107.64,   2.06,     26.125,  130.62,   53.69,   2.06,    52.250,  163.91,   85.57,   1.64
          120,     60.250,  151.85,  106.50,   1.77,     30.125,  153.52,   52.68,   1.75,    60.250,  189.95,   85.15,   1.41
          128,     64.250,  164.29,  104.98,   1.63,     32.125,  165.10,   52.23,   1.63,    64.250,  203.41,   84.79,   1.32
          160,     80.250,  201.16,  107.09,   1.33,     40.125,  200.61,   53.69,   1.34,    80.250,  258.76,   83.25,   1.04
          192,     96.250,  248.20,  104.10,   1.08,     48.125,  248.00,   52.09,   1.08,    96.250,  309.64,   83.44,   0.87
          256,    128.250,  329.00,  104.64,   0.82,     64.125,  329.72,   52.21,   0.81,   128.250,  412.42,   83.48,   0.65
          320,    160.250,  415.71,  103.48,   0.65,     80.125,  408.68,   52.63,   0.66,   160.250,  515.39,   83.46,   0.52
          512,    256.250,  673.96,  102.06,   0.40,    128.125,  673.41,   51.07,   0.40,   256.250,  824.58,   83.42,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095437
