Start time: 1725095431
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.63,    4.93,  19.70,      0.125,   13.66,    2.46,  19.65,     0.250,   11.44,    5.87,  23.47
            1,      0.750,   15.02,   13.40,  17.87,      0.375,   15.02,    6.70,  17.88,     0.750,   14.21,   14.16,  18.89
            2,      1.250,   15.75,   21.30,  17.04,      0.625,   15.67,   10.70,  17.13,     1.250,   14.45,   23.23,  18.58
            3,      1.750,   15.83,   29.67,  16.95,      0.875,   15.54,   15.11,  17.27,     1.750,   14.89,   31.55,  18.03
            4,      2.250,   15.94,   37.88,  16.84,      1.125,   15.82,   19.09,  16.96,     2.250,   15.95,   37.86,  16.83
            6,      3.250,   17.07,   51.10,  15.72,      1.625,   17.20,   25.36,  15.61,     3.250,   16.22,   53.79,  16.55
            8,      4.250,   17.39,   65.62,  15.44,      2.125,   17.74,   32.15,  15.13,     4.250,   16.59,   68.76,  16.18
           12,      6.250,   19.39,   86.54,  13.85,      3.125,   19.31,   43.45,  13.90,     6.250,   20.70,   81.04,  12.97
           16,      8.250,   21.67,  102.19,  12.39,      4.125,   21.55,   51.39,  12.46,     8.250,   25.91,   85.48,  10.36
           20,     10.250,   25.97,  105.96,  10.34,      5.125,   26.11,   52.69,  10.28,    10.250,   31.68,   86.85,   8.47
           24,     12.250,   32.63,  100.78,   8.23,      6.125,   32.62,   50.41,   8.23,    12.250,   37.70,   87.22,   7.12
           28,     14.250,   35.56,  107.58,   7.55,      7.125,   35.34,   54.12,   7.60,    14.250,   43.95,   87.03,   6.11
           32,     16.250,   40.35,  108.10,   6.65,      8.125,   40.20,   54.26,   6.68,    16.250,   49.33,   88.43,   5.44
           40,     20.250,   49.69,  109.40,   5.40,     10.125,   49.45,   54.96,   5.43,    20.250,   61.51,   88.38,   4.36
           48,     24.250,   59.52,  109.37,   4.51,     12.125,   59.13,   55.04,   4.54,    24.250,   74.06,   87.89,   3.62
           56,     28.250,   69.93,  108.44,   3.84,     14.125,   70.12,   54.07,   3.83,    28.250,   86.14,   88.03,   3.12
           64,     32.250,   80.31,  107.79,   3.34,     16.125,   80.38,   53.85,   3.34,    32.250,   99.63,   86.89,   2.69
           80,     40.250,   99.60,  108.48,   2.70,     20.125,   98.52,   54.84,   2.72,    40.250,  125.15,   86.33,   2.14
          104,     52.250,  130.24,  107.69,   2.06,     26.125,  131.20,   53.45,   2.05,    52.250,  163.51,   85.78,   1.64
          120,     60.250,  151.66,  106.64,   1.77,     30.125,  153.82,   52.57,   1.75,    60.250,  188.03,   86.01,   1.43
          128,     64.250,  164.22,  105.02,   1.63,     32.125,  164.69,   52.36,   1.63,    64.250,  201.02,   85.80,   1.34
          160,     80.250,  200.24,  107.58,   1.34,     40.125,  199.06,   54.11,   1.35,    80.250,  257.07,   83.80,   1.04
          192,     96.250,  247.47,  104.40,   1.08,     48.125,  247.02,   52.30,   1.09,    96.250,  308.53,   83.74,   0.87
          256,    128.250,  327.53,  105.11,   0.82,     64.125,  326.43,   52.73,   0.82,   128.250,  410.37,   83.89,   0.65
          320,    160.250,  410.59,  104.77,   0.65,     80.125,  407.77,   52.75,   0.66,   160.250,  512.43,   83.95,   0.52
          512,    256.250,  670.28,  102.62,   0.40,    128.125,  671.07,   51.25,   0.40,   256.250,  822.52,   83.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095711
