Start time: 1725094600
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.90,    4.83,  19.31,      0.125,   13.88,    2.42,  19.34,     0.250,   11.68,    5.74,  22.98
            1,      0.750,   15.28,   13.18,  17.57,      0.375,   15.16,    6.64,  17.71,     0.750,   14.56,   13.82,  18.43
            2,      1.250,   16.23,   20.68,  16.54,      0.625,   16.09,   10.43,  16.68,     1.250,   14.84,   22.61,  18.09
            3,      1.750,   16.05,   29.27,  16.72,      0.875,   15.79,   14.88,  17.00,     1.750,   16.08,   29.21,  16.69
            4,      2.250,   16.22,   37.24,  16.55,      1.125,   16.21,   18.63,  16.56,     2.250,   16.46,   36.69,  16.31
            6,      3.250,   17.77,   49.11,  15.11,      1.625,   17.63,   24.74,  15.23,     3.250,   16.98,   51.39,  15.81
            8,      4.250,   18.11,   63.00,  14.82,      2.125,   17.98,   31.73,  14.93,     4.250,   16.84,   67.75,  15.94
           12,      6.250,   19.53,   85.90,  13.74,      3.125,   19.54,   42.94,  13.74,     6.250,   20.86,   80.41,  12.87
           16,      8.250,   21.59,  102.56,  12.43,      4.125,   21.40,   51.74,  12.54,     8.250,   25.91,   85.47,  10.36
           20,     10.250,   26.11,  105.38,  10.28,      5.125,   26.18,   52.54,  10.25,    10.250,   31.79,   86.55,   8.44
           24,     12.250,   32.64,  100.73,   8.22,      6.125,   32.60,   50.44,   8.23,    12.250,   37.73,   87.16,   7.11
           28,     14.250,   35.77,  106.93,   7.50,      7.125,   35.58,   53.76,   7.55,    14.250,   44.32,   86.30,   6.06
           32,     16.250,   40.51,  107.67,   6.63,      8.125,   39.89,   54.68,   6.73,    16.250,   49.35,   88.39,   5.44
           40,     20.250,   49.32,  110.22,   5.44,     10.125,   48.95,   55.52,   5.48,    20.250,   61.71,   88.08,   4.35
           48,     24.250,   59.42,  109.56,   4.52,     12.125,   59.53,   54.67,   4.51,    24.250,   74.54,   87.33,   3.60
           56,     28.250,   69.61,  108.93,   3.86,     14.125,   69.82,   54.31,   3.84,    28.250,   86.70,   87.47,   3.10
           64,     32.250,   80.35,  107.75,   3.34,     16.125,   80.73,   53.62,   3.33,    32.250,   99.96,   86.61,   2.69
           80,     40.250,   99.78,  108.29,   2.69,     20.125,   98.97,   54.59,   2.71,    40.250,  125.44,   86.13,   2.14
          104,     52.250,  131.03,  107.04,   2.05,     26.125,  131.23,   53.44,   2.05,    52.250,  163.53,   85.77,   1.64
          120,     60.250,  152.37,  106.15,   1.76,     30.125,  154.40,   52.37,   1.74,    60.250,  188.95,   85.60,   1.42
          128,     64.250,  165.20,  104.40,   1.62,     32.125,  165.13,   52.22,   1.63,    64.250,  201.69,   85.51,   1.33
          160,     80.250,  200.60,  107.39,   1.34,     40.125,  199.72,   53.93,   1.34,    80.250,  257.88,   83.53,   1.04
          192,     96.250,  248.19,  104.10,   1.08,     48.125,  248.03,   52.09,   1.08,    96.250,  308.57,   83.73,   0.87
          256,    128.250,  327.36,  105.17,   0.82,     64.125,  327.89,   52.50,   0.82,   128.250,  411.25,   83.71,   0.65
          320,    160.250,  414.28,  103.83,   0.65,     80.125,  413.48,   52.02,   0.65,   160.250,  514.05,   83.68,   0.52
          512,    256.250,  672.66,  102.26,   0.40,    128.125,  671.83,   51.19,   0.40,   256.250,  821.60,   83.72,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094880
