Start time: 1725095443
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.83,    4.85,  19.41,      0.125,   13.89,    2.42,  19.33,     0.250,   11.71,    5.73,  22.93
            1,      0.750,   15.26,   13.19,  17.59,      0.375,   15.28,    6.59,  17.57,     0.750,   14.49,   13.90,  18.53
            2,      1.250,   16.10,   20.84,  16.67,      0.625,   15.46,   10.85,  17.36,     1.250,   14.81,   22.66,  18.13
            3,      1.750,   15.93,   29.49,  16.85,      0.875,   15.88,   14.79,  16.90,     1.750,   15.07,   31.17,  17.81
            4,      2.250,   16.27,   37.11,  16.49,      1.125,   16.22,   18.62,  16.55,     2.250,   16.19,   37.31,  16.58
            6,      3.250,   17.56,   49.69,  15.29,      1.625,   17.57,   24.82,  15.28,     3.250,   16.73,   52.14,  16.04
            8,      4.250,   18.10,   63.02,  14.83,      2.125,   18.04,   31.63,  14.88,     4.250,   16.71,   68.29,  16.07
           12,      6.250,   19.53,   85.89,  13.74,      3.125,   19.51,   43.00,  13.76,     6.250,   20.75,   80.84,  12.93
           16,      8.250,   21.70,  102.06,  12.37,      4.125,   21.65,   51.14,  12.40,     8.250,   25.96,   85.31,  10.34
           20,     10.250,   26.24,  104.86,  10.23,      5.125,   26.24,   52.42,  10.23,    10.250,   31.80,   86.51,   8.44
           24,     12.250,   32.91,   99.91,   8.16,      6.125,   32.82,   50.10,   8.18,    12.250,   37.97,   86.60,   7.07
           28,     14.250,   35.91,  106.51,   7.47,      7.125,   35.88,   53.31,   7.48,    14.250,   44.28,   86.38,   6.06
           32,     16.250,   40.37,  108.04,   6.65,      8.125,   40.28,   54.14,   6.66,    16.250,   49.56,   88.02,   5.42
           40,     20.250,   49.81,  109.13,   5.39,     10.125,   49.71,   54.67,   5.40,    20.250,   62.06,   87.59,   4.33
           48,     24.250,   59.94,  108.60,   4.48,     12.125,   59.99,   54.25,   4.47,    24.250,   74.54,   87.33,   3.60
           56,     28.250,   70.21,  108.01,   3.82,     14.125,   70.40,   53.86,   3.81,    28.250,   87.23,   86.94,   3.08
           64,     32.250,   80.85,  107.07,   3.32,     16.125,   80.89,   53.51,   3.32,    32.250,   99.96,   86.61,   2.69
           80,     40.250,   99.75,  108.31,   2.69,     20.125,   99.58,   54.25,   2.70,    40.250,  126.28,   85.56,   2.13
          104,     52.250,  131.18,  106.92,   2.05,     26.125,  131.66,   53.26,   2.04,    52.250,  164.87,   85.07,   1.63
          120,     60.250,  153.03,  105.69,   1.75,     30.125,  154.18,   52.45,   1.74,    60.250,  190.48,   84.91,   1.41
          128,     64.250,  165.89,  103.96,   1.62,     32.125,  165.87,   51.99,   1.62,    64.250,  203.61,   84.70,   1.32
          160,     80.250,  201.53,  106.89,   1.33,     40.125,  201.56,   53.44,   1.33,    80.250,  259.55,   83.00,   1.03
          192,     96.250,  249.78,  103.44,   1.07,     48.125,  249.76,   51.72,   1.07,    96.250,  311.19,   83.02,   0.86
          256,    128.250,  329.36,  104.53,   0.82,     64.125,  330.02,   52.16,   0.81,   128.250,  414.84,   82.99,   0.65
          320,    160.250,  412.64,  104.25,   0.65,     80.125,  408.49,   52.65,   0.66,   160.250,  518.40,   82.98,   0.52
          512,    256.250,  676.69,  101.65,   0.40,    128.125,  677.97,   50.73,   0.40,   256.250,  829.21,   82.95,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095724
