Start time: 1725095159
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.74,    4.88,  19.54,      0.125,   13.74,    2.44,  19.54,     0.250,   11.41,    5.88,  23.53
            1,      0.750,   15.08,   13.35,  17.80,      0.375,   15.06,    6.69,  17.83,     0.750,   14.25,   14.13,  18.84
            2,      1.250,   15.90,   21.11,  16.88,      0.625,   15.85,   10.58,  16.93,     1.250,   14.56,   23.05,  18.44
            3,      1.750,   16.23,   28.94,  16.54,      0.875,   16.20,   14.50,  16.57,     1.750,   15.61,   30.10,  17.20
            4,      2.250,   16.01,   37.73,  16.77,      1.125,   15.97,   18.90,  16.80,     2.250,   16.12,   37.46,  16.65
            6,      3.250,   17.36,   50.27,  15.47,      1.625,   17.35,   25.14,  15.47,     3.250,   16.37,   53.29,  16.40
            8,      4.250,   17.84,   63.95,  15.05,      2.125,   17.83,   31.99,  15.06,     4.250,   16.54,   68.97,  16.23
           12,      6.250,   19.41,   86.44,  13.83,      3.125,   19.46,   43.11,  13.79,     6.250,   20.80,   80.67,  12.91
           16,      8.250,   21.70,  102.05,  12.37,      4.125,   21.70,   51.03,  12.37,     8.250,   25.90,   85.51,  10.36
           20,     10.250,   26.49,  103.87,  10.13,      5.125,   26.31,   52.28,  10.20,    10.250,   32.03,   85.91,   8.38
           24,     12.250,   32.75,  100.40,   8.20,      6.125,   32.90,   49.98,   8.16,    12.250,   37.89,   86.79,   7.09
           28,     14.250,   35.94,  106.43,   7.47,      7.125,   35.59,   53.74,   7.54,    14.250,   44.04,   86.85,   6.09
           32,     16.250,   40.09,  108.81,   6.70,      8.125,   40.09,   54.41,   6.70,    16.250,   49.17,   88.72,   5.46
           40,     20.250,   49.39,  110.05,   5.43,     10.125,   49.48,   54.93,   5.43,    20.250,   61.55,   88.31,   4.36
           48,     24.250,   59.36,  109.66,   4.52,     12.125,   59.41,   54.79,   4.52,    24.250,   74.23,   87.70,   3.62
           56,     28.250,   69.80,  108.64,   3.85,     14.125,   69.94,   54.21,   3.84,    28.250,   86.72,   87.44,   3.10
           64,     32.250,   80.60,  107.40,   3.33,     16.125,   80.47,   53.79,   3.34,    32.250,  100.41,   86.22,   2.67
           80,     40.250,   99.97,  108.08,   2.69,     20.125,   99.73,   54.17,   2.69,    40.250,  125.76,   85.91,   2.13
          104,     52.250,  130.35,  107.60,   2.06,     26.125,  130.49,   53.74,   2.06,    52.250,  163.41,   85.83,   1.64
          120,     60.250,  151.74,  106.59,   1.77,     30.125,  153.66,   52.63,   1.75,    60.250,  189.14,   85.51,   1.42
          128,     64.250,  165.76,  104.05,   1.62,     32.125,  164.90,   52.30,   1.63,    64.250,  201.93,   85.41,   1.33
          160,     80.250,  200.04,  107.69,   1.34,     40.125,  199.95,   53.87,   1.34,    80.250,  257.72,   83.59,   1.04
          192,     96.250,  248.13,  104.13,   1.08,     48.125,  247.63,   52.17,   1.08,    96.250,  308.67,   83.70,   0.87
          256,    128.250,  327.09,  105.25,   0.82,     64.125,  327.37,   52.58,   0.82,   128.250,  411.13,   83.74,   0.65
          320,    160.250,  412.60,  104.26,   0.65,     80.125,  411.79,   52.23,   0.65,   160.250,  513.99,   83.69,   0.52
          512,    256.250,  671.45,  102.44,   0.40,    128.125,  671.95,   51.18,   0.40,   256.250,  821.07,   83.78,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095439
