Start time: 1725095147
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.53,    4.96,  19.84,      0.125,   13.46,    2.49,  19.95,     0.250,   11.21,    5.98,  23.94
            1,      0.750,   14.85,   13.56,  18.08,      0.375,   14.92,    6.75,  17.99,     0.750,   14.05,   14.33,  19.11
            2,      1.250,   15.46,   21.70,  17.36,      0.625,   15.35,   10.93,  17.49,     1.250,   14.34,   23.40,  18.72
            3,      1.750,   15.78,   29.78,  17.01,      0.875,   15.72,   14.94,  17.07,     1.750,   14.64,   32.09,  18.34
            4,      2.250,   15.79,   38.25,  17.00,      1.125,   15.79,   19.12,  17.00,     2.250,   15.62,   38.68,  17.19
            6,      3.250,   17.02,   51.25,  15.77,      1.625,   16.94,   25.75,  15.84,     3.250,   15.95,   54.70,  16.83
            8,      4.250,   17.53,   65.07,  15.31,      2.125,   17.55,   32.51,  15.30,     4.250,   16.43,   69.45,  16.34
           12,      6.250,   19.25,   87.17,  13.95,      3.125,   19.18,   43.75,  14.00,     6.250,   20.37,   82.38,  13.18
           16,      8.250,   21.34,  103.76,  12.58,      4.125,   21.27,   52.06,  12.62,     8.250,   25.61,   86.46,  10.48
           20,     10.250,   26.00,  105.83,  10.33,      5.125,   25.99,   52.93,  10.33,    10.250,   31.42,   87.57,   8.54
           24,     12.250,   32.49,  101.20,   8.26,      6.125,   32.42,   50.72,   8.28,    12.250,   37.43,   87.85,   7.17
           28,     14.250,   35.50,  107.75,   7.56,      7.125,   35.18,   54.37,   7.63,    14.250,   43.68,   87.57,   6.15
           32,     16.250,   39.67,  109.97,   6.77,      8.125,   39.61,   55.06,   6.78,    16.250,   48.69,   89.59,   5.51
           40,     20.250,   49.33,  110.19,   5.44,     10.125,   49.20,   55.24,   5.46,    20.250,   60.92,   89.23,   4.41
           48,     24.250,   59.12,  110.12,   4.54,     12.125,   59.17,   55.01,   4.54,    24.250,   73.28,   88.83,   3.66
           56,     28.250,   69.30,  109.43,   3.87,     14.125,   69.41,   54.63,   3.87,    28.250,   85.67,   88.52,   3.13
           64,     32.250,   79.59,  108.77,   3.37,     16.125,   79.79,   54.25,   3.36,    32.250,   98.46,   87.92,   2.73
           80,     40.250,   98.27,  109.95,   2.73,     20.125,   98.05,   55.09,   2.74,    40.250,  124.10,   87.06,   2.16
          104,     52.250,  129.17,  108.58,   2.08,     26.125,  129.46,   54.17,   2.07,    52.250,  161.88,   86.64,   1.66
          120,     60.250,  150.34,  107.58,   1.79,     30.125,  152.12,   53.16,   1.76,    60.250,  187.25,   86.37,   1.43
          128,     64.250,  162.63,  106.05,   1.65,     32.125,  162.49,   53.07,   1.65,    64.250,  200.05,   86.21,   1.34
          160,     80.250,  198.19,  108.69,   1.35,     40.125,  198.56,   54.25,   1.35,    80.250,  255.18,   84.42,   1.05
          192,     96.250,  245.57,  105.21,   1.09,     48.125,  245.17,   52.69,   1.09,    96.250,  305.96,   84.45,   0.88
          256,    128.250,  324.19,  106.19,   0.83,     64.125,  324.75,   53.01,   0.83,   128.250,  407.83,   84.41,   0.66
          320,    160.250,  407.01,  105.69,   0.66,     80.125,  404.95,   53.11,   0.66,   160.250,  509.02,   84.51,   0.53
          512,    256.250,  665.82,  103.31,   0.40,    128.125,  665.93,   51.65,   0.40,   256.250,  813.56,   84.55,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095424
