Start time: 1725094600
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.97,    4.80,  19.21,      0.125,   13.90,    2.41,  19.30,     0.250,   11.78,    5.70,  22.78
            1,      0.750,   15.27,   13.19,  17.59,      0.375,   15.25,    6.60,  17.61,     0.750,   14.50,   13.89,  18.52
            2,      1.250,   16.13,   20.80,  16.64,      0.625,   15.44,   10.86,  17.38,     1.250,   14.83,   22.63,  18.10
            3,      1.750,   15.96,   29.44,  16.82,      0.875,   15.92,   14.75,  16.86,     1.750,   15.14,   31.02,  17.72
            4,      2.250,   16.31,   37.03,  16.46,      1.125,   16.22,   18.61,  16.55,     2.250,   16.42,   36.79,  16.35
            6,      3.250,   17.70,   49.29,  15.17,      1.625,   17.62,   24.76,  15.24,     3.250,   16.86,   51.74,  15.92
            8,      4.250,   18.25,   62.50,  14.71,      2.125,   18.15,   31.43,  14.79,     4.250,   16.66,   68.47,  16.11
           12,      6.250,   19.45,   86.24,  13.80,      3.125,   19.26,   43.56,  13.94,     6.250,   20.67,   81.18,  12.99
           16,      8.250,   21.75,  101.84,  12.34,      4.125,   21.66,   51.12,  12.39,     8.250,   25.92,   85.45,  10.36
           20,     10.250,   26.22,  104.93,  10.24,      5.125,   26.32,   52.27,  10.20,    10.250,   31.71,   86.76,   8.46
           24,     12.250,   32.86,  100.08,   8.17,      6.125,   32.82,   50.09,   8.18,    12.250,   37.77,   87.06,   7.11
           28,     14.250,   35.75,  106.99,   7.51,      7.125,   35.53,   53.83,   7.55,    14.250,   44.11,   86.72,   6.09
           32,     16.250,   40.26,  108.36,   6.67,      8.125,   40.10,   54.39,   6.69,    16.250,   49.25,   88.56,   5.45
           40,     20.250,   49.70,  109.37,   5.40,     10.125,   49.65,   54.74,   5.41,    20.250,   61.80,   87.96,   4.34
           48,     24.250,   59.71,  109.03,   4.50,     12.125,   59.49,   54.71,   4.51,    24.250,   74.35,   87.55,   3.61
           56,     28.250,   70.04,  108.27,   3.83,     14.125,   70.06,   54.12,   3.83,    28.250,   87.04,   87.12,   3.08
           64,     32.250,   80.64,  107.35,   3.33,     16.125,   80.88,   53.52,   3.32,    32.250,  100.00,   86.57,   2.68
           80,     40.250,   99.54,  108.55,   2.70,     20.125,   99.41,   54.34,   2.70,    40.250,  125.83,   85.87,   2.13
          104,     52.250,  130.66,  107.34,   2.05,     26.125,  131.06,   53.51,   2.05,    52.250,  164.35,   85.34,   1.63
          120,     60.250,  152.66,  105.94,   1.76,     30.125,  153.95,   52.53,   1.74,    60.250,  189.89,   85.17,   1.41
          128,     64.250,  165.30,  104.34,   1.62,     32.125,  164.85,   52.31,   1.63,    64.250,  203.00,   84.96,   1.32
          160,     80.250,  200.86,  107.25,   1.34,     40.125,  200.36,   53.76,   1.34,    80.250,  258.05,   83.48,   1.04
          192,     96.250,  248.74,  103.87,   1.08,     48.125,  248.33,   52.02,   1.08,    96.250,  309.57,   83.46,   0.87
          256,    128.250,  327.83,  105.02,   0.82,     64.125,  328.42,   52.41,   0.82,   128.250,  412.52,   83.46,   0.65
          320,    160.250,  411.87,  104.44,   0.65,     80.125,  408.24,   52.69,   0.66,   160.250,  515.34,   83.47,   0.52
          512,    256.250,  673.90,  102.07,   0.40,    128.125,  674.24,   51.01,   0.40,   256.250,  824.66,   83.41,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094880
