Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.88,      0.125,   13.48,    2.49,  19.91,     0.250,   11.31,    5.93,  23.73
            1,      0.750,   14.88,   13.53,  18.04,      0.375,   14.89,    6.76,  18.03,     0.750,   14.04,   14.34,  19.11
            2,      1.250,   15.29,   21.95,  17.56,      0.625,   15.04,   11.15,  17.85,     1.250,   14.33,   23.42,  18.73
            3,      1.750,   15.75,   29.83,  17.04,      0.875,   15.72,   14.94,  17.07,     1.750,   14.63,   32.10,  18.34
            4,      2.250,   15.76,   38.31,  17.03,      1.125,   15.80,   19.11,  16.99,     2.250,   15.49,   39.00,  17.33
            6,      3.250,   16.83,   51.83,  15.95,      1.625,   16.79,   25.98,  15.98,     3.250,   15.95,   54.70,  16.83
            8,      4.250,   17.47,   65.29,  15.36,      2.125,   17.45,   32.69,  15.38,     4.250,   16.40,   69.56,  16.37
           12,      6.250,   19.10,   87.82,  14.05,      3.125,   19.08,   43.97,  14.07,     6.250,   20.41,   82.19,  13.15
           16,      8.250,   21.14,  104.76,  12.70,      4.125,   21.18,   52.29,  12.68,     8.250,   25.58,   86.57,  10.49
           20,     10.250,   25.85,  106.43,  10.38,      5.125,   25.91,   53.09,  10.36,    10.250,   31.38,   87.67,   8.55
           24,     12.250,   32.28,  101.86,   8.32,      6.125,   32.35,   50.82,   8.30,    12.250,   37.30,   88.16,   7.20
           28,     14.250,   35.16,  108.78,   7.63,      7.125,   35.09,   54.51,   7.65,    14.250,   43.65,   87.63,   6.15
           32,     16.250,   39.64,  110.05,   6.77,      8.125,   39.71,   54.93,   6.76,    16.250,   48.74,   89.49,   5.51
           40,     20.250,   48.87,  111.23,   5.49,     10.125,   48.84,   55.65,   5.50,    20.250,   60.99,   89.13,   4.40
           48,     24.250,   58.79,  110.72,   4.57,     12.125,   58.75,   55.40,   4.57,    24.250,   73.19,   88.94,   3.67
           56,     28.250,   68.89,  110.07,   3.90,     14.125,   69.20,   54.79,   3.88,    28.250,   85.78,   88.41,   3.13
           64,     32.250,   79.62,  108.73,   3.37,     16.125,   79.72,   54.29,   3.37,    32.250,   98.38,   87.99,   2.73
           80,     40.250,   98.17,  110.05,   2.73,     20.125,   97.80,   55.24,   2.74,    40.250,  124.02,   87.12,   2.16
          104,     52.250,  128.86,  108.84,   2.08,     26.125,  129.34,   54.22,   2.08,    52.250,  161.74,   86.72,   1.66
          120,     60.250,  150.27,  107.63,   1.79,     30.125,  151.94,   53.22,   1.77,    60.250,  187.05,   86.46,   1.44
          128,     64.250,  162.66,  106.03,   1.65,     32.125,  162.71,   53.00,   1.65,    64.250,  199.88,   86.29,   1.34
          160,     80.250,  197.80,  108.91,   1.36,     40.125,  197.82,   54.45,   1.36,    80.250,  254.83,   84.54,   1.05
          192,     96.250,  245.27,  105.34,   1.09,     48.125,  244.66,   52.80,   1.10,    96.250,  305.44,   84.59,   0.88
          256,    128.250,  323.58,  106.39,   0.83,     64.125,  323.86,   53.15,   0.83,   128.250,  406.82,   84.62,   0.66
          320,    160.250,  409.04,  105.17,   0.66,     80.125,  408.11,   52.70,   0.66,   160.250,  508.40,   84.61,   0.53
          512,    256.250,  664.75,  103.48,   0.40,    128.125,  665.28,   51.70,   0.40,   256.250,  813.68,   84.54,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094593
