Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.70,    4.90,  19.60,      0.125,   13.65,    2.46,  19.67,     0.250,   11.59,    5.79,  23.15
            1,      0.750,   15.08,   13.35,  17.81,      0.375,   15.07,    6.68,  17.81,     0.750,   14.19,   14.18,  18.91
            2,      1.250,   15.44,   21.73,  17.38,      0.625,   15.54,   10.80,  17.28,     1.250,   14.51,   23.13,  18.51
            3,      1.750,   15.91,   29.52,  16.87,      0.875,   15.87,   14.80,  16.92,     1.750,   15.13,   31.04,  17.74
            4,      2.250,   16.32,   37.01,  16.45,      1.125,   16.03,   18.84,  16.75,     2.250,   15.65,   38.60,  17.16
            6,      3.250,   17.21,   50.69,  15.60,      1.625,   17.11,   25.49,  15.69,     3.250,   16.10,   54.17,  16.67
            8,      4.250,   17.83,   63.97,  15.05,      2.125,   17.63,   32.36,  15.23,     4.250,   16.79,   67.94,  15.98
           12,      6.250,   19.36,   86.67,  13.87,      3.125,   19.35,   43.35,  13.87,     6.250,   20.66,   81.23,  13.00
           16,      8.250,   21.64,  102.33,  12.40,      4.125,   21.64,   51.17,  12.40,     8.250,   25.93,   85.40,  10.35
           20,     10.250,   26.26,  104.79,  10.22,      5.125,   26.37,   52.17,  10.18,    10.250,   31.94,   86.15,   8.40
           24,     12.250,   32.74,  100.44,   8.20,      6.125,   32.78,   50.16,   8.19,    12.250,   38.10,   86.30,   7.04
           28,     14.250,   35.83,  106.77,   7.49,      7.125,   35.37,   54.07,   7.59,    14.250,   44.43,   86.10,   6.04
           32,     16.250,   40.37,  108.04,   6.65,      8.125,   40.41,   53.98,   6.64,    16.250,   49.57,   88.00,   5.42
           40,     20.250,   49.82,  109.11,   5.39,     10.125,   49.81,   54.57,   5.39,    20.250,   62.04,   87.61,   4.33
           48,     24.250,   59.92,  108.64,   4.48,     12.125,   59.85,   54.38,   4.49,    24.250,   74.53,   87.34,   3.60
           56,     28.250,   70.28,  107.90,   3.82,     14.125,   70.46,   53.81,   3.81,    28.250,   87.16,   87.01,   3.08
           64,     32.250,   80.95,  106.94,   3.32,     16.125,   80.90,   53.50,   3.32,    32.250,  100.00,   86.57,   2.68
           80,     40.250,  100.06,  107.99,   2.68,     20.125,   99.55,   54.27,   2.70,    40.250,  126.28,   85.56,   2.13
          104,     52.250,  131.21,  106.90,   2.05,     26.125,  132.26,   53.02,   2.03,    52.250,  164.65,   85.18,   1.63
          120,     60.250,  152.65,  105.95,   1.76,     30.125,  154.73,   52.26,   1.73,    60.250,  190.32,   84.98,   1.41
          128,     64.250,  165.68,  104.10,   1.62,     32.125,  165.43,   52.13,   1.62,    64.250,  203.48,   84.76,   1.32
          160,     80.250,  201.12,  107.11,   1.33,     40.125,  201.45,   53.47,   1.33,    80.250,  257.99,   83.50,   1.04
          192,     96.250,  249.94,  103.37,   1.07,     48.125,  248.80,   51.92,   1.08,    96.250,  310.43,   83.23,   0.86
          256,    128.250,  329.45,  104.50,   0.81,     64.125,  330.43,   52.09,   0.81,   128.250,  413.46,   83.26,   0.65
          320,    160.250,  414.56,  103.77,   0.65,     80.125,  414.59,   51.88,   0.65,   160.250,  516.98,   83.21,   0.52
          512,    256.250,  677.48,  101.53,   0.40,    128.125,  676.52,   50.84,   0.40,   256.250,  825.94,   83.28,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094598
