Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.81,    4.86,  19.44,      0.125,   13.72,    2.45,  19.57,     0.250,   11.44,    5.87,  23.47
            1,      0.750,   15.19,   13.25,  17.67,      0.375,   15.16,    6.64,  17.70,     0.750,   14.36,   14.02,  18.69
            2,      1.250,   15.94,   21.05,  16.84,      0.625,   15.36,   10.92,  17.48,     1.250,   14.67,   22.87,  18.30
            3,      1.750,   15.70,   29.92,  17.10,      0.875,   15.66,   15.00,  17.14,     1.750,   14.96,   31.41,  17.95
            4,      2.250,   15.86,   38.08,  16.92,      1.125,   16.08,   18.78,  16.69,     2.250,   15.46,   39.07,  17.36
            6,      3.250,   17.37,   50.24,  15.46,      1.625,   17.33,   25.17,  15.49,     3.250,   16.30,   53.51,  16.46
            8,      4.250,   17.70,   64.47,  15.17,      2.125,   17.77,   32.11,  15.11,     4.250,   16.66,   68.49,  16.11
           12,      6.250,   19.49,   86.07,  13.77,      3.125,   19.38,   43.28,  13.85,     6.250,   20.77,   80.79,  12.93
           16,      8.250,   21.65,  102.29,  12.40,      4.125,   21.57,   51.34,  12.45,     8.250,   25.98,   85.26,  10.33
           20,     10.250,   26.39,  104.25,  10.17,      5.125,   26.40,   52.11,  10.17,    10.250,   31.94,   86.15,   8.41
           24,     12.250,   32.93,   99.86,   8.15,      6.125,   32.84,   50.07,   8.18,    12.250,   38.08,   86.36,   7.05
           28,     14.250,   35.88,  106.61,   7.48,      7.125,   35.84,   53.37,   7.49,    14.250,   44.42,   86.12,   6.04
           32,     16.250,   40.34,  108.12,   6.65,      8.125,   40.28,   54.14,   6.66,    16.250,   49.78,   87.62,   5.39
           40,     20.250,   49.79,  109.18,   5.39,     10.125,   49.71,   54.68,   5.40,    20.250,   62.14,   87.48,   4.32
           48,     24.250,   59.82,  108.82,   4.49,     12.125,   59.93,   54.31,   4.48,    24.250,   74.67,   87.17,   3.59
           56,     28.250,   70.14,  108.12,   3.83,     14.125,   70.42,   53.84,   3.81,    28.250,   87.26,   86.90,   3.08
           64,     32.250,   80.22,  107.92,   3.35,     16.125,   81.30,   53.24,   3.30,    32.250,  100.24,   86.36,   2.68
           80,     40.250,   99.99,  108.06,   2.68,     20.125,   99.89,   54.08,   2.69,    40.250,  126.41,   85.47,   2.12
          104,     52.250,  131.17,  106.93,   2.05,     26.125,  131.67,   53.26,   2.04,    52.250,  164.88,   85.07,   1.63
          120,     60.250,  152.74,  105.89,   1.76,     30.125,  154.67,   52.28,   1.74,    60.250,  190.33,   84.98,   1.41
          128,     64.250,  165.67,  104.10,   1.62,     32.125,  165.43,   52.13,   1.62,    64.250,  203.35,   84.81,   1.32
          160,     80.250,  201.66,  106.83,   1.33,     40.125,  201.42,   53.48,   1.33,    80.250,  259.55,   83.00,   1.03
          192,     96.250,  249.73,  103.46,   1.07,     48.125,  249.07,   51.87,   1.08,    96.250,  311.19,   83.03,   0.86
          256,    128.250,  329.48,  104.49,   0.81,     64.125,  330.10,   52.15,   0.81,   128.250,  414.26,   83.10,   0.65
          320,    160.250,  416.24,  103.35,   0.64,     80.125,  415.87,   51.72,   0.65,   160.250,  518.17,   83.02,   0.52
          512,    256.250,  675.43,  101.84,   0.40,    128.125,  677.31,   50.78,   0.40,   256.250,  828.20,   83.06,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094598
