Start time: 1725095154
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.83,    4.85,  19.41,      0.125,   13.84,    2.42,  19.40,     0.250,   11.45,    5.86,  23.44
            1,      0.750,   15.04,   13.39,  17.85,      0.375,   15.17,    6.64,  17.70,     0.750,   14.39,   13.99,  18.66
            2,      1.250,   15.46,   21.71,  17.37,      0.625,   15.32,   10.95,  17.52,     1.250,   14.55,   23.06,  18.45
            3,      1.750,   15.74,   29.84,  17.05,      0.875,   15.64,   15.02,  17.16,     1.750,   15.02,   31.27,  17.87
            4,      2.250,   16.14,   37.43,  16.64,      1.125,   16.02,   18.85,  16.75,     2.250,   16.18,   37.33,  16.59
            6,      3.250,   17.31,   50.40,  15.51,      1.625,   17.23,   25.31,  15.58,     3.250,   16.48,   52.95,  16.29
            8,      4.250,   17.75,   64.29,  15.13,      2.125,   17.81,   32.02,  15.07,     4.250,   16.65,   68.54,  16.13
           12,      6.250,   19.52,   85.97,  13.75,      3.125,   19.31,   43.44,  13.90,     6.250,   20.80,   80.65,  12.90
           16,      8.250,   21.66,  102.23,  12.39,      4.125,   21.46,   51.60,  12.51,     8.250,   25.97,   85.29,  10.34
           20,     10.250,   26.06,  105.57,  10.30,      5.125,   26.17,   52.56,  10.26,    10.250,   31.61,   87.05,   8.49
           24,     12.250,   32.57,  100.96,   8.24,      6.125,   32.74,   50.21,   8.20,    12.250,   37.56,   87.56,   7.15
           28,     14.250,   35.62,  107.40,   7.54,      7.125,   35.35,   54.10,   7.59,    14.250,   43.79,   87.35,   6.13
           32,     16.250,   39.99,  109.07,   6.71,      8.125,   39.88,   54.69,   6.73,    16.250,   49.31,   88.46,   5.44
           40,     20.250,   49.69,  109.39,   5.40,     10.125,   49.19,   55.25,   5.46,    20.250,   61.54,   88.32,   4.36
           48,     24.250,   59.29,  109.79,   4.53,     12.125,   59.20,   54.98,   4.53,    24.250,   73.88,   88.11,   3.63
           56,     28.250,   69.58,  108.99,   3.86,     14.125,   69.75,   54.36,   3.85,    28.250,   86.47,   87.70,   3.10
           64,     32.250,   80.08,  108.10,   3.35,     16.125,   80.45,   53.80,   3.34,    32.250,   99.45,   87.05,   2.70
           80,     40.250,   98.92,  109.22,   2.71,     20.125,   99.11,   54.51,   2.71,    40.250,  125.12,   86.35,   2.15
          104,     52.250,  130.26,  107.68,   2.06,     26.125,  130.36,   53.80,   2.06,    52.250,  162.38,   86.38,   1.65
          120,     60.250,  151.57,  106.71,   1.77,     30.125,  152.56,   53.01,   1.76,    60.250,  188.63,   85.74,   1.42
          128,     64.250,  164.10,  105.10,   1.64,     32.125,  162.91,   52.93,   1.65,    64.250,  201.65,   85.53,   1.33
          160,     80.250,  199.48,  107.99,   1.35,     40.125,  200.08,   53.83,   1.34,    80.250,  257.23,   83.75,   1.04
          192,     96.250,  247.19,  104.52,   1.09,     48.125,  246.55,   52.40,   1.09,    96.250,  307.03,   84.15,   0.87
          256,    128.250,  325.60,  105.74,   0.82,     64.125,  326.34,   52.75,   0.82,   128.250,  409.90,   83.99,   0.65
          320,    160.250,  410.43,  104.81,   0.65,     80.125,  407.76,   52.75,   0.66,   160.250,  511.82,   84.05,   0.52
          512,    256.250,  670.61,  102.57,   0.40,    128.125,  670.71,   51.28,   0.40,   256.250,  820.50,   83.84,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095433
