Start time: 1725094878
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.90,    4.83,  19.32,      0.125,   13.62,    2.46,  19.70,     0.250,   11.34,    5.92,  23.68
            1,      0.750,   15.02,   13.40,  17.87,      0.375,   14.96,    6.73,  17.95,     0.750,   14.16,   14.21,  18.95
            2,      1.250,   15.53,   21.60,  17.28,      0.625,   15.48,   10.84,  17.34,     1.250,   14.44,   23.24,  18.59
            3,      1.750,   15.53,   30.24,  17.28,      0.875,   15.56,   15.10,  17.25,     1.750,   14.77,   31.80,  18.17
            4,      2.250,   15.96,   37.85,  16.82,      1.125,   15.88,   19.02,  16.91,     2.250,   15.76,   38.31,  17.03
            6,      3.250,   16.97,   51.40,  15.82,      1.625,   16.95,   25.73,  15.83,     3.250,   16.13,   54.09,  16.64
            8,      4.250,   17.62,   64.73,  15.23,      2.125,   17.57,   32.46,  15.27,     4.250,   16.54,   68.99,  16.23
           12,      6.250,   19.34,   86.74,  13.88,      3.125,   19.41,   43.21,  13.83,     6.250,   20.74,   80.90,  12.94
           16,      8.250,   21.65,  102.30,  12.40,      4.125,   21.52,   51.47,  12.48,     8.250,   25.96,   85.29,  10.34
           20,     10.250,   26.12,  105.34,  10.28,      5.125,   26.17,   52.56,  10.26,    10.250,   31.68,   86.85,   8.47
           24,     12.250,   32.67,  100.65,   8.22,      6.125,   32.60,   50.43,   8.23,    12.250,   37.77,   87.07,   7.11
           28,     14.250,   35.57,  107.55,   7.55,      7.125,   35.60,   53.73,   7.54,    14.250,   44.14,   86.67,   6.08
           32,     16.250,   40.38,  108.04,   6.65,      8.125,   40.28,   54.15,   6.66,    16.250,   49.59,   87.96,   5.41
           40,     20.250,   49.57,  109.66,   5.42,     10.125,   49.30,   55.13,   5.45,    20.250,   61.67,   88.14,   4.35
           48,     24.250,   59.42,  109.54,   4.52,     12.125,   59.55,   54.66,   4.51,    24.250,   74.44,   87.44,   3.61
           56,     28.250,   70.20,  108.02,   3.82,     14.125,   69.87,   54.27,   3.84,    28.250,   86.73,   87.44,   3.10
           64,     32.250,   80.48,  107.57,   3.34,     16.125,   80.38,   53.85,   3.34,    32.250,  100.27,   86.34,   2.68
           80,     40.250,   99.36,  108.74,   2.70,     20.125,   99.33,   54.39,   2.70,    40.250,  125.65,   85.99,   2.14
          104,     52.250,  131.26,  106.85,   2.04,     26.125,  130.94,   53.56,   2.05,    52.250,  164.16,   85.44,   1.64
          120,     60.250,  152.86,  105.81,   1.76,     30.125,  153.68,   52.62,   1.75,    60.250,  189.48,   85.36,   1.42
          128,     64.250,  164.92,  104.58,   1.63,     32.125,  164.39,   52.46,   1.63,    64.250,  203.23,   84.87,   1.32
          160,     80.250,  200.59,  107.39,   1.34,     40.125,  201.00,   53.59,   1.34,    80.250,  258.34,   83.39,   1.04
          192,     96.250,  249.03,  103.75,   1.08,     48.125,  248.06,   52.08,   1.08,    96.250,  309.90,   83.37,   0.87
          256,    128.250,  328.90,  104.67,   0.82,     64.125,  328.65,   52.38,   0.82,   128.250,  412.95,   83.37,   0.65
          320,    160.250,  412.86,  104.19,   0.65,     80.125,  410.45,   52.40,   0.65,   160.250,  515.26,   83.49,   0.52
          512,    256.250,  675.00,  101.91,   0.40,    128.125,  674.24,   51.01,   0.40,   256.250,  824.84,   83.39,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095158
