Start time: 1725094880
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.87,    4.84,  19.35,      0.125,   13.85,    2.42,  19.39,     0.250,   11.53,    5.82,  23.28
            1,      0.750,   15.17,   13.27,  17.70,      0.375,   15.20,    6.62,  17.66,     0.750,   14.40,   13.98,  18.64
            2,      1.250,   15.71,   21.35,  17.08,      0.625,   15.44,   10.87,  17.39,     1.250,   14.77,   22.72,  18.18
            3,      1.750,   15.55,   30.21,  17.26,      0.875,   15.71,   14.95,  17.08,     1.750,   15.10,   31.12,  17.78
            4,      2.250,   16.12,   37.47,  16.65,      1.125,   16.10,   18.76,  16.68,     2.250,   16.24,   37.19,  16.53
            6,      3.250,   17.50,   49.84,  15.33,      1.625,   17.39,   25.08,  15.44,     3.250,   16.55,   52.70,  16.22
            8,      4.250,   17.87,   63.83,  15.02,      2.125,   17.89,   31.88,  15.00,     4.250,   16.70,   68.31,  16.07
           12,      6.250,   19.40,   86.46,  13.83,      3.125,   19.47,   43.08,  13.79,     6.250,   20.85,   80.45,  12.87
           16,      8.250,   21.76,  101.77,  12.34,      4.125,   21.61,   51.23,  12.42,     8.250,   26.12,   84.80,  10.28
           20,     10.250,   26.32,  104.53,  10.20,      5.125,   26.41,   52.08,  10.16,    10.250,   31.77,   86.60,   8.45
           24,     12.250,   32.81,  100.23,   8.18,      6.125,   33.00,   49.82,   8.13,    12.250,   37.99,   86.55,   7.07
           28,     14.250,   35.82,  106.79,   7.49,      7.125,   35.62,   53.69,   7.54,    14.250,   44.24,   86.46,   6.07
           32,     16.250,   40.38,  108.01,   6.65,      8.125,   40.26,   54.18,   6.67,    16.250,   49.58,   87.99,   5.41
           40,     20.250,   49.82,  109.11,   5.39,     10.125,   49.75,   54.63,   5.40,    20.250,   61.99,   87.68,   4.33
           48,     24.250,   59.90,  108.68,   4.48,     12.125,   59.59,   54.62,   4.50,    24.250,   74.53,   87.34,   3.60
           56,     28.250,   70.20,  108.02,   3.82,     14.125,   70.11,   54.08,   3.83,    28.250,   87.07,   87.09,   3.08
           64,     32.250,   80.69,  107.29,   3.33,     16.125,   80.92,   53.49,   3.32,    32.250,  100.13,   86.46,   2.68
           80,     40.250,   99.63,  108.44,   2.69,     20.125,   99.39,   54.35,   2.70,    40.250,  126.04,   85.72,   2.13
          104,     52.250,  130.97,  107.09,   2.05,     26.125,  131.36,   53.39,   2.04,    52.250,  164.66,   85.18,   1.63
          120,     60.250,  152.78,  105.86,   1.76,     30.125,  154.56,   52.32,   1.74,    60.250,  190.63,   84.84,   1.41
          128,     64.250,  165.85,  103.99,   1.62,     32.125,  165.99,   51.95,   1.62,    64.250,  203.49,   84.76,   1.32
          160,     80.250,  201.71,  106.80,   1.33,     40.125,  201.27,   53.52,   1.33,    80.250,  259.45,   83.03,   1.03
          192,     96.250,  249.76,  103.45,   1.07,     48.125,  249.08,   51.86,   1.08,    96.250,  311.06,   83.06,   0.86
          256,    128.250,  329.58,  104.46,   0.81,     64.125,  329.90,   52.18,   0.81,   128.250,  414.35,   83.09,   0.65
          320,    160.250,  417.46,  103.04,   0.64,     80.125,  417.15,   51.56,   0.64,   160.250,  518.21,   83.01,   0.52
          512,    256.250,  677.10,  101.59,   0.40,    128.125,  677.03,   50.80,   0.40,   256.250,  828.00,   83.08,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095162
