Start time: 1725095432
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.58,    4.94,  19.76,      0.125,   13.58,    2.47,  19.77,     0.250,   11.42,    5.88,  23.51
            1,      0.750,   14.99,   13.43,  17.91,      0.375,   14.95,    6.73,  17.96,     0.750,   14.12,   14.26,  19.01
            2,      1.250,   15.54,   21.60,  17.28,      0.625,   15.48,   10.84,  17.34,     1.250,   14.39,   23.32,  18.66
            3,      1.750,   15.81,   29.71,  16.98,      0.875,   16.05,   14.63,  16.72,     1.750,   15.14,   31.03,  17.73
            4,      2.250,   16.21,   37.25,  16.56,      1.125,   16.17,   18.68,  16.60,     2.250,   15.66,   38.56,  17.14
            6,      3.250,   16.98,   51.38,  15.81,      1.625,   17.10,   25.52,  15.70,     3.250,   15.98,   54.58,  16.79
            8,      4.250,   17.60,   64.83,  15.25,      2.125,   17.65,   32.31,  15.21,     4.250,   16.46,   69.31,  16.31
           12,      6.250,   19.29,   86.99,  13.92,      3.125,   19.18,   43.74,  14.00,     6.250,   20.53,   81.74,  13.08
           16,      8.250,   21.46,  103.19,  12.51,      4.125,   21.43,   51.66,  12.52,     8.250,   25.75,   86.01,  10.43
           20,     10.250,   26.16,  105.16,  10.26,      5.125,   26.16,   52.60,  10.26,    10.250,   31.64,   86.96,   8.48
           24,     12.250,   32.77,  100.33,   8.19,      6.125,   32.78,   50.16,   8.19,    12.250,   38.00,   86.53,   7.06
           28,     14.250,   35.74,  107.03,   7.51,      7.125,   35.68,   53.60,   7.52,    14.250,   44.36,   86.23,   6.05
           32,     16.250,   39.90,  109.32,   6.73,      8.125,   39.61,   55.06,   6.78,    16.250,   49.10,   88.84,   5.47
           40,     20.250,   49.43,  109.97,   5.43,     10.125,   49.22,   55.22,   5.45,    20.250,   61.49,   88.40,   4.37
           48,     24.250,   59.25,  109.87,   4.53,     12.125,   59.23,   54.95,   4.53,    24.250,   73.89,   88.10,   3.63
           56,     28.250,   69.42,  109.24,   3.87,     14.125,   69.70,   54.40,   3.85,    28.250,   86.41,   87.76,   3.11
           64,     32.250,   80.04,  108.15,   3.35,     16.125,   80.22,   53.96,   3.35,    32.250,   99.23,   87.24,   2.71
           80,     40.250,   99.41,  108.69,   2.70,     20.125,   99.38,   54.36,   2.70,    40.250,  124.79,   86.58,   2.15
          104,     52.250,  129.90,  107.97,   2.07,     26.125,  130.22,   53.85,   2.06,    52.250,  163.21,   85.94,   1.64
          120,     60.250,  151.13,  107.01,   1.78,     30.125,  152.80,   52.92,   1.76,    60.250,  189.23,   85.47,   1.42
          128,     64.250,  165.26,  104.36,   1.62,     32.125,  163.33,   52.80,   1.64,    64.250,  201.43,   85.62,   1.33
          160,     80.250,  199.47,  108.00,   1.35,     40.125,  199.28,   54.05,   1.35,    80.250,  257.51,   83.66,   1.04
          192,     96.250,  245.72,  105.15,   1.09,     48.125,  246.62,   52.38,   1.09,    96.250,  307.94,   83.90,   0.87
          256,    128.250,  326.40,  105.47,   0.82,     64.125,  324.08,   53.11,   0.83,   128.250,  410.25,   83.92,   0.65
          320,    160.250,  409.73,  104.99,   0.66,     80.125,  405.39,   53.06,   0.66,   160.250,  512.50,   83.93,   0.52
          512,    256.250,  665.62,  103.34,   0.40,    128.125,  670.17,   51.32,   0.40,   256.250,  819.53,   83.93,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095710
