Start time: 1725095160
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.60,    4.94,  19.74,      0.125,   13.59,    2.47,  19.75,     0.250,   11.44,    5.87,  23.46
            1,      0.750,   15.12,   13.32,  17.76,      0.375,   15.06,    6.68,  17.82,     0.750,   14.25,   14.13,  18.84
            2,      1.250,   15.59,   21.52,  17.22,      0.625,   15.62,   10.74,  17.18,     1.250,   14.56,   23.04,  18.43
            3,      1.750,   15.71,   29.91,  17.09,      0.875,   15.73,   14.94,  17.07,     1.750,   14.84,   31.66,  18.09
            4,      2.250,   16.02,   37.69,  16.75,      1.125,   16.00,   18.87,  16.77,     2.250,   15.85,   38.10,  16.93
            6,      3.250,   17.07,   51.10,  15.72,      1.625,   17.05,   25.58,  15.74,     3.250,   16.19,   53.90,  16.58
            8,      4.250,   17.78,   64.15,  15.10,      2.125,   17.72,   32.19,  15.15,     4.250,   16.60,   68.74,  16.17
           12,      6.250,   19.39,   86.51,  13.84,      3.125,   19.38,   43.28,  13.85,     6.250,   20.78,   80.74,  12.92
           16,      8.250,   21.70,  102.05,  12.37,      4.125,   21.66,   51.11,  12.39,     8.250,   26.14,   84.71,  10.27
           20,     10.250,   26.35,  104.44,  10.19,      5.125,   26.39,   52.13,  10.17,    10.250,   31.88,   86.31,   8.42
           24,     12.250,   32.85,  100.09,   8.17,      6.125,   32.77,   50.17,   8.19,    12.250,   38.18,   86.12,   7.03
           28,     14.250,   35.84,  106.74,   7.49,      7.125,   35.61,   53.71,   7.54,    14.250,   44.30,   86.36,   6.06
           32,     16.250,   40.44,  107.87,   6.64,      8.125,   40.39,   54.00,   6.65,    16.250,   49.28,   88.52,   5.45
           40,     20.250,   49.44,  109.95,   5.43,     10.125,   49.31,   55.12,   5.44,    20.250,   61.56,   88.30,   4.36
           48,     24.250,   59.63,  109.16,   4.50,     12.125,   59.96,   54.28,   4.48,    24.250,   74.70,   87.15,   3.59
           56,     28.250,   70.08,  108.20,   3.83,     14.125,   70.43,   53.83,   3.81,    28.250,   87.24,   86.93,   3.08
           64,     32.250,   80.94,  106.96,   3.32,     16.125,   81.15,   53.34,   3.31,    32.250,  100.28,   86.33,   2.68
           80,     40.250,  100.00,  108.05,   2.68,     20.125,   99.62,   54.23,   2.69,    40.250,  125.47,   86.11,   2.14
          104,     52.250,  130.83,  107.21,   2.05,     26.125,  131.63,   53.28,   2.04,    52.250,  164.82,   85.09,   1.63
          120,     60.250,  152.94,  105.75,   1.76,     30.125,  154.71,   52.27,   1.74,    60.250,  190.81,   84.76,   1.41
          128,     64.250,  164.60,  104.78,   1.63,     32.125,  164.82,   52.32,   1.63,    64.250,  203.29,   84.84,   1.32
          160,     80.250,  201.61,  106.85,   1.33,     40.125,  201.29,   53.51,   1.33,    80.250,  257.70,   83.59,   1.04
          192,     96.250,  248.20,  104.10,   1.08,     48.125,  249.11,   51.86,   1.08,    96.250,  311.27,   83.00,   0.86
          256,    128.250,  326.97,  105.29,   0.82,     64.125,  327.93,   52.49,   0.82,   128.250,  414.66,   83.02,   0.65
          320,    160.250,  411.83,  104.45,   0.65,     80.125,  414.01,   51.95,   0.65,   160.250,  517.29,   83.16,   0.52
          512,    256.250,  672.08,  102.35,   0.40,    128.125,  671.85,   51.19,   0.40,   256.250,  824.59,   83.42,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095441
