Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.83,    4.85,  19.41,      0.125,   13.88,    2.42,  19.34,     0.250,   11.54,    5.82,  23.27
            1,      0.750,   15.12,   13.32,  17.76,      0.375,   14.97,    6.73,  17.94,     0.750,   14.44,   13.94,  18.59
            2,      1.250,   15.49,   21.66,  17.33,      0.625,   15.37,   10.91,  17.46,     1.250,   14.74,   22.76,  18.21
            3,      1.750,   15.73,   29.86,  17.06,      0.875,   15.77,   14.89,  17.02,     1.750,   15.08,   31.15,  17.80
            4,      2.250,   16.15,   37.41,  16.62,      1.125,   16.03,   18.84,  16.75,     2.250,   15.45,   39.10,  17.38
            6,      3.250,   17.52,   49.79,  15.32,      1.625,   17.40,   25.08,  15.43,     3.250,   16.61,   52.52,  16.16
            8,      4.250,   17.55,   64.99,  15.29,      2.125,   18.02,   31.65,  14.90,     4.250,   16.71,   68.27,  16.06
           12,      6.250,   19.48,   86.11,  13.78,      3.125,   19.54,   42.93,  13.74,     6.250,   20.74,   80.89,  12.94
           16,      8.250,   21.73,  101.91,  12.35,      4.125,   21.64,   51.17,  12.40,     8.250,   26.10,   84.85,  10.28
           20,     10.250,   26.20,  105.01,  10.24,      5.125,   26.39,   52.12,  10.17,    10.250,   31.89,   86.29,   8.42
           24,     12.250,   32.85,  100.09,   8.17,      6.125,   32.68,   50.31,   8.21,    12.250,   38.04,   86.44,   7.06
           28,     14.250,   35.61,  107.43,   7.54,      7.125,   35.50,   53.87,   7.56,    14.250,   44.35,   86.25,   6.05
           32,     16.250,   40.29,  108.26,   6.66,      8.125,   40.26,   54.18,   6.67,    16.250,   49.60,   87.94,   5.41
           40,     20.250,   49.90,  108.95,   5.38,     10.125,   49.64,   54.75,   5.41,    20.250,   62.01,   87.66,   4.33
           48,     24.250,   59.83,  108.80,   4.49,     12.125,   59.65,   54.56,   4.50,    24.250,   74.34,   87.56,   3.61
           56,     28.250,   70.08,  108.22,   3.83,     14.125,   70.35,   53.90,   3.82,    28.250,   87.19,   86.97,   3.08
           64,     32.250,   81.02,  106.85,   3.31,     16.125,   80.98,   53.45,   3.31,    32.250,  100.04,   86.54,   2.68
           80,     40.250,   99.50,  108.59,   2.70,     20.125,   99.46,   54.32,   2.70,    40.250,  125.98,   85.76,   2.13
          104,     52.250,  131.28,  106.83,   2.04,     26.125,  131.11,   53.49,   2.05,    52.250,  164.46,   85.28,   1.63
          120,     60.250,  152.87,  105.79,   1.76,     30.125,  154.72,   52.27,   1.73,    60.250,  190.32,   84.98,   1.41
          128,     64.250,  165.78,  104.04,   1.62,     32.125,  165.86,   51.99,   1.62,    64.250,  203.03,   84.95,   1.32
          160,     80.250,  201.53,  106.89,   1.33,     40.125,  200.90,   53.61,   1.34,    80.250,  258.91,   83.20,   1.04
          192,     96.250,  249.52,  103.55,   1.08,     48.125,  248.62,   51.96,   1.08,    96.250,  310.43,   83.23,   0.86
          256,    128.250,  328.45,  104.82,   0.82,     64.125,  329.26,   52.28,   0.82,   128.250,  413.72,   83.21,   0.65
          320,    160.250,  416.63,  103.25,   0.64,     80.125,  416.98,   51.58,   0.64,   160.250,  516.64,   83.26,   0.52
          512,    256.250,  674.93,  101.92,   0.40,    128.125,  675.80,   50.89,   0.40,   256.250,  825.80,   83.30,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094598
