Start time: 1725095439
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.61,    4.93,  19.73,      0.125,   13.65,    2.46,  19.67,     0.250,   11.51,    5.83,  23.31
            1,      0.750,   15.05,   13.37,  17.83,      0.375,   15.05,    6.69,  17.83,     0.750,   14.18,   14.20,  18.93
            2,      1.250,   15.66,   21.43,  17.14,      0.625,   15.58,   10.77,  17.23,     1.250,   14.47,   23.19,  18.55
            3,      1.750,   15.91,   29.52,  16.87,      0.875,   15.88,   14.79,  16.91,     1.750,   15.23,   30.85,  17.63
            4,      2.250,   16.29,   37.09,  16.48,      1.125,   15.94,   18.95,  16.84,     2.250,   15.69,   38.49,  17.11
            6,      3.250,   17.14,   50.91,  15.66,      1.625,   17.15,   25.44,  15.65,     3.250,   16.05,   54.35,  16.72
            8,      4.250,   17.82,   64.02,  15.06,      2.125,   17.71,   32.20,  15.15,     4.250,   16.80,   67.90,  15.98
           12,      6.250,   19.36,   86.67,  13.87,      3.125,   19.34,   43.37,  13.88,     6.250,   20.64,   81.30,  13.01
           16,      8.250,   21.54,  102.82,  12.46,      4.125,   21.39,   51.76,  12.55,     8.250,   25.91,   85.48,  10.36
           20,     10.250,   26.15,  105.22,  10.27,      5.125,   26.13,   52.65,  10.27,    10.250,   31.52,   87.30,   8.52
           24,     12.250,   32.80,  100.25,   8.18,      6.125,   32.68,   50.31,   8.21,    12.250,   37.81,   86.96,   7.10
           28,     14.250,   35.77,  106.93,   7.50,      7.125,   35.45,   53.95,   7.57,    14.250,   44.29,   86.36,   6.06
           32,     16.250,   39.99,  109.08,   6.71,      8.125,   40.30,   54.12,   6.66,    16.250,   49.39,   88.31,   5.43
           40,     20.250,   49.26,  110.34,   5.45,     10.125,   49.63,   54.77,   5.41,    20.250,   61.61,   88.24,   4.36
           48,     24.250,   59.48,  109.43,   4.51,     12.125,   59.54,   54.67,   4.51,    24.250,   74.20,   87.73,   3.62
           56,     28.250,   69.80,  108.65,   3.85,     14.125,   70.00,   54.17,   3.84,    28.250,   86.85,   87.31,   3.09
           64,     32.250,   80.47,  107.58,   3.34,     16.125,   80.12,   54.02,   3.35,    32.250,   99.98,   86.58,   2.68
           80,     40.250,   99.21,  108.90,   2.71,     20.125,   98.92,   54.62,   2.71,    40.250,  124.47,   86.80,   2.16
          104,     52.250,  129.72,  108.12,   2.07,     26.125,  130.15,   53.88,   2.06,    52.250,  163.25,   85.91,   1.64
          120,     60.250,  151.67,  106.63,   1.77,     30.125,  153.62,   52.64,   1.75,    60.250,  188.96,   85.59,   1.42
          128,     64.250,  164.21,  105.03,   1.63,     32.125,  164.07,   52.56,   1.64,    64.250,  202.10,   85.34,   1.33
          160,     80.250,  199.33,  108.07,   1.35,     40.125,  200.12,   53.82,   1.34,    80.250,  257.82,   83.55,   1.04
          192,     96.250,  247.52,  104.38,   1.08,     48.125,  246.81,   52.34,   1.09,    96.250,  308.63,   83.71,   0.87
          256,    128.250,  327.37,  105.16,   0.82,     64.125,  327.26,   52.60,   0.82,   128.250,  411.01,   83.76,   0.65
          320,    160.250,  413.30,  104.08,   0.65,     80.125,  411.91,   52.22,   0.65,   160.250,  514.52,   83.61,   0.52
          512,    256.250,  669.54,  102.74,   0.40,    128.125,  673.63,   51.06,   0.40,   256.250,  824.23,   83.46,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095718
