Start time: 1725094878
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.85,    4.85,  19.38,      0.125,   13.76,    2.44,  19.51,     0.250,   11.52,    5.82,  23.30
            1,      0.750,   15.11,   13.32,  17.76,      0.375,   15.12,    6.66,  17.75,     0.750,   14.39,   13.99,  18.65
            2,      1.250,   15.41,   21.78,  17.42,      0.625,   15.39,   10.90,  17.44,     1.250,   14.65,   22.91,  18.32
            3,      1.750,   15.72,   29.89,  17.08,      0.875,   15.67,   14.99,  17.13,     1.750,   15.00,   31.31,  17.89
            4,      2.250,   15.98,   37.79,  16.80,      1.125,   16.06,   18.81,  16.72,     2.250,   16.24,   37.20,  16.53
            6,      3.250,   17.34,   50.32,  15.48,      1.625,   17.44,   25.01,  15.39,     3.250,   16.51,   52.85,  16.26
            8,      4.250,   17.90,   63.75,  15.00,      2.125,   17.90,   31.86,  14.99,     4.250,   16.50,   69.16,  16.27
           12,      6.250,   19.43,   86.34,  13.81,      3.125,   19.50,   43.03,  13.77,     6.250,   20.55,   81.64,  13.06
           16,      8.250,   21.45,  103.23,  12.51,      4.125,   21.47,   51.58,  12.50,     8.250,   25.77,   85.95,  10.42
           20,     10.250,   26.16,  105.17,  10.26,      5.125,   26.31,   52.30,  10.20,    10.250,   31.87,   86.34,   8.42
           24,     12.250,   32.85,  100.10,   8.17,      6.125,   32.90,   49.97,   8.16,    12.250,   37.89,   86.78,   7.08
           28,     14.250,   35.84,  106.74,   7.49,      7.125,   35.66,   53.63,   7.53,    14.250,   44.36,   86.24,   6.05
           32,     16.250,   40.22,  108.47,   6.68,      8.125,   40.20,   54.26,   6.68,    16.250,   49.02,   88.99,   5.48
           40,     20.250,   49.23,  110.41,   5.45,     10.125,   49.60,   54.80,   5.41,    20.250,   61.87,   87.86,   4.34
           48,     24.250,   59.76,  108.92,   4.49,     12.125,   59.73,   54.49,   4.49,    24.250,   74.49,   87.38,   3.60
           56,     28.250,   69.97,  108.37,   3.84,     14.125,   69.53,   54.53,   3.86,    28.250,   86.95,   87.22,   3.09
           64,     32.250,   80.71,  107.26,   3.33,     16.125,   80.93,   53.48,   3.32,    32.250,   99.81,   86.73,   2.69
           80,     40.250,   98.95,  109.20,   2.71,     20.125,   98.78,   54.69,   2.72,    40.250,  126.09,   85.69,   2.13
          104,     52.250,  130.96,  107.10,   2.05,     26.125,  130.10,   53.90,   2.06,    52.250,  163.49,   85.79,   1.64
          120,     60.250,  152.43,  106.10,   1.76,     30.125,  154.06,   52.49,   1.74,    60.250,  188.79,   85.67,   1.42
          128,     64.250,  165.34,  104.32,   1.62,     32.125,  163.49,   52.74,   1.64,    64.250,  201.82,   85.46,   1.33
          160,     80.250,  201.19,  107.07,   1.33,     40.125,  199.43,   54.01,   1.35,    80.250,  258.24,   83.42,   1.04
          192,     96.250,  246.95,  104.62,   1.09,     48.125,  248.74,   51.94,   1.08,    96.250,  307.99,   83.89,   0.87
          256,    128.250,  326.18,  105.55,   0.82,     64.125,  326.84,   52.67,   0.82,   128.250,  410.31,   83.90,   0.65
          320,    160.250,  410.98,  104.67,   0.65,     80.125,  408.22,   52.69,   0.66,   160.250,  513.04,   83.85,   0.52
          512,    256.250,  670.44,  102.60,   0.40,    128.125,  670.20,   51.32,   0.40,   256.250,  820.44,   83.84,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095157
