Start time: 1725094593
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.47,    4.98,  19.92,      0.125,   13.45,    2.49,  19.96,     0.250,   11.18,    6.00,  24.01
            1,      0.750,   14.77,   13.63,  18.18,      0.375,   14.84,    6.78,  18.09,     0.750,   14.06,   14.32,  19.09
            2,      1.250,   15.46,   21.70,  17.36,      0.625,   15.02,   11.17,  17.87,     1.250,   14.34,   23.40,  18.72
            3,      1.750,   15.36,   30.58,  17.47,      0.875,   15.37,   15.28,  17.46,     1.750,   14.64,   32.08,  18.33
            4,      2.250,   15.78,   38.27,  17.01,      1.125,   15.73,   19.20,  17.06,     2.250,   15.07,   40.09,  17.82
            6,      3.250,   16.84,   51.81,  15.94,      1.625,   16.85,   25.88,  15.93,     3.250,   15.95,   54.71,  16.84
            8,      4.250,   17.45,   65.37,  15.38,      2.125,   17.46,   32.68,  15.38,     4.250,   16.36,   69.73,  16.41
           12,      6.250,   19.09,   87.90,  14.06,      3.125,   19.05,   44.03,  14.09,     6.250,   20.39,   82.30,  13.17
           16,      8.250,   21.26,  104.19,  12.63,      4.125,   21.27,   52.05,  12.62,     8.250,   25.56,   86.65,  10.50
           20,     10.250,   25.85,  106.43,  10.38,      5.125,   25.87,   53.17,  10.38,    10.250,   31.33,   87.82,   8.57
           24,     12.250,   32.28,  101.86,   8.32,      6.125,   32.25,   50.99,   8.32,    12.250,   37.28,   88.19,   7.20
           28,     14.250,   35.21,  108.64,   7.62,      7.125,   35.02,   54.62,   7.67,    14.250,   43.62,   87.70,   6.15
           32,     16.250,   39.56,  110.27,   6.79,      8.125,   39.51,   55.20,   6.79,    16.250,   48.64,   89.69,   5.52
           40,     20.250,   48.92,  111.11,   5.49,     10.125,   48.97,   55.51,   5.48,    20.250,   60.88,   89.29,   4.41
           48,     24.250,   58.77,  110.76,   4.57,     12.125,   58.71,   55.43,   4.57,    24.250,   73.18,   88.95,   3.67
           56,     28.250,   68.87,  110.12,   3.90,     14.125,   68.95,   54.99,   3.89,    28.250,   85.57,   88.62,   3.14
           64,     32.250,   79.34,  109.11,   3.38,     16.125,   79.56,   54.41,   3.37,    32.250,   98.39,   87.98,   2.73
           80,     40.250,   98.00,  110.25,   2.74,     20.125,   97.78,   55.25,   2.75,    40.250,  123.85,   87.24,   2.17
          104,     52.250,  128.78,  108.92,   2.08,     26.125,  128.96,   54.38,   2.08,    52.250,  161.67,   86.75,   1.66
          120,     60.250,  150.00,  107.82,   1.79,     30.125,  151.70,   53.31,   1.77,    60.250,  186.86,   86.55,   1.44
          128,     64.250,  162.44,  106.17,   1.65,     32.125,  162.16,   53.18,   1.66,    64.250,  199.71,   86.36,   1.34
          160,     80.250,  197.65,  108.99,   1.36,     40.125,  197.55,   54.52,   1.36,    80.250,  254.74,   84.57,   1.05
          192,     96.250,  244.92,  105.49,   1.10,     48.125,  244.44,   52.85,   1.10,    96.250,  305.11,   84.68,   0.88
          256,    128.250,  323.23,  106.51,   0.83,     64.125,  323.55,   53.20,   0.83,   128.250,  406.42,   84.71,   0.66
          320,    160.250,  406.48,  105.83,   0.66,     80.125,  404.62,   53.16,   0.66,   160.250,  508.22,   84.64,   0.53
          512,    256.250,  663.87,  103.61,   0.40,    128.125,  664.21,   51.78,   0.40,   256.250,  812.73,   84.64,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094868
