Start time: 1725094314
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.63,    4.92,  19.69,      0.125,   13.56,    2.47,  19.79,     0.250,   11.34,    5.92,  23.67
            1,      0.750,   15.02,   13.40,  17.87,      0.375,   15.04,    6.69,  17.84,     0.750,   14.19,   14.19,  18.92
            2,      1.250,   15.58,   21.54,  17.23,      0.625,   15.31,   10.96,  17.53,     1.250,   14.45,   23.22,  18.58
            3,      1.750,   15.87,   29.60,  16.92,      0.875,   15.80,   14.86,  16.99,     1.750,   14.76,   31.83,  18.19
            4,      2.250,   15.95,   37.88,  16.84,      1.125,   15.89,   19.01,  16.89,     2.250,   15.75,   38.35,  17.04
            6,      3.250,   17.02,   51.25,  15.77,      1.625,   16.97,   25.71,  15.82,     3.250,   16.05,   54.37,  16.73
            8,      4.250,   17.61,   64.80,  15.25,      2.125,   17.69,   32.24,  15.17,     4.250,   16.47,   69.25,  16.29
           12,      6.250,   19.31,   86.90,  13.90,      3.125,   19.28,   43.51,  13.92,     6.250,   20.71,   81.01,  12.96
           16,      8.250,   21.59,  102.58,  12.43,      4.125,   21.32,   51.93,  12.59,     8.250,   25.90,   85.50,  10.36
           20,     10.250,   26.22,  104.93,  10.24,      5.125,   25.98,   52.96,  10.33,    10.250,   31.69,   86.82,   8.47
           24,     12.250,   32.75,  100.40,   8.20,      6.125,   32.75,   50.20,   8.20,    12.250,   37.72,   87.19,   7.12
           28,     14.250,   35.64,  107.33,   7.53,      7.125,   35.48,   53.91,   7.57,    14.250,   43.92,   87.09,   6.11
           32,     16.250,   40.34,  108.14,   6.65,      8.125,   40.10,   54.38,   6.69,    16.250,   49.41,   88.29,   5.43
           40,     20.250,   49.64,  109.50,   5.41,     10.125,   49.53,   54.87,   5.42,    20.250,   61.97,   87.71,   4.33
           48,     24.250,   59.74,  108.96,   4.49,     12.125,   59.77,   54.46,   4.49,    24.250,   74.11,   87.84,   3.62
           56,     28.250,   70.19,  108.03,   3.82,     14.125,   70.18,   54.03,   3.83,    28.250,   86.98,   87.19,   3.09
           64,     32.250,   80.67,  107.32,   3.33,     16.125,   80.74,   53.61,   3.32,    32.250,  100.07,   86.51,   2.68
           80,     40.250,   99.53,  108.55,   2.70,     20.125,   99.36,   54.37,   2.70,    40.250,  125.77,   85.91,   2.13
          104,     52.250,  130.67,  107.34,   2.05,     26.125,  130.94,   53.56,   2.05,    52.250,  163.92,   85.56,   1.64
          120,     60.250,  152.27,  106.22,   1.76,     30.125,  154.35,   52.39,   1.74,    60.250,  189.31,   85.43,   1.42
          128,     64.250,  164.81,  104.65,   1.63,     32.125,  164.97,   52.27,   1.63,    64.250,  202.63,   85.12,   1.32
          160,     80.250,  200.97,  107.19,   1.34,     40.125,  200.48,   53.73,   1.34,    80.250,  258.90,   83.20,   1.04
          192,     96.250,  248.88,  103.81,   1.08,     48.125,  248.36,   52.02,   1.08,    96.250,  309.60,   83.45,   0.87
          256,    128.250,  328.23,  104.89,   0.82,     64.125,  328.63,   52.38,   0.82,   128.250,  412.79,   83.40,   0.65
          320,    160.250,  414.92,  103.68,   0.65,     80.125,  415.07,   51.82,   0.65,   160.250,  516.01,   83.36,   0.52
          512,    256.250,  674.21,  102.03,   0.40,    128.125,  674.87,   50.96,   0.40,   256.250,  824.98,   83.38,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094594
