Start time: 1725095441
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.98,    4.80,  19.19,      0.125,   13.93,    2.41,  19.28,     0.250,   11.77,    5.70,  22.81
            1,      0.750,   15.21,   13.24,  17.65,      0.375,   15.24,    6.61,  17.62,     0.750,   14.55,   13.84,  18.45
            2,      1.250,   16.19,   20.73,  16.58,      0.625,   15.47,   10.84,  17.35,     1.250,   14.83,   22.62,  18.10
            3,      1.750,   15.93,   29.49,  16.85,      0.875,   15.95,   14.73,  16.83,     1.750,   15.16,   30.98,  17.70
            4,      2.250,   16.19,   37.30,  16.58,      1.125,   16.24,   18.60,  16.53,     2.250,   16.00,   37.75,  16.78
            6,      3.250,   17.62,   49.51,  15.23,      1.625,   17.54,   24.87,  15.31,     3.250,   16.92,   51.56,  15.86
            8,      4.250,   18.20,   62.68,  14.75,      2.125,   18.05,   31.60,  14.87,     4.250,   16.75,   68.09,  16.02
           12,      6.250,   19.47,   86.18,  13.79,      3.125,   19.47,   43.08,  13.78,     6.250,   20.84,   80.49,  12.88
           16,      8.250,   21.75,  101.82,  12.34,      4.125,   21.72,   50.98,  12.36,     8.250,   25.97,   85.29,  10.34
           20,     10.250,   26.23,  104.91,  10.24,      5.125,   26.47,   51.97,  10.14,    10.250,   31.85,   86.39,   8.43
           24,     12.250,   32.84,  100.15,   8.18,      6.125,   32.56,   50.49,   8.24,    12.250,   37.83,   86.92,   7.10
           28,     14.250,   35.85,  106.71,   7.49,      7.125,   35.61,   53.71,   7.54,    14.250,   44.05,   86.85,   6.09
           32,     16.250,   40.06,  108.89,   6.70,      8.125,   40.16,   54.31,   6.68,    16.250,   49.28,   88.52,   5.45
           40,     20.250,   49.66,  109.46,   5.41,     10.125,   49.39,   55.03,   5.43,    20.250,   61.91,   87.81,   4.34
           48,     24.250,   59.51,  109.38,   4.51,     12.125,   59.72,   54.50,   4.49,    24.250,   74.23,   87.70,   3.62
           56,     28.250,   70.03,  108.29,   3.83,     14.125,   69.54,   54.52,   3.86,    28.250,   86.89,   87.27,   3.09
           64,     32.250,   80.64,  107.35,   3.33,     16.125,   80.47,   53.79,   3.34,    32.250,   99.93,   86.63,   2.69
           80,     40.250,   99.28,  108.83,   2.70,     20.125,   99.07,   54.53,   2.71,    40.250,  125.91,   85.81,   2.13
          104,     52.250,  130.99,  107.07,   2.05,     26.125,  131.30,   53.41,   2.04,    52.250,  164.07,   85.49,   1.64
          120,     60.250,  152.12,  106.32,   1.76,     30.125,  153.78,   52.59,   1.75,    60.250,  189.93,   85.16,   1.41
          128,     64.250,  165.32,  104.32,   1.62,     32.125,  164.73,   52.35,   1.63,    64.250,  202.96,   84.98,   1.32
          160,     80.250,  200.86,  107.25,   1.34,     40.125,  200.10,   53.83,   1.34,    80.250,  258.29,   83.40,   1.04
          192,     96.250,  248.16,  104.12,   1.08,     48.125,  248.13,   52.06,   1.08,    96.250,  309.75,   83.41,   0.87
          256,    128.250,  327.97,  104.97,   0.82,     64.125,  328.44,   52.41,   0.82,   128.250,  413.08,   83.34,   0.65
          320,    160.250,  411.51,  104.53,   0.65,     80.125,  409.20,   52.56,   0.66,   160.250,  516.03,   83.36,   0.52
          512,    256.250,  674.46,  101.99,   0.40,    128.125,  675.10,   50.95,   0.40,   256.250,  824.81,   83.40,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095721
